닉네임,댓글,좋아요수,날짜
문복희EatwithBoki,"자막은 설정에서 활성화 해주세요 💗

안녕하세요 복희예요 🥰
오늘은 짜장면이 너무 먹고싶어서 짜장면 2그릇에 깐풍기를 가져왔습니당 ! 
혹시 몰라서 한그릇은 곱빼기로 주문한건 안비밀🙃
짜장면 윤기가 좔좔한게 비비면서도 빨리 먹고싶어서 참기 힘들더라구요 😭
그리고 역시 한입 먹자마자 기대를 져버리지않는👏🏻 
오랜만에 먹어서 그런지 오늘따라 너무 맛있었어요!
역시 짜장면은 언제나 옳쥬?
꾸덕꾸덕한걸 한 입 크게 먹고 입 안 가득 느끼면 세상 행복해요,, 😋💕 
깐풍기랑도 너무 잘어울리고 같이 먹으면 jmtgr...👍🏻
쫀득쫀득한 깐풍기가 땡겼는데 찹쌀 느낌나고 입에 촥촥 달라붙는게 아주 굿뜨!
오늘도 잘 먹었습니당 🙏🏻

Hello everyone ! This is Boki 🥰
I really wanted to eat jajangmyeon today, so I ordered two bowls of jajangmyeon and a kkanpunggi which is deep-fried chicken in hot pepper sauce.
The glossy texture looked so delicious that it was hard to hold back my desire to eat it quickly while mixing it ! 😭
And as soon as I took a bite, it was so delicious that it made me smile 😋💕
I was happy to eat it because it was good with spicy and sweet kkanpunggi👍🏻
Enjoy your meal too 🙏🏻

🍎복희 daily instagram🍎 @_luvmun
🍒Mukbang instagram🍒 @eatwithboki",11개,2020. 5. 28.
연지,Jin짜 Korean댓글 어딨는거ya jin짜 우리 Korean댓글들도 many 올려줘여.. 이렇게 English랑 Korean이랑 mix해서 댓글 write하면 댓글이 upup 되겠ji?? 믿는다 Youtube,11개,2020. 5. 28.
DuhaAlaali,Who says the orange t-shirt stands very nicely at her 👚💋❤️😍,18개,2020. 5. 28.
MelissaOliver,"Boki's one bite: 


People with tmj: SCREACHES",9개,2020. 5. 28.
SepedaMerah,"she's so beautiful while eating... 😍 
boki, how you manage your weight even you've eaten the whole food??? 
i'm so envy to you 😆😆😆 
hope you always healthy... 
eat well, live well ♥️💕",16개,2020. 5. 28.
bluediamond,Is it literally only me who licks my lips when she has some sauce on hers!? Cause i always do it then my family looks at me weirdly...,8개,2020. 5. 28.
SofiaSayton,I really like watching her smile everytime she took a bite,79개,2020. 5. 28.
CmelyRuby,"Boki: *eats a bowl full of onions*
Me: *can't even eat a single onion*",15개,2020. 5. 28.
AmyBahri,"can someone appreciate how she finished her food, it's A LOT XD",8개,2020. 5. 28.
IrisHan,"Me:.....BALLS OF ICE?????!!!!!!!!
Boki: Doesn't care what shape ice is.

No hate to this channel at all love it very much!!! Keep up the great work",4개,2020. 5. 28.
은수,"복희 언니 ,, 난 한국인인거에 감사해 ,, 자막의 드립을 이해할 수 있어서 .. 와 진짜 볼때마다 감탄밖에 안나오구 편집자분 진짜 짱 .. ❤️",90개,2020. 5. 28.
ThanpameiThanpamei,"Boki putting down her hand after wiping her mouth..and comes up clean
.
.
Me:she must've wiped it on the table😒🤤😌",3개,2020. 5. 28.
FatimaHadhraoui,Is she eating one meal every two days? That makes sense...,5개,2020. 5. 28.
mochiminho,I find it ironic how I'm craving something that I have never even tasted yet in my life.,459개,2020. 5. 28.
victoutep,"Those bites are HUGE 
I mean you can’t disagree cause it’s very true lol",4개,2020. 5. 28.
YongiiiZielle,"While she's eating

Me: Mom, I'm hungry 🥺",27개,2020. 5. 28.
