닉네임,댓글,좋아요수,날짜
엠브로MBRO,"안녕하세요 엠브로입니다 
어제 커뮤니티에 공지 쓴 내용대로 하루정도가 업로드가 딜레이되었어요
많이 기다리신 분들 계실건데 늦어서 죄송합니다
일전에 말씀 드린 내용처럼 채널 개편안이 조금 있었어요
농촌라이프가 2가지 버전으로 나뉘어지는점 
1)게스트 편 2)할머니 어머니편 
그리고 매일매일의 컨셉의 먹방이 진행될 예정입니다
물론 실내 먹방도 틈틈 올라올 계획이구요 
최근 1박2일 촬영도 다니고 열심히 찍어놨습니다 
항상 재미난 모습 보여드릴수있도록 더욱더 열심히 노력하겠습니다
그리고 이번 농촌 첫 게스트는 스쿱이와 상해기였어요
스쿱이와 상해기 농촌체험 알차게 시켜주려고했으나
첫 게스트라서 완제품으로 요렇게 한번 촬영해봤어요
아무래도 맛난거 먹여주고싶은 마음이 큰지라 허허
이런 느낌으로 이제.. 두번째 부터는.. 농촌 체험을 좀 시켜드릴가합니다
농사도 좀짓고.. 이제 고추 올라올텐데.. 그때 한번 와주시면들 ^^.. 
체험을 희망하시는 분들 언제든 .. 소처럼.. 
장난이구 언제든 맛난 밥상 제공 해드리겠습니다 
오늘 영상에 초대한 게스트는 스쿱이,상해기에요
둘다 자주 연락하는 친구들이고 어르신분들에게 굉장히 싹싹해요
그래서 효(孝) 특집으로.. 초대해봤습니다
평소 친하게 지내던 둘이다보니 서먹서먹함도 없었고 평소처럼
잘 촬영했던거같아요 촬영 도와준 두친구 너무너무 고마웡
그리고 물론 슬기는 말안해도 알겠지만 슬기도 너무 고생했당
엄마 할무니동 옆에서 구경하느라 고생많았음
스쿱이 채널 : https://www.youtube.com/channel/UCrEhjhZS6XUaZQ0_xgKPkRQ
상해기 채널 : https://www.youtube.com/channel/UCPVENfTGbgD-CUuvrN7rRGQ
둘다 너무 멋있고 이쁜 친구들이고 어르신 분들에게 싹싹한 친구들이에요
친구들 영상도 많은 시청 부탁드릴게요 
촬영날 많이 덥고 해서 힘들었을건데 고생들 해줘서 고마웠어
불편함 없이 너무 즐겁게 촬영 해서 재미있었던거같아요
오늘도 즐거운 시청들되셨나요 ? 
다음에도 알차고 재미난 영상들로 찾아뵙도록 할게요
그럼 좋은밤들되세요 :)

+)아그리공 스쿱이네 마카롱 가게는 
경북 포항시 북구 중흥로309번길 22 요기로 찾아가시면 됩니당

상호명이 스쿱당 이에용 웨이팅 있으니 전화나 인스타 dm으로 문의하시고 ? 방문 하시는게 가장 정확하실거같아용
매번 울 엄니꺼 까지 다챙겨준 친구 ㅠㅠ.. 너무 고마워",549개,2020. 5. 26.
상해기SangHyuk,"여러분 안녕하세요 
이번 농촌라이프 게스트로 참여한 유튜버 상해기입니다.
사실 어머니께서 저를 28세까지 키우셨고 
29세(유튜버인생의시작)부터는 브로형이 저를 키웠다해도 
과언이 아닙니다.  *상해기서른
바라는거 없이 늘 챙겨주시고 기쁠때 함께 기뻐해주시고 축하해주시고
슬프거나 어려운일이 있을때 제 일처럼 나서서 도와주셨습니다
언젠가는 제가 형께 도움이 될 수 있었으면 좋겠다라는 마음을
항상 가지고 있었는데 이번영상에서 조금이나마 그 바램이 
이뤄진거 같아 정말정말 기쁩니다 
좋은사람들과 부담없이 편안하게 촬영했던 행복했던 날이었습니다ㅎㅎ 
촬영 끝나고 2탄도 찍자고 그때는 
솥뚜껑 요리로 해보자고 했는데 기다리고 있겠습니다♥ 
P.S 여러분 다들 잘 아시겠지만 형은 저~엉말 따듯하고 좋은분이세요. 
영상 재밌게 봐 주셔서 감사합니다! ㅎㅎ",18개,2020. 5. 26.
더스쿱TheSCOOP,좋은 친구 잘 둔 덕분에 이쁜 추억 만들어가요♥_♥ 언제든 오케이 할거니깐 부르라긋 >_< 그 땐 우리가 준비 좀 하게 해줘...★,890개,2020. 5. 26.
이이이,확실히 예의랑 개념을 갖춘 사람들끼리 모여서 방송하니깐 비속어도 거이없고 건전하다 진짜 끼리끼리 논다는말이 괜히 있는게 아니네,243개,2020. 5. 26.
아갈페이,"유명 유튭사이에서 난 슬기형만 눈에들어오냐  
눈 고치러가야겠다",52개,2020. 5. 26.
이재율,상해기유투브인줄알았는데 농촌에 익숙한 두 거구가 보였다....,100개,2020. 5. 26.
류하사,스쿱님 슬기볼 때 눈에서 꿀떨어지네 ㅋㅋㅋㅋ 조만간 좋은소식 기대하겠습니다 ㅋㅋㅋㅋ,32개,2020. 5. 26.
귀차나,그래서 슬기님이 메인인거죠?,87개,2020. 5. 26.
안준수,여기 나온 사람들 전부 선한 에너지가 느껴진다 다 착해 보여 ㅠㅠ,54개,2020. 5. 26.
난누구게,"나 옛날부터 생각한건데 형 이제 장 좀 담가서 먹어보자
새우장 게장 심지어 젓갈류도 농촌인데 거대 산채비빔밥 그 빨래하는 대야같은곳에 해서
컨텐츠 한번 어때?",133개,2020. 5. 26.
