,name,thumbnail,view,previous_time,video_url,start_date,comment,likes_num,unlikes_num
0,이게 바로 사회적 거리두기 효진쓰 생일파티...🎉 (feat.미역국 만들기),https://i.ytimg.com/vi/SORLO6WAKm8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDDUOfVJBp9L-MN7B57U3TuI4cYfg,11만회,2일 전,http://www.youtube.com/watch?v=SORLO6WAKm8,2020. 5. 30.,댓글 162개,2.5천개,43개
1,💎 피부가 투명해지는 청순 메이크업 💎: MLBB MAKEUP,https://i.ytimg.com/vi/UneZzf702aQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD-d06vhW6hePJchVwEBYA_ePxZ2g,16만회,3일 전,http://www.youtube.com/watch?v=UneZzf702aQ,2020. 5. 29.,댓글 254개,3.3천개,38개
2,막걸리 마시면서 Q&A :: 조효진은 어떤사람인가? 그리고 고민상담,https://i.ytimg.com/vi/R2gmUCDRdg0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDKte2AKmkS9kPv9ubagy0HfuTZig,24만회,1주 전,http://www.youtube.com/watch?v=R2gmUCDRdg0,2020. 5. 23.,댓글 349개,5.2천개,48개
