,youtube_id,comment,like_num
0,뿅파핑부,"한국은 왜이렇게 카피만하냐니ㅋㅋㅋ 카피는 전세계에서 하는건데 짝퉁하면 중국도 유명한거 모르나 서양인들 특유의 마인드 너무 싫어요ㅋㅋ 내리깔아보면서 싸잡아서 하는 말들 너무 극혐인부분.. 
회사원님 옷들 정말 예쁘다고 생각한적 많았는데 영상보니까 화사하고 유니크 하네요 잘보고가용 :)",193개
1,윤혜진,회사원님 그거 아세요? 제가 유튜브에 빠진게 4~5년쯤 전인데 그때 한참 빠져있던 유튜버분들중에서 제가 유일하게 아직까지 꾸준히 재밌어하며 보고 있는 분이 회사원님이세요ㅠㅠㅠ 벌써 시간이 훅 흘렀네요 앞으로도 잘 챙겨볼게요 진짜 천상유튜버!!! 매 컨텐츠 아이디어👍👍 사랑합니당,10개
2,PEACHPeach,자기만의 목표가 확실하시고 즐기시는 것 같아서 너무 멋있으세요!! 기분좋은 에너지가 느껴지는 영상이에요ㅋㅋㅋ 정말 알파걸이시네요👍👍,165개
3,로또일등,"디자이너님 너무 귀여우세옼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그리고 옷취향이 다른거지 우리나라는 취향존중이 안되는것같아서 속상...조금만 시각을 바꿔보면 또 다르게 보일 수 있는거를..
너무 멋지세요... 디자이너님 보고 저도 제가하고싶은 일 열심히하겠습니댜 (๑و•̀ㅂ•́)و✧",134개
4,ari,약간 예전보다 취향이 온건해지신 듯...,122개
5,edr,와우 디자인과 교수님의 향기가 느껴지시는 파워풀함...영상 재미있게 잘보고 에너지도얻고갑니다!,133개
6,그냥알아서해,와 근데 진짜 옷이 다 회사원님 취향 같네요..ㅋㅋ,91개
7,7799,솔직히 하울 영상 보면서 가끔 회사원님 옷들이 좀 난해하다고 생각했었는데 이렇게 입으신 거랑 옷 매치해서 보여주신 것 보니까 진짜 화사하고 예쁜 것 같아요!! 언니한테도 잘 어울리구요 ㅎㅎ 디자이너님 밝은 에너지가 보기 좋습니다,100개
8,Cherry,디자이너님 표정만 봐도 얼마나 즐기면서 살고 계신지 알 수 있네요!! 영상으로 보는 저도 좋은 기운 받고 갑니다~ 지남쌤 유튜브도 구독해서 보려구요~~,12개
9,누네띠네,"여기 믹스앤매치 맛집인듯요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
하나만 보면 튀는데 두개 매치하면 어우러지네용",92개
10,정인,오 장만월 머리띠가 여기꺼구나...,74개
