닉네임,댓글,좋아요수,날짜
한원석,다이어트 중인분,754개,2020. 5. 21.
위조자,나는 참 행복한 사람이다... 시골이라 치킨 배달이 안 와서 떵개먹방을 보면서도 치킨을 못먹어서 살이 안 찔 수 있으니까... 나는 정말 행복한 사람...인가? 흑흑,377개,2020. 5. 21.
피츠,침대에 누워서 보는데 배고픈분,452개,2020. 5. 21.
StardustBae,That chicken look so juicy. I'm drooling,40개,2020. 5. 21.
Ejoyseldi,I love how he always finish his food and he doesn't use glovess! ♥️♥️,23개,2020. 5. 21.
왜새치기해,"아 근데 저만 시크릿 안먹어 봤나 ...??
안먹어 보신분",235개,2020. 5. 21.
HUNGRYBEEASMR,"Oh wow, that cheese sauce is everything 👌👌💖",20개,2020. 5. 21.
EnyuZeeMukbang,"I'm sure if there was no camera, Ddeong-gae would still be eating like this 😂😍",13개,2020. 5. 21.
웅귀차나,떵개님은 초심 ㄹㅇ 안잃고 엄청 열심히하심 저번 립스틱때도 그렇고 시청자 피드백 반영 다하시고 댓글도 다 읽으심 진짜 대단한 유튜버...,290개,2020. 5. 21.
MarciaZ,"Who else always wait until the end just for that “cheers, cheers” 😆",25개,2020. 5. 21.
CozeASMR,Wow those drumsticks are glazed to perfection. I want one please! 😊,11개,2020. 5. 21.
손상범,"타임라인 입니다. 

0:26닷다리 한 개~1:12닷다리 두 개~
2:00닷다리 세 개~네 개~3:05닷다리 다섯 개~3:55닷다리 여섯 개~
4:44닷다리 일곱 개~여덟 개~
5:45콜라~6:01닷다리 아홉 개~
6:39닷다리 열 개~닷다리 열 한 개~
7:53닷다리 열 두 개~8:48닷다리 열 세 개~
9:24닷다리 열 네 개~10:00닷다리 열 다섯 개~
10:53닷다리 열 여섯 개~닷다리 열 일곱 개~
12:48치얼스(콜라).       12:58녹화 끝
수정 할 부분 있으면 알려주세요",317개,2020. 5. 21.
권순현,전설의 귀환....이군요,187개,2020. 5. 21.
전현정,00:26 start eating,3개,2020. 5. 21.
진구,와진짜 이건 개대박이다,226개,2020. 5. 21.
물건,썸네일에 메뉴이름 적으니까 사람들이 더 많이오는듯 옛날처럼 메뉴이름다셨네,66개,2020. 5. 21.
ASMRcravings,😍😍 haha wow that’s a lot of chicken and you can eat! Such an amazing eater,3개,2020. 5. 21.
이효승,2:58초 뼈  숟가락 ㅋㅋㅋ,38개,2020. 5. 21.
