닉네임,댓글,좋아요수,날짜
떵개떵,"안녕하세요 떵개입니다
오늘은 페리카나 로스핀닭다리 엽떡 준비하였습니다
로스핀닭다리는 자메이카처럼 4개오고 숯불향에 자메이카보다 매콤한 닭다리입니다
엽떡이랑 어울리더라구요 맛있게 잘먹었습니다.",351개,2020. 6. 8.
ashurablader,I am so jealous of this mukbanger they always get to eat good food everyday,35개,2020. 6. 8.
za0,맛있는 음식을 맛있게 먹기도 하지만 플레이팅이 신의 한 수 인듯 ㅠ,162개,2020. 6. 8.
백종민,저희 엄마가 치킨을 별로 안좋아하는데도 떵개님 영상보고 엉청 먹고싶어하더라고요ㅎ 앞으로도 이런영상 많이 올려주세요,148개,2020. 6. 8.
혜린,진짜 몇년전부터 초심안잃고...최고신거같습니다 끝까지 응원할께욥 !❤❤,88개,2020. 6. 8.
머쿡마툼,진짜 열심히 하신다...몇백만 유튜버들은 역시 다르구남,56개,2020. 6. 8.
최명선,"아니 왜이렇게 맛있게드세요ㅠ
진짜 먹방하시길잘하셨어요",27개,2020. 6. 8.
한명곤,0:28eating start,7개,2020. 6. 8.
골레GOLLE,로스핀 먹방 엄청하는구나.....몰랐는데,13개,2020. 6. 8.
김지영,"부러우면지는 거다 부러우면지는 거다 부러우면지는 거다 부러우면지는 거다
부러우면지는 거다 부러우면지는 거다 부러우면지는 거다 부러우면자는 거다
난 졌다",12개,2020. 6. 8.
슬렄,와ㅠㅠ엽떡에 치킨이라니ㅠㅠ맛이 없을 수가 없다,13개,2020. 6. 8.
델리만쥬,진짜 시원시원하게먹어줘서 너무좋다 ㅠㅠㅠㅠㅠ 다이어트중인데 대리만족 감사합니다 ㅎㅎㅎㅎ,15개,2020. 6. 8.
이원빈,"오늘 처음 유튜브에서 떵개떵님을 봤는데 먹는모습이 저까지 복이들어올꺼같에요~~^^오늘 이거 보고 ASMR과 먹방을 재대로 느꼈어요!!항상 건강하시고,행복하세요^^




좋아요도 같이 눌루고!",16개,2020. 6. 8.
ashurablader,I am so jealous of this mukbanger they always get to eat good food everyday,1개,2020. 6. 8.
