닉네임,댓글,좋아요수,날짜
떵개떵,"오프닝시작할때 킬바샤 오타났네요
대왕킬바사 기존꺼보다 두께가 얇고 먹기 편하더라구요 스팸보다 덜짜고 소스랑 찍어먹어도 맛있습니다",531개,2020. 6. 2.
슬레빠,초심안잃고 논란없이 열심히 하시는거 너무 보기좋다,466개,2020. 6. 2.
엄대호,아니 여기 일본채널이야? 일본 댓글이 한국어 댓글보다 많은 거 실화냐,7개,2020. 6. 2.
민블링Minbling,유튜브 하신지 꽤나 오래된것같은데 항상 열심히 영상 업로드해주시고 군더더기없이 깔끔하게 먹는 영상만 올려주셔서 감사합니다 구독한게 아깝지않아요 항상 진작에 구독했어야하는데 하고 후회합니다 ㅎㅎ 항상좋은 영상 감사합니다,255개,2020. 6. 2.
AmitTamang,This guy is having the best life right now WHEN ME ON THE BED ABOUT T DIE FROM HUNGER,1개,2020. 6. 2.
,Wow! Ddeonggae I love sausage and you I love Korean 👍👍❤❤ stay home ddeonggae 🏣🏣🏣,17개,2020. 6. 2.
암살교실,"소스 찍어먹으면 개맛있겠다...
체다치즈소스...케찹...마요네즈...
아오씨 먹고싶네 짜증나",9개,2020. 6. 2.
GlendadaleJones,Woooaaaa! The perfect ASMR food ! Phenomenal video 👌👏🏻💙,12개,2020. 6. 2.
버섯도리,0:03 대왕 킬바샤,54개,2020. 6. 2.
,日本人どのくらいいますー？,88개,2020. 6. 2.
효진먹방hyojinASMR,대왕킬바사 오졌다....와,7개,2020. 6. 2.
마스크챙겨라,항상 응원합니다!,12개,2020. 6. 2.
음미하는시아SiaEnjoyEating,"0:21 킬바사 소세지 사운드가... 
싱싱한 당근 베어무는 소리가♥👍👍🙉
 킬바사 소세지 아직 안 먹어본 사람은 나뿐인가요...?😭",159개,2020. 6. 2.
명란젓코난,"난 이렇게 딱 한가지만 먹는 먹방이 좋은듯
막 여러 조합도 좋지만 예전처럼 한 음식만 먹는게 그냥 좋다구오",44개,2020. 6. 2.
,킬바사 소시지 저렇게 쌓아놓고 드셔보고 싶은분👏,61개,2020. 6. 2.
VannieEats,Wow that’s a lot of sausages!! Good job finishing most of it😍,12개,2020. 6. 2.
입벌려음식들어간다,0:21 Start eating,114개,2020. 6. 2.
mhyl,パッッッッッキパキで美味しそう,49개,2020. 6. 2.
,5:50 入れ方想像超えてきててめちゃビックリした😂,16개,2020. 6. 2.
깡요TV잔망스런무용원장의일상,0:03 대왕 킬바샤 귀옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 6. 2.
보리bori,0:03대왕 킬뱌샥 마셋께 머께셤다~,23개,2020. 6. 2.
,"白米欲しくならないのかぁ(´,,•﹃ •,,｀)",14개,2020. 6. 2.
구독누르면대학잘감,00:22 초부터 2초 정도보고 10초넘기고 이거 반복해보셈,3개,2020. 6. 2.
이하나,떵개님은 항상 한결같아서 좋음ㅋㅋㅋㅋ 400만 가쟈~~~♡,1개,2020. 6. 2.
마오,"めっちゃ美味しそうに食べるから、なんかほっこりする☺️
それと美味しそう🤤",20개,2020. 6. 2.
RK,"とても美味しそうで羨ましい限りです(>_<)💓💓日本では、こんな盛大なウインナー売っていないです😱
一度で良いのでかじりついてみたいです😁!!",2개,2020. 6. 2.
,このウインナーのパキパキ音めっちゃ好きww死ぬまでには一本食べたい,18개,2020. 6. 2.
ks,パッキパキでパッツパツですね👍🏾,8개,2020. 6. 2.
,凄いですね(ﾟoﾟ)/,5개,2020. 6. 2.
백반,"아직도 킬바사 못 먹어본 흑우는
나뿐인거야....?",6개,2020. 6. 2.
룰란두Loolandoo,0:03 대왕 킬빵샹,10개,2020. 6. 2.
궁금이TV알아두면좋을영상들,11:04 떨어트릴뻔해서 놀란 떵깨,2개,2020. 6. 2.
chornic,썸네일 뭔가 했더니 소세지로 하트모양 만든거였네 ㅋㅋㅋ 떵개님 센스쟁이,4개,2020. 6. 2.
,킬바사 안 먹어봤는데 뭔가 진짜 딱 씹으면 오도독 하면서 육즙 좌르르 흐르고 식감 장난 아닐거 같애 ...,37개,2020. 6. 2.
권율장군,올라온지 1초만에 댓글 37개...내가 이거 쓸동안 더 많아지겠지,28개,2020. 6. 2.
,1本だけ食べてみたい。,20개,2020. 6. 2.
KGS123,곰돌이 잘 먹네,7개,2020. 6. 2.
보노보노,첫입에 팤 터지는거 개쩐ㄷㅏ,9개,2020. 6. 2.
KYJRLAPINE,5:38 뒷일이무서운 떵개~,1개,2020. 6. 2.
댓글천사,아니 일반킬바사도 엄청큰대 대왕킬바사라니... 나의 다이어트는 오늘도...,1개,2020. 6. 2.
,"ダイエット中だけど！良い音過ぎる………
キルバサソーセージ食べたい(´；ω；｀)日本、通販しかない………
ベーコンとか、めっさ食べたいぉ(´TωT｀)",15개,2020. 6. 2.
,めっちゃ美味しそう,3개,2020. 6. 2.
예림,0:22 킬바쌰 육즙 봐라.. ㅁㅊ,1개,2020. 6. 2.
김해영,아 진짜 소리 너무 좋닿ㅎ,10개,2020. 6. 2.
GoodGood,0:21 첫입 육즙 보소..,0개,2020. 6. 2.
,胃もたれしそう…けどうまそう🤤,16개,2020. 6. 2.
kim김윤석,00:21 육즙 운석 팍!!,1개,2020. 6. 2.
aKaa,トンゲも黒人も白人も黄色人も好きだぜ😌,19개,2020. 6. 2.
하하하하,와 나는 저거 밥없으면 한입 이상 못 먹겠던데 진짜 대단하시네.... 저걸 어떠헥 소슥가지 찍어서ㅜㅜ,12개,2020. 6. 2.
,"すっごいいい音‼👍
ウィンナーだけでお腹一杯になりたい😄",47개,2020. 6. 2.
lolo로로,톡톡 거리는 소리 짜아아앙...ㅜㅜ,1개,2020. 6. 2.
ChloeC,전 매일시청하는 애청자인데 정말 요새와 궁금해요 혈관에 문제 없는지 콜레스텔ㄹ이랑. 치매위험 심장문제 생길수있어서요. 꼭 자주 체크 하시길 바래요,1개,2020. 6. 2.
요박,"0:21 아그작 0:35 꽈드득
13:29 치얼스 없는 드링킹",33개,2020. 6. 2.
김선영,0:22육즙:I believe I can flyㅋㅋㅋ,5개,2020. 6. 2.
김동민,구독자 400만명 미리축하드립니다!!!,1개,2020. 6. 2.
gd,めっちゃ美味そう、、飯テロや！,10개,2020. 6. 2.
,期待以上のパキッと感👍,11개,2020. 6. 2.
구독,목베게로 쓰다가 배고플때 먹는거쥥,1개,2020. 6. 2.
,저 진짜 저거 한입 먹고 너무 짜고 느끼해서 안먹었는데.. 대단하십니다!,11개,2020. 6. 2.
br3,와.. 킬바사 저거 밥이랑 같이 먹어도 짠데 소스에다가 찍어먹으시네..,1개,2020. 6. 2.
,このソーセージ日本で買えないのかな。食べたすぎるw,26개,2020. 6. 2.
Nursingsstudent체리츄리,"카메라 의식안하고 식욕돋게하는 최애 먹방유튜버 ,,,,",1개,2020. 6. 2.
정예진,대왕 킬바샥 ㅋㅋㅋㅋㅋㅋㅋㅋ 🤍,5개,2020. 6. 2.
김준영,떵개님 핵불닭소스1스푼허니머스타드반스푼비율로 소스만들어서 통삼겹에찍어먹어주세요ㅠㅠ커스텀으로 소스만들어봣는데 너무맛있길래 떵개님이 한번먹어봤으면하네요ㅠㅠ,1개,2020. 6. 2.
흐힣히,크니까 더 변기커버 같다,2개,2020. 6. 2.
이쩡,밥이랑 김치있었으면 딱 좋았을텐데 ㅠㅠ 너무 달게 너무 짜게 많이 드시지마셔용 건강챙기시면서 먹방 오래오래 해주세요😄👍😋,0개,2020. 6. 2.
윤장한,진짜 전나 맛있겠네,1개,2020. 6. 2.
4년전,다음엔 밥이랑 같이드셔주세용 넘 짤거같아요ㅠㅠ,1개,2020. 6. 2.
JEONGHANLEE,확실히 요즘 신메뉴 같은게 없어서 힘들듯 떵개님,1개,2020. 6. 2.
캉테키여웡,00:09 발꾸락,1개,2020. 6. 2.
김산뜻,"대왕 킬바쌰
마싯게 머겟쉼다ㅎㅎ",1개,2020. 6. 2.
버거지수,"와 진짜 맛있겠다ㅠㅠㅠ❤ 한입먹으면 육즙터지는 그런 맛ㅠㅜ😳 나도 먹어보고싶다,,,,",0개,2020. 6. 2.
tvTV,0:03킬바샤(?),1개,2020. 6. 2.
서호현,배형 킬바사 소시지는 얼마나 크길래 입이 한입이 될까나요 구입처는 어디인지요,1개,2020. 6. 2.
택우,예전 아프리카로 첫방송시작하실때부터 엄청난양과 먹방비제이 최초(?)로 통단무지 드셨던기억이납니다 그때는 턱수염도있으셨어서 사뭇 다른느낌이셨는데 이렇게 유튜버로 성공하신것보면서 뿌듯합니다 늘겸손하시고 성실하셔서 잘되실거라고 믿고있었습니다.건강하게 오래오래 영상업로드해주세요 응원합니다..!,1개,2020. 6. 2.
Tree,Damn Chinese boi went in 🔥,0개,2020. 6. 2.
MillNKL,Hello i am from thailand Me and friends like to watch your clips. It's fun. I want you to try some Thai food.☺,0개,2020. 6. 2.
펀퍼니,"썸네일 소시지로 만든 하트?

0:21 첫번째  2:03 두번째  6:16 세번째  
9:09 네번째(제일 길음)  13:30 물",46개,2020. 6. 2.
지민,아..진짜 배고프다,1개,2020. 6. 2.
현율,"맛있게 잘드시네요ㅋ
대리만족이아니라 더먹고싶어지네요ㅠㅠ",1개,2020. 6. 2.
김고기쟁이,편의점에서 하나 사서 먹어봤는데 너무 짜요 ㅎㅎ 밥이 꼭 필요한 소세지입니다,1개,2020. 6. 2.
GalaxyFox,where do I can find those Sausage🤤🤤🤤,0개,2020. 6. 2.
AbdullahfaqihBahari,The best yummy hmm😊,1개,2020. 6. 2.
ASMR귤링,0:21 육즙 대박쓰...!!,1개,2020. 6. 2.
돌고래합성물,"변기커버를 닮은 똭돡 씹는 칼바사소세지~!
완전 맛나겠네요",1개,2020. 6. 2.
신짱구,떵개님 오늘 영상도 너무 잘봤어요 ㅎㅎ 알람 울리자마자 달려왔지 뭐에요!! 초심도 잃지 않으시고 논란도 없으신 떵개님을 볼때마다 정말 존경스럽고 대단하다고 느낀답니당 제가 떵개님 팬이자 구독자여서 너무 좋아요!! 앞으로도 맛있는 음식 많이 드시면서 재밌게 유튜브 해주세요~,1개,2020. 6. 2.
NehaShrestha,Sausage is my favorite food ♥️,0개,2020. 6. 2.
이보은,00:03 킬바샤ㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 6. 2.
yujin,솔까 내가 본 킬바사 영상중엔 쵝오다❤❤,16개,2020. 6. 2.
바나BanaASMR,넘나 좋은 와구작 오도독 소리🤩,6개,2020. 6. 2.
제이밍,으아아..이거 엄청 짜던데ㅠㅠ 떵개형님 대단해!,5개,2020. 6. 2.
양희평,0:21 한입 마요네즈  0:36  케첩 1:06 마요네즈 1:24 머스타드,4개,2020. 6. 2.
앙기모리,조온나 짠데..대다나다..,1개,2020. 6. 2.
킹2찬,0:03에 대왕킬바샤 말하는 것도 귀여우셔ㅋㅋㅋ,8개,2020. 6. 2.
옾정인콩미의비밀일기,썸네일 보고 프레즐인줄.. ㅋㅋㅋ,1개,2020. 6. 2.
미로,나만 이렇게 들리나 대왕킬봐샹,1개,2020. 6. 2.
남칼리,엌ㅋㅋㅋ말발굽같다,1개,2020. 6. 2.
풍이,헉...저는 한입만 먹어도 짜던데 저걸 밥도없이 드시다니 ㄷㄷ 대단하십니다!!,2개,2020. 6. 2.
급식걸즈방울이tv팬님의팬,침이 줄줄줄 나오네요 비엔나는 꽤 많이 먹어봤는데 킬바사는 ...,1개,2020. 6. 2.
수민sumin,소리 개 좋다 ㅠㅠ,4개,2020. 6. 2.
,肉汁いいかんじ,1개,2020. 6. 2.
뽐래지롱,킬바사 은근 짜던데 밥이랑 드세요ㅜㅜ,3개,2020. 6. 2.
MargueriteChilds,"Hello from Baltimore, l watch u every day keep up the good work ,l tell myself how u eat all that food",0개,2020. 6. 2.
김준영,떵개님도 곧 400만이네요 힘내셔요..!,2개,2020. 6. 2.
더블브이ASMR,"대왕 킬바샤~
아 너무 귀여우세요 ㅎㅎ
듬직한 몸에비해 항상 귀여우세요👍👍",5개,2020. 6. 2.
TidardwimSaryy,Need a subtitle 🤗,0개,2020. 6. 2.
라라랄,아니 진짜 ASMR 리얼 그 자체다 배고파~~,0개,2020. 6. 2.
0교시자취영역,"떵개 형 , 썸네일 너무 귀여우셔 헿ㅎ",4개,2020. 6. 2.
로블록스좀비고유루키,늦은시간에 뎃글 죄송해요ㅠ 소리장난 아니군요ㄷㄷ 소세지에게서 저런 소리가 날줄은..,0개,2020. 6. 2.
남칼리,넘 맛있어보여유,1개,2020. 6. 2.
윤정욱,0:03  대왕 킬바쌰(?),3개,2020. 6. 2.
망고tv,"예전에...볼때는...10....만....이었는데....ㄷㄷ
시간이....벌써.....존경합니다..",0개,2020. 6. 2.
야식먹방TV,우와~~킬바사 소시지~역시 소리가 너무 리얼해~~~,0개,2020. 6. 2.
,"え？
いつもの8倍ぐらいいい音してるんですが",1개,2020. 6. 2.
곰치,와...근데 항상 썸네일 보고 감탄하는게....이거 시각 차이 너무 나는거 아닌가?ㅋㅋㅋㅋㅋㅋ,0개,2020. 6. 2.
젤좋아샐러드가,선댓 후 감상 노딱 안걸리게 먹방해주세욬ㅋㅋㅋㅌ,0개,2020. 6. 2.
크앙이름없음,저만 아직 킬바사 안먹어본 거 아니죠???,1개,2020. 6. 2.
liaLee,씹을때마다 탁탁 터지는 소리가 넘 좋다 ㅜㅠ ㅋㅋ 배고파.....,0개,2020. 6. 2.
이카로스,0:21 뭔 뼈 뿌러지는 소리가 나냐ㄷㄷ,0개,2020. 6. 2.
이당,0:21 육죽놀이...추릅,0개,2020. 6. 2.
쫌먹는언니HaengMuk,앗ㅋㅋㅋ저도 대왕킬사바먹방하려고 구비해놧는데🥰🥰,0개,2020. 6. 2.
얼큰TV얼굴큰뜨거운세형제들,뭔 뱀 3~4마리 있는줄 처음에 ㅋㅋ,1개,2020. 6. 2.
