닉네임,댓글,좋아요수,날짜
PointJUN,한그릇ㅋㅋㅋㅋㅋㅋㅋㅋ맞긴맞네.... 근데 양이 한그릇치곤 좀 많넼ㅋㅋㅋㅋㅋㅋㅋㅋ,713개,2020. 5. 22.
감자깡,제가 한그릇의 의미를 잘못 알고 있는건가요,164개,2020. 5. 22.
딸근슈퍼,많은 메뉴 섞어서 같이 먹는것도 나쁘지 않은데 그냥 맛있는거 하나 많이 먹는게 개인적으로는 더 나은듯,328개,2020. 5. 22.
KJ,떵개: 간단하게라고 했지 적다고는 안했다?,415개,2020. 5. 22.
SilverreploidCLE,"좋아요!
Looking at this makes me miss eating Jjajangmeyeon now... I will buy a TON of packs soon!
Masigge meokkesseumnida!",14개,2020. 5. 22.
쩐시Zhenxi,예전 영상들처럼 이렇게 한가지 음식 시리즈 그리웠었어요!,135개,2020. 5. 22.
Seobin,"7:07 와 저많은걸 다 드시네 ㄷㄷ
7:10 ...?잠만..?",161개,2020. 5. 22.
FOUR,Give me some. Just watching here and getting hungry lmao,3개,2020. 5. 22.
s2yun,"주기적으로 먹어줘야하는 짜장면 생각이 어제 심하게 나서 먹고 칼로리는 몇인가 봤는데 충격 그 자체,,",127개,2020. 5. 22.
5Z훈,사실은 3그릇이라고 한다...,205개,2020. 5. 22.
khvsnw,진짜 개잘먹는 유튜버 특: 면같은거 먹으면 뿔기 전에 다 먹어치움,90개,2020. 5. 22.
,豪快な、食べっぷりが気持ち良く大好きです！,14개,2020. 5. 22.
10트아잉눈,"떵게님이 분명 중화반점에서 한그릇달라고했는데
중화반점아저씨가 떵게인걸 눈치채고 잽싸게 한사발 포장을했다는것..",51개,2020. 5. 22.
,長いたくあん出てきても驚かなくなってきた(洗脳済み),24개,2020. 5. 22.
배고픈남자,이 영상 잘못된듯 떵개 사전에 '간단' 이란 없음...,98개,2020. 5. 22.
,昔みたいにたくさんお口キレイにしながら食べてくれ〜😭😂,30개,2020. 5. 22.
재희,이미 베댓에 있는 말이지만 옛날처럼 단메뉴가 더 좋은 것 같아요! 이번 영상에서 꼭 말씀드리고 싶었어요...❤,59개,2020. 5. 22.
쌈닭,"저게 한 그릇이면 저희집 그릇을 싹다 바꿔야겠네요.
여태까지 한 그릇의 의미를 잘못알고있었네요",109개,2020. 5. 22.
강영민,'한' 그릇 맞네요,60개,2020. 5. 22.
