닉네임,댓글,좋아요수,날짜
KGS123,포도를 그냥 옥수수처럼 드시는 사람은 이 곰돌이밖에 없을거다,625개,2020. 6. 3.
삐삐,"첫입


00:26 


01:41 


03:19


04:15 


05:16 


06:26 


07:38 


09:02


10:11",20개,2020. 6. 3.
SunnySideup,This is my first seeing a person eating grapes like it's a corn on a cob lmao,351개,2020. 6. 3.
풉풉,포도 한입에 가득넣을때 소리가 너무좋다..,450개,2020. 6. 3.
개학연기해라,포도를 저렇게 들어서 먹는사람 처음봄,395개,2020. 6. 3.
,떵개님이 이렇게 포도 드시는 걸 보다보니 익숙해져서 다른분들 몇 알씩 따서 드시는게 성에 안차고 적응이 안되요..책임지세요,156개,2020. 6. 3.
,途中からトウモロコシと同じ食べ方で草,133개,2020. 6. 3.
,もう肉をかじる時の食べ方やん😂,137개,2020. 6. 3.
,そーやって食べる人初めて見た,135개,2020. 6. 3.
1423최진혁,"저런 음식은 도대체 어디서 찾는거야 ..?
항상 새로운 음식 찾는것도 일이겠다",232개,2020. 6. 3.
,斬新すぎる食べ方で笑ったwwwww,35개,2020. 6. 3.
KGS123,1:40 이 부분 개좋다,82개,2020. 6. 3.
강정영,"아닠ㅋㅋㅋㅋ 포도를 송이째 뜯어먹냐고 ㅋㅋㅋㅋㅋㅋ
무슨 사과인줄",102개,2020. 6. 3.
RenkaneStark,"I've never seen anyone eat grapes like this, I'm throughly impressed.",216개,2020. 6. 3.
yesme,"Me before watching this vid: picking one by one of the grapes 

After watching this vid: eating those grapes like a corn",1개,2020. 6. 3.
AIK,Have you seen someone dip their grapes into yogurt like it’s a drumstick? Well you have now...,37개,2020. 6. 3.
,"あれ？ぶどうってそういう食べ方でしたっけ！？笑笑
でも美味しそう！🤤🤤",61개,2020. 6. 3.
,ぶどうをそんな食べ方する人初めて見た笑笑,71개,2020. 6. 3.
JE,포도 한 입에 가득 넣을 때 소리 너무 좋다🥰,182개,2020. 6. 3.
,かぶりつく食べ方始めてみた😃一粒ずつ食べてたら時間かかるもんね😅綺麗なぶどう🍇だから被りつけるのか。枝が緑で綺麗だからこれだったら行けそう。,40개,2020. 6. 3.
,骨付き肉みたいに食べるやんw,80개,2020. 6. 3.
마오,"絶対美味しいやん🍇
食べっぷり最高すぎます。",9개,2020. 6. 3.
YOOND,뭔가 와인 만들것만 같은 포도야,112개,2020. 6. 3.
잠자는숲속에곰,포도 원래 한개씩 때어 먹는 과일 아니였나..? 언제부터 저렇게 닭다리처럼 뜯어 먹는 과일이었지?ㅋㅎㅋㅎㅋㅎㅋㅎㅋ 나도 저렇게 먹어야징,12개,2020. 6. 3.
,葡萄を丸かじりしてる人を初めて見たwwすんごい美味しそう🥺今度自分もやってみます！,14개,2020. 6. 3.
먹방유튜브먹방,포도 나도좋아하는데 맜있겠다,8개,2020. 6. 3.
MarinaMarina,"Omg first time seeing someone eating grapes like this🥴for me  it will take 3,4 days to finish one bunch 😂",2개,2020. 6. 3.
,ぶどうてこんな食べ方するものだっけ？！？！てなる（笑）,5개,2020. 6. 3.
,めっちゃ美味しそうですね！デラウェアかな....。とうもろこしみたいに食べるのなんて初めて見たからとても驚きました。あぁ....美味しそう(о'￢'о)ｼﾞｭﾙﾘ,30개,2020. 6. 3.
ptatataa,とうもろこし食べてるみたい🌽,18개,2020. 6. 3.
구독자수한국더욱더발전할확률내,"저거 안먹어봤지만 되게 탱글하고 달을듯..
나도 먹고싶누..",119개,2020. 6. 3.
,그냥 알갱이 큰 보라색 옥수수네,44개,2020. 6. 3.
먹슈mukshuEatingSoundsASMR,"포도를 먹는데 고기가 보인사람...?
순간 갈비뜯는 줄ㅋㅋㅋㅋㅋㅋ
와 저렇게 먹으니까 소리 너무 쾌감있어🥴❤️",77개,2020. 6. 3.
,まるで肉のように食べますね笑笑,7개,2020. 6. 3.
NhnAmy,This is my first seeing a person eating grapes like a corn . My goodness 😒,2개,2020. 6. 3.
청바지청춘은바로지금,와 이건 또 뭐야.. 또 뜨겠네 이 포도..,37개,2020. 6. 3.
스탭입니다,포도를 치킨 뜯듯이 드시는 떵개님 클라스.. ㅋㅋㅋㅋㅋㅋ,46개,2020. 6. 3.
제이드,포도 한 송이가 아니라 닭다리 1개 뜯는거 같애 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,38개,2020. 6. 3.
슈퍼우주짱짱백가을,"포도 하나하나의 첫입 🍇
0:26
1:41
3:18
4:15
5:15
6:25
7:37
9:00
10:21",40개,2020. 6. 3.
,"肉にかぶりつくような食べ方……

そうか、果肉って言うくらいだしこんな食べ方もありっちゃありなのか。",6개,2020. 6. 3.
,ぶどうを飲む時、ｺﾞｷｭｺﾞｷｭなってる笑笑,20개,2020. 6. 3.
현우정,매일 빠짐없이 영상을 올리시는 떵개님은 대단히다,57개,2020. 6. 3.
,"このブドウの皮は出さないと
大変だよ",2개,2020. 6. 3.
GHOSTkillah670,I have never seen anyone eat grapes like a corn in the cob lol 😂,1개,2020. 6. 3.
이한민,포도가 저렇게 기분좋은소리를 냈었나?,4개,2020. 6. 3.
위기,썸네일 봤을 때 소스가 뿌링클 소스인 줄 알았다 ㅋㅋ,2개,2020. 6. 3.
보개미형,맛있게먹는거 인정 어인정ㅋㅋㅋㅋㅋ,4개,2020. 6. 3.
WongNchee,Eating grapes like eating drumstick 😂,1개,2020. 6. 3.
CJWinner,"After 25 years of my existence, this is the first time I've seen a corn like grapes. I'm just amaze. Hahahahaha",33개,2020. 6. 3.
세라,"세라에몽
맛잇겟다ㅏ 포송송 오두둗둑ㄱㄷㄷ",2개,2020. 6. 3.
암살교실,씨있고 맛없는 포도라는줄ㅋㅋㅋ,21개,2020. 6. 3.
someoneyoudontknoworunderstandmeanpeople,"God damn, never seen eating grap asmr making me want to eat grapes too.",31개,2020. 6. 3.
,ぶどうにつけてるのヨーグルトだよね？,6개,2020. 6. 3.
,最近ちょっと食べ方が…ねw,2개,2020. 6. 3.
AkhegwoVillageDMeluri,After finished eating surely he will run for toilet 🤣🤣,1개,2020. 6. 3.
NatashaASMR나타샤,Love the sounds 😍 I want to try it,1개,2020. 6. 3.
매콤한닭발,"포도 많이 먹으면 약간 입에서 쓴맛 나던디...
떵개님 괜찮으세요..?? ㅠㅠ",5개,2020. 6. 3.
또또,와...진짜 저렇게 포도 한송이 입에 털어넣고싶다ㅠㅠ 다이어트 언제끝나니!!!ㅠㅠㅠㅠ,30개,2020. 6. 3.
AnnaDrum12,who love ddeongae?♥️,22개,2020. 6. 3.
sallyclub,"과즙이 많고 당도가 높아 
매우 맛있는 🎀델라웨어포도🎀~
역시 맛나게 잘드시네욤~😊
크림과 함께 먹어서 더 맛날것 같아요~💎",1개,2020. 6. 3.
찬꽃유튜브,0:26 1:41 1:52 3:18 초반 하이라이트,2개,2020. 6. 3.
지니,포수수야 뭐야 무슨 포도를 옥수수처럼 먹어ㅠㅠ,2개,2020. 6. 3.
래커트,이건 포도인가 옥수수인가,2개,2020. 6. 3.
CeciliaJing,My mouth watered like crazy at this holy,11개,2020. 6. 3.
1반18번박진우,포도 한송이 1분컷,2개,2020. 6. 3.
,"韓国人は皆さん皮ごと食べるらしい、普通白いのはつけない
味覚異常だよ",2개,2020. 6. 3.
,ぶどう汁ブシャー！！(｢🍇･ω･)｢🍇,8개,2020. 6. 3.
