닉네임,댓글,좋아요수,날짜
박효정,협찬 해주신다는데 사서 쓰겠다고 하시는 소프님 멋져요!! 중소기업 화이팅 입니다!!,11개,2020. 5. 29.
콜링유,배가 너무 귀엽자나요 쏘프님~~~~,7개,2020. 5. 29.
삼삼한정수,"소프님 옛날부터 즐겨봤는데 좋은 일 많이하시는거 같아서 너무너무 좋습니다! 

브이로그도 좋고 존재해주셔 감사합니다!",8개,2020. 5. 29.
찬영,대도도 있넹,1개,2020. 5. 29.
doublesun,저 전자렌지 메이트 작년부터 쓰고 있는데 꿀템이에요!!! 특히 여름에 잘 쓰고 있습니다 ㅎㅎ,0개,2020. 5. 29.
아니시불,"솦님 하림 안심 치킨 냉동 리뷰부탁드립니다~~
속이 생 살로 되어있는거 같아서 엄청 야들야들하더라고요",4개,2020. 5. 29.
밍곰,우옹 역대급 유튜바 세분이 재밌는데 다녀오셨네요ㅋㅋㅋ 세시간 동안 힘드셨을텐데 다시 한번 방문하는거 보고 역시 소프다 햇네용ㅋㅋ 저도 주문 해봐야겠는데용😁,3개,2020. 5. 29.
응비,우왕,0개,2020. 5. 29.
김옥연,"좋은 취지의 행사같아 좋아요. 이런 좋은 행사에 항상 함께 하는 소프님!!
역시😍 보는 제가 뿌듯하고 좋습니다.",0개,2020. 5. 29.
너구리,렌지 식기는 끄낼때 그릇이 뜨겁지 않나,0개,2020. 5. 29.
배진우,형 장조림 맛있었는데 마트나 편의점에 안팔더라구요 이제 안파시는건가요?,0개,2020. 5. 29.
WINDO윈도,저 브랜드K라는 행사는 일반인들은 관람할 수는 없나요?,0개,2020. 5. 29.
iron,여기서나온것들이 파니니로 나왔구나,0개,2020. 5. 29.
후하헤,소프랑 밥굽남 이랑 닮지 않음?,1개,2020. 5. 29.
김윤정,"저도 닭가슴살 주문했어요
정말 맛있어요 
냉동고에 쟁여두고
그냥도 먹고 샐러드도 해먹고
빵과함께도 먹어요
단백질보충에 굿",0개,2020. 5. 29.
우리집포차TVHomePochaTV,"닭가슴살이 맛있다라.....그렇다면 진짜 혁신인데요, 상상이안갑니다. 아직까지 🐓 가슴살 맛난거 본적이 없어서요~~🐓🐓",2개,2020. 5. 29.
독고다이,저거 맛없는데...아무리스폰이라지만..,3개,2020. 5. 29.
정소금,오 저 닭가슴살 진짜 촉촉해요. 저렴해서 시켜서 여기저기 나눠줬는데 다 좋아하던.. 안퍽퍽하고 진짜 부드러워요.,4개,2020. 5. 29.
mk,대도님을 여기서 보다니ㅋㅋ,1개,2020. 5. 29.
팔공,몇년 먹다보면 마늘맛이 젤 안질려요~,0개,2020. 5. 29.
gngh15,우와 !,1개,2020. 5. 29.
차가운커피가좋아,전..누룽지가 땡기네요  인터넷에서 찾아봐야 겠어요 누룽지 땡기네요,0개,2020. 5. 29.
개그용,오우야,0개,2020. 5. 29.
스톰,오호 국내에 알짜 상품들이 많았었네요,1개,2020. 5. 29.
강고폴짝,선정 1위인 이유가 소프t 때문은 아니겠죠..ㅋㅋ,0개,2020. 5. 29.
코스모스,소프님 살빠지신듯 ㄷㄷ,0개,2020. 5. 29.
아하,오옹 역쉬 소프님 멋져요👍👍 심사단이라니...!!,0개,2020. 5. 29.
유상혁,이런 브이로그도 좋은거 같애요 요즘은 바이러스때문에 힘들겠지만 자주 찍어주세요,0개,2020. 5. 29.
이민규,소프님! 개인적으로 화면 하단 조그맣게 자막을 달아주셨으면 좋을 것 같아요 요새 유튜브 채널들 보면 자막을 활용하는 경우가 꽤 많은데 그게 더 영상에 집중하기 쉽게 해주는 것 같아요ㅎㅎㅎ 진짜 옛날부터 봐왔던 애청자로서 새로운 시도들 하시는게 보여서 너무 좋습니다 계속 재밌는 영상 올려주셨으면 좋겠어요!!!,0개,2020. 5. 29.
