닉네임,댓글,좋아요수,날짜
키작은옥수수,이쁘다♥ 패션은 역시.... 자신감인가!!! 자신감 없는 저는 아직 멀었네요ㅠ 이뻐도 입어볼 용기가 안나,18개,2020. 5. 28.
신쪄니,언니가 입으면 다 예뻐...,109개,2020. 5. 28.
Kimiekimie바르셀로나킴,타이다이 정말 다시 유행하는 건가욧?,10개,2020. 5. 28.
옹옹옹,"아닠ㅋㅋㅋ시작이너무  발랄 그자체
헬로!~~~ 베이비들!!!오늘은!!~~ 슈스스의 로렌!!랄프..로렌!!~~~매장 털기! !!!!!!!ㅋㅋㅋㅋ",11개,2020. 5. 28.
ChiMoong,보자마자 구독 누르지 않았냐면서 영상 하나하나 찾아보고있다면서~남자베이비들도 많이 챙겨주세요~대학 새내기 영상에 나온 밸런스 바지 바로 질렀어요 아이보리 리얼블랙 핏이 엄청 좋다면서^^좋은 영상 감사합니당!!,4개,2020. 5. 28.
난비야,갑자기 살을 빼야겟다는 뽐뿌가 옵니다,6개,2020. 5. 28.
soo2,언니 살빼기전애도 옷들이 찰떡으로 잘어울렸는데 살빠지고 나서는 뭐 말해모해👍👍,51개,2020. 5. 28.
바로GO,6:12 롱앤리~~~~~하면서 화면도 좁아지는데 갑자기 소리지르셔서 깜짝 놀란 ㅋㅋㅋㅋㅋㅋㅋ,8개,2020. 5. 28.
조민희,"슈스스 언니야는
매장털때가 제일 매력적이십니다",62개,2020. 5. 28.
김지선,6:25 ㅋㅋㅋ중부지방에서 뭐지 했다가 빵 터지네용 😂,2개,2020. 5. 28.
rokseong,쌉니다. 그래서 자주 삽니다. 디자이너 브랜드에선 미국브랜드라  뚱뚱한 사람도 입을 수 있는 큰 사이즈 많이 나옵니다. 할인매장에 널려서 싸게사서 이 브랜드 주로 집에서 입어요.,2개,2020. 5. 28.
뽕bboy,갤러리아종합병원ㅋㅋㅋㅋㅋㄱㅋㅋ 빵터졌네ㅋ,32개,2020. 5. 28.
naeunLee,이집은 편집하시는분도 너무 열일ㅋㅋㅋㅋㅋㅋㅋ 룩마다 번호붙여서 친절하게 착장설명 무엇ㅋㅋㅋㅋ,57개,2020. 5. 28.
유하늘,언니 언제 한 번 체형별 옷 입는 팁도 알려 주세요ㅠㅠ 왜 나만 롱스커트가 그렇게 안 어울리는지 이유 좀ㅠㅠ,5개,2020. 5. 28.
한초록맘,"다 관두고 ....
슈스스 호들갑이 좋다.",4개,2020. 5. 28.
쮸,넘 이쁜데 아담한 체형은 100퍼 수선행 ㅜㅜㅋㅋㅋㅋ,3개,2020. 5. 28.
김민혜,원피스 살려고 했는데  와웅,32개,2020. 5. 28.
장민경,"8:14 언니 너무 예뽀요....
올블랙 뭐야... 시크하면서도 예쁘고 도도해보이는 그 매치 뭐야....너무 예쁘자나...",26개,2020. 5. 28.
뿌하,언젠가 꼭 슈스스 투어 열어줘요 언니의 선택을 받은 브랜드로 투어 기대하구있을께용😊,31개,2020. 5. 28.
Zinno,"헬스장에서 운동하면서 누나 영상 역주행으로 듣고 있었는데 똭 새 영상이라니...

센스있지 않냐면서,,,,,,, ❤️",21개,2020. 5. 28.
강태풍,"랄프로렌은 그 많은 라인들 어떻게 다 관리하는 거냐며 ㅋㅋ
진짜 대단한 듯...ㅎㅎ
퀄리티도 안 떨어지게 계속 유지하는 거 보면
여기 저기 라이센스 주고 개망한 명품들도 많은데 ㅎㅎ",19개,2020. 5. 28.
나죵,소화력 무엇,11개,2020. 5. 28.
정이정이,"슈스스님 입으신 자켓이 너무너무 예쁜데 그것도 여기 옷인가요?
뭘 입어도 예쁘시고..
부럽부럽ㅜㅜ",0개,2020. 5. 28.
JamieC,언니같은 맥시멀리스트 말고 ㅋㅋ 요즘엔 제로 웨이스트를 지향하는 미니멀리스트들도 많잖아요.. 그런 사람들을 위한 아이템이나 look도 소개해 주세요! 언니 싸랑해요! ㅋㅋㅋㅋ,6개,2020. 5. 28.
언니할때언,와 진짜 옷도 예쁘고.. 한혜연님이 매치를 잘해서 입으시는 것 같아요 최고..👍🏻,0개,2020. 5. 28.
얍얍얍,아니 가방 웬일이냐며...딱 드는 순간 딱 하나 나온 가방이 왤케 예뻐 보이는지....,3개,2020. 5. 28.
초bora,진짜 로렌 롱스커트 원피스 엄청 좋아하는데 가격이 안습. 내 몸땡이가 안습. 좋으다~~보기만 해도~~,1개,2020. 5. 28.
강민지,6:12 아 진짜 개웃ㅅ겨ㅠㅜㅜㅜㅜㅠㅠㅠ 언니 사랑해요ㅠㅜㅜㅜㅠㅠㅜㅜ,1개,2020. 5. 28.
정미정,너무 예쁘네요~~^^,2개,2020. 5. 28.
하기싫다경제활동,전 피부가 ㅈㄹ맞아 소재가 가장 중요합니다🙈,1개,2020. 5. 28.
KevSeoul,😎😎😎😎😎😎슈스스 누나 영상 올라왔다ㅏㅏㅏㅏㅏㅏㅏㅏㅏ!!,3개,2020. 5. 28.
리제,1:52 남아공에서 지내본 사람? 저유~ 케이프타운에서 있었는데 잘어울려요 홍홍,3개,2020. 5. 28.
ReallyshoppingMaster,헐..여기가 원피스 맛집이었군요 ㅠㅠ 최애 스타일들 다 저기있네요!! 오늘도 좋은영상 감사합니다♡♡♡,1개,2020. 5. 28.
이칸쵸,와 옷들이 고급져 보인다,1개,2020. 5. 28.
뿅뿅수리수,오늘옷이 언니랑 가장 베스트인듯ㅋ,1개,2020. 5. 28.
모기아들,4:36 드라마 반영ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 28.
GloriaGo,진짜 언니 땜에  적금 깨버리구 싶엉,1개,2020. 5. 28.
WonheeKoo,슈스스님~제가 만난 본 최고의 세련된 사람~사랑합니다아💜,0개,2020. 5. 28.
윤승학,누나 통통한모습이 그리워요 살빠지니까 누나못알아보게 엄청예쁘세요 누나가 코디해준옷입어보고싶어요,1개,2020. 5. 28.
박파라다이스를꿈꾸며,"프릴 달린 청원피스 딱 제 취저인데 코로나로 입고 나갈 일이 없네요 ㅜㅜ지난 2월말에 봄옷으로 옷장정리했는데 입을 새도 없이 오늘 다시 여름 반팔로 채웠어요 
그래도 슈스스님의 영상으로 대리만족하고 갑니다~~건강 조심하세요^^",0개,2020. 5. 28.
의식의흐름,진짜 옷 입으시는 것 마다 넘 고급스러워보여요 넘 예쁘고 멋지세요!!,1개,2020. 5. 28.
Jenworld,백화점  못가서 넘 슬픈데 이렇게 한눈에  매장을 볼수있어서 감사해요 역시 슈스스♡,0개,2020. 5. 28.
한가은,와 언니 오늘도 코디 너무 찰떡....매장털기 시리즈 너무 좋아요!,0개,2020. 5. 28.
artna,"하•••슈스스언니는 물 없이도 잘 사나봐
수💧없이 완벽하니까!
오늘 룩도 완벽해요~~~~~~~😘",0개,2020. 5. 28.
Iwantanendlesssummer,언니 요새 진짜 살빠지신듯..얼굴이 완전 갸름해졌어요!!!!! 관리받으시는거 있으면 알려주세용!!,1개,2020. 5. 28.
JiHoJeong,"롱스커트랑 원피스 맛집 설명해주셔서
감사해요~~",1개,2020. 5. 28.
naneNyang,"슈슈스tv에서 하이라이트는 언니착샷이라며
역시나 미친 소화력 보여줬다미 ㅜㅜㅜ
언니가 입은 건 다옙허💛💚",0개,2020. 5. 28.
권유정,와 원피스 진짜이쁘네...,0개,2020. 5. 28.
KangRaHee,이언니 오늘도 너무 이쁘다며... 지선우 저리 가라며 ㅋㅋㅋㅋ 힝 너어어무 잘 어울려요 힝❤️,1개,2020. 5. 28.
RM냼쥰,언니가 입으면 다 고급져저요ㅠㅠ,1개,2020. 5. 28.
이경주,왜..언니가 입으면 다아아아 이쁘고 사고싶은거실까.....,0개,2020. 5. 28.
수수,언니가 입으면 왜 다이쁠까..? 내가입으면 이상하던데ㅜㅜㅜ,0개,2020. 5. 28.
새벽의푸른별,언니 호쾌하게 웃을때가 제일 됴와여ㅋㅋ,0개,2020. 5. 28.
신은경,뽕템ㅋㅋㅋㅋㅋㅋㅋ 아 언니영상은 언제나 힐링템 슈스스 팬미팅 열어주세여🥰🥰,0개,2020. 5. 28.
박주영,언니 너무 방송이나 이번에 엘지광고도 잘봤어요ㅠㅠ 혹시 괜찮으시면 20대 겨냥 여름 패션도 보여주실수있으신가요?😢 옷을 센스입게 못입어서 고민이에요❤️,0개,2020. 5. 28.
김용제,와이프 생일이 다가와서 선물 고민중이었는데.. 많은 도움 받고 갑니다~,0개,2020. 5. 28.
최승아,뽕템에 빵터졋어여 ㅎㅎㅎㅎㅎㅎㅎ,2개,2020. 5. 28.
윤도레미,모야모야.... 넘 이뻐요 ㅠㅠ 누나 살빠졌다는 댓글에 이상한 악플러들 많던데 상처 받지 않길 간절히 기도해요 ㅜㅜ! 베이비들이 악플러들 다 처치합니다....딱기다료 ㅠㅠ,0개,2020. 5. 28.
이유경,3번 와이드진은 찾아봐도 왜없냐며 ㅜㅜ 찾고싶어요,1개,2020. 5. 28.
지니,얼마만에 매장털기 입니까 하악,1개,2020. 5. 28.
잡곡햇반,아 중부지방 빵터졌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 28.
YoungWilliams,"이런거 ~~ 이런거~~미치지 않았냐면서 ㅎㅎ
뽕 오브더 뽕템 
중부지방 허벅 알 ㅋㅋ
재미짐",0개,2020. 5. 28.
MJK,갤러리아 병원ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뽕오브더뽕템ㅋㅋㅋㅋㅋ,0개,2020. 5. 28.
Jeongyun,나도김희애원피스보고 와저거이쁘다했는뎅ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 28.
SamJ,"크, 지나가는 길에 걸크러쉬 사로잡혀버림... 크흡. 베이비 흡습성 100% RGRG?",1개,2020. 5. 28.
김니콜,랄로는 정말 사랑입니다... 최애 브랜드 이렇게 슈스님 간택 받아 나오니 너무 행복하네요 꺄,0개,2020. 5. 28.
ice빵빠레,진짜 뽕템 천군,0개,2020. 5. 28.
