닉네임,댓글,좋아요수,날짜
songR2,발리하면 정형돈이 은갈치에 크로스로 맨 그백 밖에 생각이 안낰ㅋㅋㅋㅋㅋ,364개,2020. 5. 5.
kcxx,발리하면 정형돈이 대표 모델 아니냐,314개,2020. 5. 5.
Ssssi,이 언니 점점 더 날씬이 되어가네..옷도 넘 고급져...너무 예쁘다...,159개,2020. 5. 5.
KangRaHee,모든사람들이 하나씩은 갖고있다는데...나의 발리는 어딨는거죠 언니?!ㅋㅋㅋㅋㅋㅋ 모야 근데 오늘 왜케 더 살빠져보이지...흥!!ㅋㅋ같이좀 빼요 살좀 ㅠㅠㅠㅠ,8개,2020. 5. 5.
사슴꼬리,약간 무도에 나온 정형돈 곰팡이 핀 가방 생각난다.. 혹시 그거 명품이었나...??,113개,2020. 5. 5.
soomvolme,bally is made here in switzerland.but so freaking expinsive..but quality is alyways top.,3개,2020. 5. 5.
하이스타Histar,나는 요즘 논나님이랑 콜라보하면 어떨까 이생각밖에 없는데 언니 제발 추진해주세요~ 아니 나만 그런 생각인가요? 논나님하고 콜라보 원해요!! 제발 🙏,36개,2020. 5. 5.
주히,혜연언니 살 너무빠진거 아닌가효.. 남자친구 생기셨나요🌟,65개,2020. 5. 5.
원하다,그동안 명품매장 특유의 포스랄까... 그런거 때문에 무서워서 못갔었는데 슈스스언니가 이런거 무서워하지 말라는 말이 생각나서 오늘 처음으로 용기내서 명품매장을 구경했어요 헤헤 저의 안목을 더 넓힌 기분이 들어서 넘 뿌듯했어요 저의 행동이 조금이라도 달라지게 용기를 준 슈스스 언니 감사해요☺️❤️,83개,2020. 5. 5.
이채은,나혼산 보다가 성훈 님 옷 어디서 본 곳 같은데 햇는데 여기 있엇넹ㅋㅋㅋ기억해낸게 신기 8:14,4개,2020. 5. 5.
박심바,10:30 고무줄 디테일 설명을 이런식으로 하시다닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ챡 거리는 소리가 예술이네요,4개,2020. 5. 5.
K푸름,어머나~~ 혜연님 갑자기 너무 영해지셨아요. 머리 스타일 바꾸니까 완전 어려졌음이요 @@,29개,2020. 5. 5.
브로누나,"썸네일 모야,, 왜케 예뻐요 ㅠㅠ 💙",44개,2020. 5. 5.
지재호,진짜 예쁜겆많이 나왔네...플렉스가쟈!!,6개,2020. 5. 5.
옹옹옹,"솔직히 수스스 자체가 명품임........트레이드마크는  아이라인????...
근데...언니(?) 저 기억나여??서울숲에서 블랙소르베 베스킨라빈스홍보(?)하러 나왔을때 나랑 내 엄마 내 동생(유모차에 앉아있었음),내친구, 내친구 엄마랑 놀러갔는데...우리가 신기하게 보고있ㅇ,니까 우리한테와서 우리한테 영업(?)해서 내가 영업(?)당해서 그때부터 구독하고 보고있다구....",53개,2020. 5. 5.
한영진,엄마야 머리 너무 잘됐네여 이뻥,28개,2020. 5. 5.
이현,머리스타일 찰떡!!!! 오늘 언니 미모 난리났네♡♡♡♡♡,38개,2020. 5. 5.
한성,0:17 이건 진짜터는느낌ㅋㅋㅋㅋㅋㅋㅋ꼭두새벽에ㅋㅋㅋㅋ,20개,2020. 5. 5.
