닉네임,댓글,좋아요수,날짜
GoAle,"댓글 이벤트 당첨자입니다! 저희가 대댓글에도 답글 남겨 드렸습니다!!
메일 주소 남겨주시면 따로 연락 드리도록 하겠습니다! 참여해 주신 모든 분들 진심으로 감사드립니다!!!:)
 
(7부 팬츠)
닉네임: Jy P
-끈 없는 축구화 찾는 도중 고알레 영상에 나왔네요 총알만 되면 바로 사는데ㅋㅋㅋ
 
(반바지)
닉네임: 원형이
-바지 받고 싶두어어어어 ㅠㅜ 축구 너무 재밌는데 다리 다쳐서 좋은 영상으로 대리만족 자루하고 갑니다 ㅎㅎ 고3 힘내게 해주세요",6개,2020. 5. 27.
MatthewChae,4:28 a태클 제대로 드갔네,7개,2020. 5. 27.
최지원,이번 팩에서 밝은 색이 들어가 확 트이는 포인트를 주네요!👍👍 이번 유니포리아 팩에서 개인적으로 엑스가 젤 예쁜것 같아요😁(아! 그리고 쭉쭉팬츠 구매해서 사용하고 있는데 정말 편하고 생각보다 더 많이 늘어나네요!👍),5개,2020. 5. 27.
쓰잘데기,만능 가방 보온팩은 진짜 아이디어 최고다...!,2개,2020. 5. 27.
박동현,"매번 느끼는 거지만 고알레 영상에는 많은 볼거리, 배울 거리가 넘쳐서 안 볼 수가 없네요,,, 신상 축구화들은 반짝반짝 빛이 나고,,, 호형의 탈압박,,, 태클장인의 태클,,, 그리고 슈팅 스윙 연습 열심히 해서 경기에서 써먹을려했는데 자꾸 수비에 막혔었는데 꿀팁들 너무 감사합니다!!! 진짜 그때는 정말 화









려한 수비가 나를 감싸네",26개,2020. 5. 27.
김수민,"와 이번에 네메시스도 그렇고 엑스도 그렇고 색감 진짜 예쁘게 빠져서 너무 갖고 싶네요 ㅠㅠ그리규 고알레 반바지 칠부도 너무 탐나요 형.  이번 영상보면서 슈팅각이 언제고 언제차면 좋을지 알 수 있어서 유용했고, 써먹어보려구요! 형 요즘 윙어,수비 팁은 보고 실축에서 넘 덕 보는 중입니다 행님! 항상 감사해여",11개,2020. 5. 27.
철구의목욕탕,ㅋㅋㅋㅋㅋ형 광고 너무 자연스럽다증말ㅋㅋㅋㅋㅋ태클뭐야ㅋㅋ,4개,2020. 5. 27.
EUNI,축구화도 이쁘고 반바지도 이쁘고 역시 축구하시는 분들이 만드는거라  활용도가 높을거 같네요,5개,2020. 5. 27.
태희김,호영은 좋겠다. 축구화 많아서ㅜㅜ 만능가방에 7부바지에 멋져,3개,2020. 5. 27.
드림TV,"와 저희팀 유니폼 핑크인데 엑스 신으면 간지 쩔듯... 댓글 달면 엑스도 주시나요?






바지로 만족할께요 고알레짱♡",4개,2020. 5. 27.
생물,요즘 축구에 관심이 많아져서 축구를 잘 하지는 못해도 축구를 하면 재밌어요~ 축구만의 매력이 있는 것 같아요,3개,2020. 5. 27.
이동하,"고알레 형들.. 지그재그 너무 이쁘자나요ㅜㅜㅜㅜ
하 학원에서 공부안하거 그림만 그리고 있넴..ㅇ 지그재그 지그재그.. 
그리고 수비영상 매우 유익해요!!",1개,2020. 5. 27.
김동민,아디다스 축구화들 진짜 너무 예쁘다 그나저나 pd님들 호형막으려고 작전짜는거 너무 웃기네ㅋㅋㅋ 축구하는사람들에게 진짜 도움되는 콘텐츠 항상 감사합니다,1개,2020. 5. 27.
노준영,"축구화 진짜 이쁘다 .. 

고알레 반바지도 꼭 가지고 싶다 !..",1개,2020. 5. 27.
