닉네임,댓글,좋아요수,날짜
강태환,"구독알람 설정하고 매번 챙겨봅니다
아마추어 축구인들을 위해서 어플까지..놀랍네요
엘리트축구인뿐만 아니라 아마추어 축구인들도 좋은 시스템에서 축구하게 되길 바라는 1인으로 몇년간의 노력으로 만드신 어플이 아마추어 축구의 선진 시스템의 디딤돌이 되길 간절히 바랍니다
고알레 화이팅.",7개,2020. 5. 26.
최홍섭,진짜 고알레 앱 저거는 아마축구인들한테 유용할듯 ㄷㄷ,33개,2020. 5. 26.
만능아빠,사뿐히 뛰는거 같은데 그냥 벗겨버리시네 ㄷㄷ,4개,2020. 5. 26.
유녕,역시 호형 일도 열심히 하시고 축구도 열심히 하시는 모습 너무 섹시하십니다 ㅎㅎ,4개,2020. 5. 26.
ANG선우,5:54 ㅋㅋㅋㅋ동네에 한명쯤은 꼭있는 바보형 같은 느낌ㅋㅋㅋㅋㅋ,4개,2020. 5. 26.
장민성,빡빡한(?)하루의 끝은 축궄ㅋㅋㅋ⚽️⚽️,2개,2020. 5. 26.
FCIAB,카카PD님 혹시 호형한테 감금당하고 있다면 다음편 인트로 자막에 하트를 남겨주세요.,2개,2020. 5. 26.
PhillipNoh,어떻게 하루 종일 일하고 밤에 운동도 하시지 대단해요ㅋㅋㅋ 너무 힘들던데ㅠ 진짜 리스펙입니다....,1개,2020. 5. 26.
박동현,"앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋ마지막에 드리블 돌파 보고 와,,,역시 다르군 했는뎈ㅋㅋㅋ 아쉬운 마무리!! 아쉬웠습니다 행님!!!!!",4개,2020. 5. 26.
입축구발전위원회,ㅋㅋㅋㅋ고체티너 형ㅋㅋㅋㅋ 사랑해,1개,2020. 5. 26.
seongdo,고체티노 은근 예능끼가있어 ㅋㅋㅋㅋㅋㅋ 3탄도 빨리찍어주세요,3개,2020. 5. 26.
고체티노,1빠,14개,2020. 5. 26.
김태완학부생,고알레 어플 엄청 기다려 집니다 ㅎㅎ,2개,2020. 5. 26.
김하영,호형의 일상 너무 재밌습니다 축구에 미친 형님 너무 존경합니다 고알레 파이팅😄,3개,2020. 5. 26.
이명원,호형님 아주 친데레 이시네요. ㅎ 내심 기대 해봅니다. ㅋ,2개,2020. 5. 26.
Juhyun,매번 고체티노님이 나와 재미를 한목하네ㅋㅋ,1개,2020. 5. 26.
