닉네임,댓글,좋아요수,날짜
호라드,"여윽시 빛형일 명강의 입니다^^
3번째 2:1패스로 돌리고 들어가면 그냥 바보되죠
정말 아마추어100번이면 200번 놓치는 상황이죠 
이제 사람을 놓치지 말고 의식을 하면서 플레이 해야겠네요
빨리 행복축구 하러 가고 싶네요
마티치PD님은 자신감  최고",2개,2020. 5. 20.
마티치,'더이상 윙백은 도구가 아니다',43개,2020. 5. 20.
김언빈,6:25 무리뉴형 탈압박ㄷㄷ,12개,2020. 5. 20.
짱임호날두무회전이,형일이형 진짜 존잘,26개,2020. 5. 20.
무난한문환씨,골키퍼도 있었으면 ...좋겠습니다..!,2개,2020. 5. 20.
동꾸준,고알레 정말 아낌없이 알려준다,12개,2020. 5. 20.
동꾸준,"3가지유형
1.빠른 공격
2.드리블 공격
3.연계 공격",8개,2020. 5. 20.
HaJunKu,"역시 형일다크!! ""수비는 절대 포기하지마!"" 멋있습니다!",1개,2020. 5. 20.
배찌,고체티노행님 치명적이에요..,2개,2020. 5. 20.
vuisvearldi,셋다 잘하면 어떻게 막아야 하죠ㅋㅋ,8개,2020. 5. 20.
GoAle,"누구인가? 누가 마티치를 뚫어볼텐가? ㅎㅎㅎ

💥댓글 이벤트💥
댓글을 달아주신 분들 중 추첨을 통해 한 분에게 고알레 중독팬츠를 선물로 드립니다!
당첨자 발표는 5/28일 목요일에 고정 댓글을 확인해 주세요~!!
(랜덤 추첨)
 
 
감독님들이 입은 유니폼이 궁금하시다면!
고알레 스마트스토어 https://bit.ly/39WB3xM",36개,2020. 5. 20.
이승혁,감독님들이랑 마티치 분위기 너무 재밌닼ㅋㅋ 사이드백한테 너무 유익한 수비꿀팁이네여~,2개,2020. 5. 20.
정민우,"아.. 그래서 아자르랑 네이마르 같은 사람들한테는 수비가  
먼저 압박하지 않는거 구나??
그래서 땅따먹기가 중요한거구",2개,2020. 5. 20.
지리산곰주먹,"마티치 제가 뚫어보겠습니다. 고알레 구독자 초청 한 번 가시죠!!!!!
.
.
.
.
.
.
코로나 끝나면...ㅎㅎㅎ 다들 코로나 조심하세요!",17개,2020. 5. 20.
