닉네임,댓글,좋아요수,날짜
GoAle,"*댓글 이벤트 당첨자


Jin Young Kim '7부 선수팬츠 당첨' -  대댓글에 메일 남겨주시기 바랍니다!
 
볼줄기가다르네요..ㄷㄷ.. 고알레영상올라올때마다보고있는데이 많이도움됩니다! 화이팅하십쇼!ㅎㅎ
 
 
김은호 '논슬립 삭스 당첨' - 메일 보내드렸습니다.
 
틱틱탁이 귀에 익어버렸어요ㅋㅋ 슛팅연습할때마다 틱틱탁하면서 할듯해요ㅋㅋㅋㅋ 늘 좋은영상 감사합니다~~ 고알레 화이팅이에요!
 
 
김주영 '중독팬츠 당첨' - 메일 보내드렸습니다.
 
호형님이 알려주신 틱틱탁 연습을 하면서 슛팅연습까지 도전해봐야 겠네요 ^^.  제라드님도 많이 좋아지셨네요!! 성장속도가 보입니다 ^^ 고알레 역시나 화이팅입니다 ^^호형님 무릎조심하세요~~
 
 
받으시는 분들 축하드립니다! 참여해 주셔서 진심으로 감사드립니다!",3개,2020. 5. 2.
JamieVardy,임팩트가 좋으니까 세게 안차도 슈팅 겁나 잘나가네 ㄷㄷ,35개,2020. 5. 2.
fierddd,4:22 얼마나 강하면 다른공 가지고 올때까지 떠있냐 공이  ㅋㅋㅋㅋㅋㅋ ㅎㄷㄷ,29개,2020. 5. 2.
이제현,역시 이호형님이 선수출신이시라 비선출이신 구독자이신 일반인분들한테도 참자세하게 알려주셔서 김사합니다 이호님 덕분에 고알레영상 잘보고있습니다 ㅎㅎ 돈만있으면 바로 레슨에 참여를해서 고알레에서 운동도할겸 고알레감독님들 얼굴도좀보고 싶네요ㅋㅋㅋㅋ,4개,2020. 5. 2.
축못말협도축구는못말려,이호 선생이 메시 동작을 하니까 굉장히 어색;;,32개,2020. 5. 2.
김형찬,이번엔 고체티노군 안나오나요 힣ㅎ히힣이거 보고싶은데,7개,2020. 5. 2.
부천축덕,역시이호선수님이 선수출신이시라 디딤발이나  임팩트가 일반인분들이랑 남다르시네요 피지컬차이라던지요,4개,2020. 5. 2.
배선욱,"“This is shooting” 가 아닌

“Shooting is this”을 알려주는 호형 ㄷㄷ",3개,2020. 5. 2.
효정,기술은 메신걸쓰고있고 슛팅은 날강두스타일이네요 콜라보~~,2개,2020. 5. 2.
동꾸준,너무 멋지다 나도 언젠간 저렇게 찰 수 있을거야,2개,2020. 5. 2.
양근혁,호형 임펙트는 뭔가 다름,25개,2020. 5. 2.
박용근,저는 나이가 들어가면서 점점 슈팅도 약해졌습니다.. 허리가 안 좋아서 시술 받았는데 허리힘이 슈팅에도 영향을 많이 받을까요???,2개,2020. 5. 2.
인생한방이다,파워에이드씨 ㅋㅋㅋㅋㅋㅋ귀엽네요 😆,3개,2020. 5. 2.
정민우,호형 슛은 바디 페인트 없어도 수비가 무서워서 피할듯ㅋㅋ 넘무서웜,2개,2020. 5. 2.
김경민,"호형 페인팅기술 감사합니다~
저희친구들은 다 슈팅과 페인팅을 누가 멋있게하는지 내기하고있는데
전 구독자기때문에 호형형때문에 1등할듯 ㅋㅋㅋ다시한번 감사감사
친구들도 구독눌으라고 협박을 좀해야겠ㄴㅋㅋㅋㅋ",2개,2020. 5. 2.
fspark,"2:07 오케이 볼 주워오세요
2:59 아 힘들어
호형은 왜 볼 안가져와요.....






제라드pd님 상품 알죠??^^",1개,2020. 5. 2.
GwaniLLim,아디다스 엑스 신고 영상올려주세요 제발 ㅠㅠ 🙏,2개,2020. 5. 2.
고3,확실히 슛은 디딤발이고 드리블은 무개중심인듯,1개,2020. 5. 2.
코워커Coworkers,슈팅기회? ㄴㄴ 전 패스부터 받을줄 알아야 합니다ㅜㅜㅋㅋㅋㅋㅋ,1개,2020. 5. 2.
YouTube새우깡,호형은 항상 슈팅할때 읍! 하면서 함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 2.
GKC,정말 유용하네요 평소에 하긴하는데 많이 안 했는데 다음부터는 제대로 연습해봐야겠네요,2개,2020. 5. 2.
yiyi,오늘도 잘 배우고 갑니다 ㅎㅎ 22빠 쭉쭉팬츠 저도 갖고싶어요 ㅠㅠ,1개,2020. 5. 2.
T봉황,"호형님 임팩트는 진짜 대단
제라드님은 먼가 이상한데 킥은 좋으네요  ㅎㅎ",3개,2020. 5. 2.
동꾸준,파워웨이드씨 ㅋㅋㅋ,1개,2020. 5. 2.
동꾸준,아마추어 축구의 새로운 문화를 만드셨다~,1개,2020. 5. 2.
이준희,영상보고 바로 운동장 나갔습니다 너무 잘봤어용ㅋㅋㅋㅋ,1개,2020. 5. 2.
도라버리겠네,형ㅠㅠㅠ진짜 이제 슬슬 축구장 개장 될 것 같아 지금까지 고알레 영상만 보고 실전에선 못했던 거 바아로 연습때리러 가볼게!!!!,0개,2020. 5. 2.
이주호,진짜 호형 슈팅한번 막아보고싶닼ㅋㅋㅋㅋㅋ 얼마나 무서울까...,0개,2020. 5. 2.
