닉네임,댓글,좋아요수,날짜
햄지Hamzy,"첫입 2:06, Start eating 2:06 
낙곱새 좋아하시는분들 꼭 한번 드셔보세요....
곱창에 곱도 꽉차있고 진짜 맛있어요ㅠ
오프라인매장도 여러개 있는 맛집이라 아시는분들도 많이 계실꺼에요ㅎㅎ
 
※ 낙곱새 구매처
https://m.smartstore.naver.com/hsmfood/products/4908501221
 
※ 당면사리도 있었는데 지난번 곱창전골 먹을떄 당면사리 넣었더니 우동사리 말씀하시는 구독자님들이 많으셔서 이번엔 우동사리로 했어요~ 개인적으로도 우동사리가 더 맛있었어요 ㅎㅎ 
 
※ 촬영할땐 제가 먹는소리때문에 몰랐는데 중간에 
옆집 화장실 사용소리가 크게들어가서 오디오편집
으로도 커버하기 어려워 통으로 2분~3분? 정도 잘라냈어요ㅠ 중간에 잘보시면 밥이랑 낙곱새 양이 조금 줄어있을꺼에요😭 
 
※ 계란이 많은줄알았는데 2개밖에 없었어요 ㅋㅋㅋ
 
※ 볶음밥까지 먹어야 정석인데 밥 두공기에 낙곱새
2인분 혼자서 다 먹으니까 배가 불러서 남은 국물은 
다음날 밥 볶아 먹었어요🤣
 
★예상질문★
Q: 짜장이 왜 안보여요?? 어디있어요??
A: 오늘은 먹는동안 거의 방 안에만 있더라구요ㅋㅋ
(영상 맨끝에 어디서 뭐하고있는지 넣어놨어요)
Q: 부추무침 양념 알려주세요~
A: 고추가루,설탕,간장,식초,깨,참기름
 
★자주하는 질문★
Q: 몇살이에요? 직업이뭐에요? 남자친구있어요? 
결혼했어요? 등등
A: https://www.youtube.com/watch?v=VEKcM1LP7SQ (햄지's Q&A) 
Q: 사용하는 제품 (주방도구,강아지장난감,악세사리 등등) 어떤건가요?
A: 제가 댓글확인을 웬만해서는 하려하는데 못보고 지나가는것도 많이 있어서 대답을 못해드린분들도 많을꺼에요~ 
인스타로 디엠주시면 사진이나 링크 보내드릴게요♥
Q: 앞에 뭐보면서 드시는거에요??
A: TV음소거하고 보면서 촬영하고있어요~ 
(시선처리때문에)
 
오늘도 시청해주셔서 감사합니다❤😍",593개,2020. 5. 18.
SimoneSantos,"😋😋😋🇧🇷🇧🇷🇧🇷👏👏👍
Nossa dá uma vontade de comer só consigo assistir nas horas de refeição porque da fome sempre
E vontade de comer essa comida tbm parece ótima kkkk",12개,2020. 5. 18.
TeamTine,Hamzy looks so cute when she has few hair on her face,15개,2020. 5. 18.
Spongebob,"She can literally eat intestines and be fine and i get sick by eating ramen 
Wtf",22개,2020. 5. 18.
winteriscoming,Hamzy's key to every dishes : fried eggs,6개,2020. 5. 18.
DhanyaDashinie,It's like she given 10 mins lunch break and she's angry about it,23개,2020. 5. 18.
KusumMgr,I’m giving pain to myself 😭 yet can’t stop watching,6개,2020. 5. 18.
shiriiyasharma,Hamzy you're looking gorgeous.,5개,2020. 5. 18.
allymadwin,Seeing her preparing the food literally was my favourite part.  Thats why im here honestly.,179개,2020. 5. 18.
IsbahAdnaan,"1:53
She looks like Irene from red velvet♥",3개,2020. 5. 18.
