닉네임,댓글,좋아요수,날짜
승훈,"수영장파티 그라가스
수영장파티 신지드",3개,2020. 5. 1.
김팔랑,혁준이 진짜 친한 스트리머랑 합방할때도 이런텐션 안나오는데 계란님 진짜 좋아하는듯 ㅎㅎ,107개,2020. 5. 1.
ShaunAhn,"오늘은 육수내는 법을 알아볼게요. 준비하실 재료는 돼지고기, 계란....",958개,2020. 5. 1.
박찬규,tlqkf 혁준이 가슴 큰게 뭐 어때서 댓글로 와 혁준이 가슴봐 ㅋㅋ하는 사람들보다 가슴커도 운동하려고 벗어제끼는 혁준이가 더 멋지다 계란님 혁준이 화이팅,269개,2020. 5. 1.
감독과제자,"혁준씨 이참에 시합한번 나가보죠!
다이어트 저도 같이 해야할꺼같네요 ㅋㅋㅋ
화이팅😀😀",71개,2020. 5. 1.
캘린더,남자 벗은건데 왜 눈치보이냐,23개,2020. 5. 1.
유성우,여자는 살빠지면 가슴부터 빠진다는데 혁준이는 예외구나,316개,2020. 5. 1.
치킨먹고맴맴,"둘이 엄청 친해진거 같네 ㅋㅋ
서로 장난치는게 완전 단짝친구다 ㅋㅋㅋㅋㅋㅋㅋ",249개,2020. 5. 1.
정희유,4:05 강사님 표정이 곧 유혈사태 일어날거 같은데,156개,2020. 5. 1.
이형민,8:04 계란형도 힘을 못쓰노ㅋㅋㅋㅋㅋ ㄹㅇ 갓체급,211개,2020. 5. 1.
Harp,12:29 죄송한데 끈자국이 너무 야하네요,88개,2020. 5. 1.
asdqwe,"얼굴빛도 엄청 좋아졌고, 혁준님 스스로 운동을 재밌게 즐기는 것같아 보기 좋습니다
항상 응원합니다 파이팅!",268개,2020. 5. 1.
PEKKA,3:23 계란에 프레첼... 이건 귀하네요,164개,2020. 5. 1.
남김시원,3:31 몸매가 지금의 공혁준의 기분을 말해주네,72개,2020. 5. 1.
최현성,혁준이는 말라졌지만 그의 몸이 바뀌는걸 보는 내 눈물은 마르지않는다 ...,192개,2020. 5. 1.
뿌에엥염소,12:58 영화 300에 나오는 그 빡빡이 왕 같네 ㅋㅋㅋㅋ ㅋ,68개,2020. 5. 1.
업버전,와 김계란 저 검정색 잔뜩 있는 타이즈를 입어도 옷 벗은 근육남이랑 비슷비슷하네...저 타이즈 벗기면 얼마나 개쩌는 몸매가 있을지 기대된다 ㄹㅇ,196개,2020. 5. 1.
L굽어보다,12:58 매드맥스 뭐냐고 ㅋㅋㅋ,51개,2020. 5. 1.
운동하는고등학생헬린이성장일기,9:25 식사중인 대왕문어,95개,2020. 5. 1.
장배,왜 혁준이몸에 “ㅅ“이있냐? ㅋㅋㅋㅋ,48개,2020. 5. 1.
라몰,4:48 출렁 오우야...,21개,2020. 5. 1.
이건,혁준이 살 쭉 빠진거 보면 내가 다 속시원할것 같다!! 화이팅 혁준이 리스펙 김계란!!,89개,2020. 5. 1.
오민호,심정헌 젓꼭찌,11개,2020. 5. 1.
이창동,4:19 이거 이짤이 아니라 뚱뚱한 관리가 볶음밥 진공청소기처럼 흡입하는 짤 나와야지,11개,2020. 5. 1.
유리,1:52 의식하니까 시선이 자꾸 가슴으로 가네 ㅋㅋㅋ,31개,2020. 5. 1.
맹원철,4:03 여기 나만 귀여워..? 이거 왜 귀엽지...,30개,2020. 5. 1.
정영,혁준이때문에 수영장 여자강사님 오늘 현타왔겠네 ㅋㅋㅋ,78개,2020. 5. 1.
서성민,계란형은 수영모가 필요없엌ㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 1.
KKAEMAENG,"저는 학교에서 생존수영을 하고나서
죽음의 공포를 느꼈습니다...
음파음파인가...? 그거 할때
콧속에 물 엄청 들어가고 기침나오고
숨 못쉬고 물 한 3리터는 삼킨거 같아요...
생존수영 진짜 지옥읍니다..ㅋㅋ",1개,2020. 5. 1.
또또엉아,ㄹㅇ루 혁준이 덕에 노딱 붙을 거같다 ㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 1.
라라라라,우와 배 진짜 많이 들어갔다 ㄷㄷ,5개,2020. 5. 1.
구쿠,1:13 김계란 머리에서 빛나는 이펙트 넣은건줄 알았는데 물묻은거였네,3개,2020. 5. 1.
,혁준이 몸에서 메탈슬러그 외계인이 보인다.,1개,2020. 5. 1.
포비파파,10:27 삐삑👉🏻🟤,33개,2020. 5. 1.
삥꾸어부AnglerBBing,3:29 복숭아뼈를 못찾냐곸ㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋ,47개,2020. 5. 1.
SoojinLee,"4:12 아쿠아봉이 찌찌가리개가 됨🏊
7:07 나 한순간에 새됐으~",3개,2020. 5. 1.
메론빵,1:14 계란형 머리가 너무 눈부셔,27개,2020. 5. 1.
조HJ,유튜브영상이랑 실제개인방송 이미지는 진짜 다르내 ㅋㅋㅋ 이제 정신건강운동 컨텐츠 해주세요🤥🤥,2개,2020. 5. 1.
다이브마스터다이버강,"1:20 곽태환 강사님
UDT출신 이에요!!",2개,2020. 5. 1.
김태균,3:07 여기 가스분출인건가...???,4개,2020. 5. 1.
승현이닭,계란형 몸 보러 왔는데 혁준이 몸 보게 되넹 ㅋㅋㄱ,6개,2020. 5. 1.
먕먕먕,혁준이 가슴사이즈 실화냐?? 진짜 맘마통이 웅장해진다...,603개,2020. 5. 1.
백승원,10:06 마지막화는 우리 결혼했어요 할듯 ㅋㅋㅋ,8개,2020. 5. 1.
ArialKR,혁준이 너무 야하다 ㄷㄷ,5개,2020. 5. 1.
rePOm,강사님 복숭아뼈 못찾아서 알려주는거 뭔데 웃기냐 ㅋㅋㅋ,2개,2020. 5. 1.
손준범,9:37 그 옛날에 조의영역에 인어보는거 같다 ㅋㅋㅋㅋㅋ,4개,2020. 5. 1.
데스6섭환영,혁준이 ㅅㄱ때매 노딱붙는거 아닌가요 ㅠ,300개,2020. 5. 1.
메론론,아 오늘 중간중간 웃음코드가 많아서 잼있네ㅋㅋㅋㅋ,12개,2020. 5. 1.
나비커피,9:28 탭치는거 개웃기넼ㅋㅋㅋ,5개,2020. 5. 1.
1207성민기,"3:29 ""아 여깃구나"" ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1개,2020. 5. 1.
구십구종원,3:24 부활절 계란,6개,2020. 5. 1.
노피디,"인천왕으로써 명하노라..
혁준이 그대로 꾸준히 살뺄 수 있도록..",3개,2020. 5. 1.
나에게하고싶은말,섹시준 물범준 출렁준 부끄준 꿀렁준 25m준 움파준 섬뜩준 심장마비준 쓰나미준 킬러준 배은망덕준 껄떡준 카사노바준,54개,2020. 5. 1.
SeungLee,티비예능보는줄알았네 ㅋㅋㅋ 진짜 잘만든다,1개,2020. 5. 1.
50대몸짱TV,지방이 많아서 잘 뜰텐데 ㅎ,3개,2020. 5. 1.
이상민,혁준이 가슴ㄹㅇ 메탈슬러그 외계인닮음ㅋㅋ,2개,2020. 5. 1.
정인서,1:13 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ cg 인 줄 알았네 ㅋㅋㅋㅋㅋ 태양권 뭐야 ㅋㅋㅋ,10개,2020. 5. 1.
지노,아 진짜 개재밌다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 1.
서정성,진짜 수영장을 뒤집어놓으셧내 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 1.
이승학,3:26 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니 복숭아뼈를 직접 찾아주넼ㅋㅋㅋㅋㅋㅋㅋ,346개,2020. 5. 1.
99,시밭ㅋㅋㅋㅋㅋㅋ킬포가대체몇개여ㅋㅋㅋㅋ,3개,2020. 5. 1.
승환,수영이 이렇게 웃긴거였엨ㅣㄱㅋㅣ기키,1개,2020. 5. 1.
너봄,2:03 혁준이 찌찌가 울고있어ㅋㅋㅋㅋㅋ,0개,2020. 5. 1.
망고빙수,8:08 ㅈㄴ웃었네 만두ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 1.
킴훈,07:06 배경싱크로율 ㅆㅅㅌㅊㅋㅋㅋㅋ,1개,2020. 5. 1.
피를로,살 많이 빠졌네 혁준상ㅋㅋㅋ,4개,2020. 5. 1.
요잇,"5:49 강사님: 음.파.
공혁준:으르르르르그. 파.",1개,2020. 5. 1.
2인자,옳게 배워야한다 진짜 ㅋㅋㅋㅋ,2개,2020. 5. 1.
강춘구,12:23 이거 물에 빠진지 좀되서 불어버린 시체같은데ㅋㅋ,1개,2020. 5. 1.
유로파4아즈텍,3:24 꽈배기,5개,2020. 5. 1.
달껄룩,3:14 수란,3개,2020. 5. 1.
으억,1:14 김계란 머리 편집인줄 ㅋㅋㅋㅋ,2개,2020. 5. 1.
이리오너라,우와....혁준상 지금 보니깐 진짜 살 많이 빠졌다 표정이 밝아져서 기운이 좋아보임 진짜 이대로만 쭉 하세오!!❤,1개,2020. 5. 1.
시웅,여자 강사님 의문의 1패,3개,2020. 5. 1.
VoiceLab,오~ 김계란씨 끈기있는모습.. 열심히하시는모습.. 응원합니다 ^^,2개,2020. 5. 1.
노숙달인,ㅋㅋㅋㅋㅋ 아니 뒤에서 잡아보라니까 살면서 헤드락거는건 처음보내ㅋㅋㅋ,1개,2020. 5. 1.
