닉네임,댓글,좋아요수,날짜
피톤치드,도전하는자는 누구나 언제나 아름답다,12개,2020. 5. 23.
현승,살 너무많이빠졌다 진짜 혁준이 생명의 은인 ㅜㅜ,12개,2020. 5. 23.
soohwanpark,공혁준의 입에서 해보겠습니다라.. 진짜 많이 변했다 멋지다,239개,2020. 5. 23.
양양,눈빛이 달라졌다. 도전하는데 진짜 진지하네.,442개,2020. 5. 23.
RichardDW,이거 끝나고 역으로 마른분 섭외해서 증량시키고 운동 가르쳐주는거도 재밌을거 같습니다.,212개,2020. 5. 23.
AnneHK,"혁준님 변화하시는게 진짜 눈에 보여요, 마지막에 3대 500이라고 하시는데 왜 제가 다 뿌듯하죠? 
계란님은 더 뿌듯하실듯요!  함께한지 71일인데 혁준님이라고 존칭쓰시는거 새삼 감동 포인트네요, 두 분다 화이팅!!",487개,2020. 5. 23.
꼬부기상,13:31 독려하면서 손잡아주는거 짠하누,389개,2020. 5. 23.
KingQuantum,점점 건강해보인다,312개,2020. 5. 23.
끄늉,싸워볼만한 가치가 있대ㅋㅋㅋㅋ,316개,2020. 5. 23.
권재훈,확실히 엄청 빠졌다는게 느껴진다!,766개,2020. 5. 23.
JoonhoSeo,13:40 보기에는 역도부 에이슼ㅋㅋㅋ,85개,2020. 5. 23.
고삐풀린망아지,"13:14 
13:30 
 혁준이 입에서 '열심히 해보겠습니다' '해보겠습니다'  라는 말이 당연하다는 듯이 자연스럽게 말하는 모습을 보게 될줄은 몰랐다.",24개,2020. 5. 23.
왈왈멍멍멍멍왈왈,2:30 부터  머리 좌우로 부르르탱탱 하는거 진짜 로봇인가,157개,2020. 5. 23.
HyunWooLee,11:35 깐죽거리는 표정 개때리고 싶네ㅋㅋㅋㅋ,118개,2020. 5. 23.
끝찌,"혁준이 진짜 많이 빠진게 눈에 보인다...

죽어가던 혁준이...지금은 활력이 생겼네",60개,2020. 5. 23.
한건희,14:48 의욕이 생긴거 보이니까 나도 기분좋다,77개,2020. 5. 23.
빵덩이,"0:26 공손쭌
0:43 간절쭌
0:57 오호쭌
1:03 만지작쭌
1:17 요잇쭌
1:25 공아가
1:31 으에으
1:38 철퍽쭌
5:10 계란형 찐텐 칭찬
6:18 기회를 놓치지 않쭌
6:34 두번은 없쭌
13:13 울컥+놀람포인트 1
13:30 포인트2
14:32 안녕쭌
14:47 중량욕심쭌
응원해 계란아조시랑 공아가",49개,2020. 5. 23.
황해정,5:16 진심으로 좋아하시는거 보니까 우리까지 기분 좋자너~~,157개,2020. 5. 23.
DawoonCheong,혁준상 인상이 밝아진거 같은데,536개,2020. 5. 23.
H0J1N,형 왜 면도기 광고 사라졌어ㅠㅠ광고 마지막에 뤠이지 쏘 싸이어리 듣고 싶은데ㅠㅠ,81개,2020. 5. 23.
무자식,12:39 이부분 옛날이랑 비교하면 미쳤네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,88개,2020. 5. 23.
요한요YHY,"계란형님 3대측정 음원으로 내신다면, 음원차트 1위 하는거 아닙니까?",55개,2020. 5. 23.
성이름,진짜 무료피티 너무 부럽당,44개,2020. 5. 23.
유준호,5:25 본인이 성공할 때처럼 기뻐하는게 인상적입니다. 공혁준씨는 복이 있네요,61개,2020. 5. 23.
JaewookShin,6:40 주짓수할때도 힘쓰는데 시선이 굉장히 중요합니다. 시선 가는것만으로도 힘쓰는게 달라져요.,3개,2020. 5. 23.
족쟁이,"진짜 계란형은 유튜브 조회수 뽑을라고 하는게 아니라 진심으로 혁준님을 위하는게 느껴진다. 이게 뭐라고 감동이냐..
혁준님 항상 응원합니다! 꼭 목표 체중까지 살 빼시고 건강하게 사셨으면 좋겠습니다.",51개,2020. 5. 23.
류한재,05:21 뒤에 헬스장 최상위 포식자 등장.,5개,2020. 5. 23.
미움받을용기,야.. 사람이 진지하게 운동하는 게 멋찌다.ㄷㄷㄷ,605개,2020. 5. 23.
NoSin,"3대 처음 측정 해본 사람은 알겠지만, 혁준님 치신 무게는 정말 잘 친겁니다.. 계란형도 40에 시작했다고 말씀 하신 것 처럼요..",49개,2020. 5. 23.
JUNJAM준잼,아니 영상보는데 광고가 계란님 빡 광고야ㅋㅋㅋㅋ 자기 광고로 자기가 벌고 그걸로 광고비 내고 무한동력이네ㅋㅋㅋ,18개,2020. 5. 23.
조제,5:15 ㅋㅋㅋㅋㅋㅋ계란형 아우 자랫어자랫어 하는데 되게 뿌듯해보임ㅋㅋㅋㅋㅋㅋㅋㅋ,31개,2020. 5. 23.
리울,12:35 나 역도장에서 이런사람 본적있엌ㅋㅋㅋㅋ,25개,2020. 5. 23.
LDGUS,혁준아 1일 1번 계란님에게 절해라 다이어트 성공하면 너도 계란머리 하는거다.,468개,2020. 5. 23.
DinoMEH,"호오...11:30 좋은정보 감사요 혁준이 시비걸어보자
근데 좀 기대된다 혁준님 3대 500 보고싶다는 생각듬",43개,2020. 5. 23.
이진행,14:55 혁준이 500 찍는날엔 정말 감회가 새로울거같다...,32개,2020. 5. 23.
im,5:21 ㅋㅋㅋㅋ 빡형 흥분 신나보여요,9개,2020. 5. 23.
소록,12:32  이건 왜말해줘ㅋㅋㅋㅋㅋㅋㅋㅋ,9개,2020. 5. 23.
