닉네임,댓글,좋아요수,날짜
ndolson엔돌슨,"📌 1. 개봉기
📌 2. 디자인
📌 3. 카메라
📌 4. 가격 (반값폰?)
📌 5. 특별한 기능들 및 평가


💕유산슬 사랑의 재개발~ 싹다 갈아 엎퍼주세요~! #LG벨벳  정말 이번에 안드로이드10 탑재된 느낌 좋네요!

초기에는 가칭 안드로이드 Q라고 불려왔으나 구글의 네이밍 정책이 바뀌면서 안드로이드 10으로 확정된  OS가 마치(?) 아이폰 쓰는 느낌이고요. 오디오 단자는 여전히 유효합니다.
개봉기로 첫느낌은 이전 G,V 는 잊고 새로운 아이덴티티를 찾은 느낌입니다. 디자인 확~ 깔끔한 느낌을 줍니다.",2개,2020. 5. 6.
알렉스,앨지..이번도 너무 아쉬운 폰을..ㅜㅡ우선 가격에서 걸림돌!;,0개,2020. 5. 6.
싸마악,저소리 좋아요,0개,2020. 5. 6.
BabyFox,잘만들긴했는데 가격이 크흠... 다른 엘지폰처럼 몇달뒤에 중고가 엄청 낮아지면 고려해볼만 하네요,0개,2020. 5. 6.
김갓삿갓삿,"디자인은 정말 이쁘네요 3D AR스티커도 얼굴을 잘 인식하네요 
프로모션으로 반값할인을 하지만 조건도 붙고 애초에 출고가를 낮춰주는게 더 나을듯하네요",0개,2020. 5. 6.
KLLVASS킬베이스,빠 빨간맛 궁금해 폰이~^^,0개,2020. 5. 6.
이영규,역시 발빠른 엔돌슨님. 최고!!!,0개,2020. 5. 6.
YDK,생각보다 실물이 이쁘네요,0개,2020. 5. 6.
불몽키,아이폰만아니었어도 감성좀 불러일으켰을텐데 ㅠㅠ 아쉽습니다,0개,2020. 5. 6.
그레이스,"디자인만 보자면 박수👏그외엔 아쉬운점도 있어보이고 중요한건 
가격을 너무 높게 잡는거 같네요",0개,2020. 5. 6.
왕꽃,"기본 단말기 가격자체를 낮췄어야했다...
통신사 협업이랍시고 2년 노예계약 조건에 50%할인이라..... 쩝.....
애초에 기본 단말기가격을 최소 69로 시작했어야한다.....",1개,2020. 5. 6.
싸마악,돌슨형,0개,2020. 5. 6.
4559,"저거 살돈이면 아이폰se2랑 에어팟프로
살돈임",0개,2020. 5. 6.
cwkim,솔까 가격만 좀 괜찮다면 그렇게 까일건 없다고 보는데 참..se2가 너무 저렴하게 나온게 큰듯.,0개,2020. 5. 6.
NosferatuAkad,2년뒤 반납하고 상감마마 에디션??,0개,2020. 5. 6.
엔제리너스,"화이트가 이쁘긴하네요 ㅋ진심 뒷판도 그렇고 나름 디자인은 잘뽑은거 같아요.스팩이 조금 아쉬운 면이 업진 않지만 가격도
조금 거 낮게 측정했더라면 어떨까 생각이 드네요.과연 엘지의
벨벳 행보가 궁금하네요.",0개,2020. 5. 6.
b,엘지 벨벳 디자인은 진짜 많이 바뀌고 괜찮게 나왔는데 가격이.. 가격부터 잘 조정하고 내줬으면 큰 메리트가 있는 제품이 아닐까 생각합니다,0개,2020. 5. 6.
하루살이,통신사 협약으로반값이긴 하지만 2년후 반납에 lg프리미엄폰을 구매해야한다면 제약이 아쉽네요,0개,2020. 5. 6.
