닉네임,댓글,좋아요수,날짜
b,0:28 부터 깜짝 놀랐네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 영상 잘감상하고 좋아요누르고 갑니다,1개,2020. 4. 25.
엔제리너스,"ㅋㅋ인트로 영상 재밌네요 코드제로는 익히 평이좋은 청소기라고
널리 알려져있죠~흡입과물걸래 동시되는점 편하죠~영상 잘보고 갑
니다.",0개,2020. 4. 25.
꿈사탕,와!!!!!!!!! 엔돌슨님~~  구독자 2만 축하드려요!! 대박 ㅎㅎㅎ,0개,2020. 4. 25.
알렉스,엘지는 항상 옳죠 좋은제품 리뷰 잘보고 갑니다>_<,0개,2020. 4. 25.
레이캣의이것저것RaycatTV,청소 열심히하자.,1개,2020. 4. 25.
BabyFox,"이번에는 청소기네요 인트로 처음에 뭐지?했네요 ㅋㅋㅋㅋ
좀 더 써보시고 장단점 자세히 알려주세요~ 잘봤습니당 ㅎㅎ",0개,2020. 4. 25.
그레이스,"청소기하면 엘지 코드제로 아니였단가요?^^하나 구입합니다~유후
영상 잘봤습니다!",0개,2020. 4. 25.
k애플,역쉬 엘지 청소기가 좋아보여요 코드제로!! 하나쯤 사고 싶은 제품중에 하나이긴 합니다,0개,2020. 4. 25.
이재성,"한번에 흡입과 물걸레(자동 물 분사기능도)가 가능해서 편해보이네요 게다가 무선!!
무게도 가벼워지셨다고 하셨는데 실사용할때 불편한점도 많이 알려주세요~",0개,2020. 4. 25.
씨앗호떡,엘지 코드제로는 항상 옳지요!!,0개,2020. 4. 25.
불몽키,"저도 LG청소기 사이킹 시리즈 사용중인데, 집이 좁아서 유선으로도 무관하기에 사이킹을 구매했지만, 후에는 100% 코드제로를 구매하려고 합니다. 차후 추가 리뷰 기대할게요~",0개,2020. 4. 25.
쥬디스,"앗 구독자 2만명 달성!! 축하드립니다 앞으로 더 번창하시고 꽃길만
걸으세욤~^^영상 잘보고 갑니다",0개,2020. 4. 25.
팝콘티비,"인트로 무엇 ㅎ마술계 진출? 코드제로 좋은제품인건 누구나 인정하는~^^사용후기 영상도 보여줬음 좋겠습니다 청소 방법
도 여러가지이니~영상 잘봤습니다",0개,2020. 4. 25.
kspark,좀 더 사용해보시고 자세한 리뷰 부탁드려요,0개,2020. 4. 25.
BlackandWhite,"현재 좀 오래된 유선 청소기 사용중인데 오래되서 그런지 소음도 심해서 새로 알아보고 있는데 lg코드제로 청소기도 알아봐야겠네요 
좋은 제품 소개 잘 봤습니다",0개,2020. 4. 25.
진희웅,안녕하세요,0개,2020. 4. 25.
싸마악,돌슨이형. 청소기닷,0개,2020. 4. 25.
김갓삿갓삿,"마술사 셨네요 ㅋㅋ 인트로 인상적이네요 
무선청소기 3대장 다이슨 삼성 LG 그중 LG제품이 배터리 교체가되어 그만의 장점이 있었는데 물걸레청소로 또다시 새롭게 lg만의 장점을 갖는거 같습니다 실제로 사용하는 영상도 보여주시면 좋을거 같습니다 사용후기도 기대하겠습니다",0개,2020. 4. 25.
왕눈이,"자동 물공급 시스템으로 물걸레가 가능하다는 점이 좋아보이네요
그리고 가벼워졌다는 점도 좋구요~ 잘보고 가요",0개,2020. 4. 25.
싸마악,완전 업그레이드된,0개,2020. 4. 25.
민블리,물걸레는 전이랑 같은거 아닌가요?,0개,2020. 4. 25.
하루살이,"인트로 역재생 새롭네요 마술부리는것 같기도하고 비닐이 날아다니는거 같아 멋지네요
이번 lg청소기는 가벼워져서 좋네요 청소기가 은근히 무거워 장시간 사용시 무리될때가 있는데 그부분에서 확실히 좋아진거 같네요
그리고 물걸레청소도 먼지 흡입과 물청소 자동 물공급까지 보다 편리하게 사용가능하네요 더불어 구부릴수있는 연결구로 다양한 틈새나 구석도 보다편하게 사용할수있어 좋네요 요즘은 침구 청소기도 따로 존재하던데 침구청소용 키트도있는지 궁금합니다",0개,2020. 4. 25.
feelsogood,"삼성은 먼지통을 쉽게 청소할수 있는 것으로 차별화를 하던데 lg는 물걸레 청소로 차별화를 하네요
자동 물분사가 되면 정말 편리하긴할거 같습니다.",0개,2020. 4. 25.
