,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
0,"Z490 보드 품질 비교표 54종! (ASRock, ASUS, GIGABYTE, MSI) - 신성조",https://i.ytimg.com/vi/iR9O3Qs3pJs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD81-QmeT_uHv287TdpkfvYPL8UTA,6.2천회,1일 전,http://www.youtube.com/watch?v=iR9O3Qs3pJs,댓글 158개,370개,4개,"
      37:41
    ",2020. 6. 1.
1,10900K 리뷰 (10700K VS 10900K 게이밍 비교와 3900X VS 10900K의 멀티성능 비교)  구매 고민하시는분들께 고민 타파!  - 신성조,https://i.ytimg.com/vi/X2ydVFCwIMw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAhEe_gJemJKhPnTF1u-4uheB67XA,8.6천회,3일 전,http://www.youtube.com/watch?v=X2ydVFCwIMw,댓글 146개,278개,10개,"
      21:16
    ",2020. 5. 30.
2,Z490 보드 테스트를 프라임으로 한이유!! (변인 통제의 중요성) 재미없음 주의!  여윽시 보드 리뷰는 신성조!,https://i.ytimg.com/vi/ffzqpJTtf30/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAiJEmkhhhcK-q0gCKpltPoP5QMeg,4천회,4일 전,http://www.youtube.com/watch?v=ffzqpJTtf30,댓글 73개,195개,3개,"
      10:28
    ",2020. 5. 29.
3,"Z490 익스트림4, Z490 토마호크, Z490 어엘 등등 Z490 보드 8종 리뷰! (수정- 어엘 SIC651A만 있다고 보세요)",https://i.ytimg.com/vi/_ZDnANzt380/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBPZen7MmH52zAQM6qxlKkweIqRtw,1만회,1주 전,http://www.youtube.com/watch?v=_ZDnANzt380,댓글 186개,366개,7개,"
      32:00
    ",2020. 5. 26.
4,10700K 리뷰  ( 10700K VS 3900X ) 멀티성능과 게이밍성능 ( 오버 포함) -ㅅ-.. 숙제긴한데 자유롭게 찍었어요!,https://i.ytimg.com/vi/iZCamo6MelI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDqzMGABItmtOL-0L9dNugJpNchvQ,1.9만회,1주 전,http://www.youtube.com/watch?v=iZCamo6MelI,댓글 255개,461개,12개,"
      16:16
    ",2020. 5. 23.
5,"10400 VS 3600 게이밍 성능 (가성비 비교) 배그, 몬헌, 오버워치, 툼레, GTA5 5가지 게임! (기본 + 램오버)",https://i.ytimg.com/vi/Kqj-9BF_n2o/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC1k8J0WdGq7wqyvHIZ7awcFMW-CA,3.1만회,1주 전,http://www.youtube.com/watch?v=Kqj-9BF_n2o,댓글 298개,597개,12개,"
      13:36
    ",2020. 5. 22.
6,10900K와 10700K VS 9700K 와 3900X 게이밍 성능비교 !!! 10세대 누가 살만한가?,https://i.ytimg.com/vi/hweLWbEqsL4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAjSomY0-Hp5SgqGdLx32ZU6Uy5ww,3.3만회,1주 전,http://www.youtube.com/watch?v=hweLWbEqsL4,댓글 327개,620개,19개,"
      10:21
    ",2020. 5. 20.
7,"이제 리뷰 더 안주겠는데..? 2070 슈퍼 리뷰 (웨이코스 제공) 2070S 불칸, 2070S 어드벤스, 2070S JS V2(내꺼) 제품별 비교!! (불칸 클럭 정정 1995)",https://i.ytimg.com/vi/XRzASQxoXVY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCECUj4Wo5ON_7v2v7jpPUFYVmg2g,2.6만회,2주 전,http://www.youtube.com/watch?v=XRzASQxoXVY,댓글 287개,596개,15개,"
      31:11
    ",2020. 5. 17.
8,3600 VS 3300X  뜨겁도다 뜨거워  3600 행님들 걱정하지 마시구려!,https://i.ytimg.com/vi/ys-Zn2jwFI4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDdQ7-ETS7obLLFJAQieDhG5OQwlw,6만회,2주 전,http://www.youtube.com/watch?v=ys-Zn2jwFI4,댓글 674개,1.6천개,23개,"
      22:00
    ",2020. 5. 14.
9,"AMD 신제품 3100 , 3300X를 3500X와 비교해본다! ( CCX 단일 구조의 장점) - 신성조",https://i.ytimg.com/vi/3PGq6tdhygo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCv2nOnU7MR28nKlknSfjhhR1edWg,3.3만회,3주 전,http://www.youtube.com/watch?v=3PGq6tdhygo,댓글 519개,674개,21개,"
      26:28
    ",2020. 5. 12.
