닉네임,댓글,좋아요수,날짜
바른말한다,해설 수준ㅋㅋㅋㅋㅋ 맥주집에서 아재들이 떠드는거같네,8개,2020. 5. 25.
주댕이,뭔해설이 쏴줘라 아이...이게해설이냐?,4개,2020. 5. 25.
삶은소대가리,그냥 지쳐서 드러누웟구만 ㅋㅋㅋㅋㅋ,2개,2020. 5. 25.
ZziZzi,한마디만 묻자. 해설 누가 하는거냐??,2개,2020. 5. 25.
김기현,허재혁선수 난타하면서 체력 손해만 봤네..,1개,2020. 5. 25.
MinhwanKim,배동현 vs 김재훈 갑시다. ㅋㅋ,0개,2020. 5. 25.
alsdhr,허재혁선수 정타로 잘 못치네,1개,2020. 5. 25.
형민,허재혁 선수할거몀 살좀만 빼라 뱃살이 무슨..,1개,2020. 5. 25.
TV기강잡이,발정난 토끼 영상 방금 보고왔는데 절정 이후에 허재혁처럼 갑자기 옆으로 툭 쓰러지더라. 토리스토리 못말리는 발정 쳐봐라. 토끼가 주인 손에 정액 싸고 난리 치더라.,0개,2020. 5. 25.
,김재훈이랑 좋은승부 가능,0개,2020. 5. 25.
SweetGirl,"go on, dude 🎃",0개,2020. 5. 25.
115분안에,"축구 관심별로없어서그런데  
저렇게 뚱뚱해도됨? 구기종목 선수가?",1개,2020. 5. 25.
입닫고빵이나먹어,이렇게 살떨리는경기는 처음입니다,0개,2020. 5. 25.
나는개인이오,내가 저사람들보다 격투기 더 잘알겠다,0개,2020. 5. 25.
