닉네임,댓글,좋아요수,날짜
징기스칸,경비아저씨 폭행한사람 몇년 살까요 좀 오래 살아야 하는데,4개,2020. 6. 3.
ClarkKim,잘했네..갑질한 그 섻퀴는 반드시 엄벌에 처하도록 해주세요,4개,2020. 6. 3.
Choi제이슨,"최영기 변호사님 좋은일하시네요
정의구현!!",4개,2020. 6. 3.
,무농이형...  정말 용기내어드립쳐봅니다.  일곱하기일곱하기일곱하기일곱하기........는 ....음.... 1입니다.,2개,2020. 6. 3.
징기스칸,학교다닐때도 아이들 엄청 괴롭혔겠지,3개,2020. 6. 3.
조상수,역시 나보다 한살많은 가오형 멋쪄부러 찐팬입니다 개념 대박,1개,2020. 6. 3.
주차대행T1T2,정문홍씨 진국이네,2개,2020. 6. 3.
징기스칸,갑을관계,2개,2020. 6. 3.
정희석,도시락 왜 무농이형 혼자 먹어요?,3개,2020. 6. 3.
24571178954,위대한이랑 무농이형이랑 싸우면 누가이기나요,0개,2020. 6. 3.
양승현,안녕하세요 양승현 입니다 반갑습니다    로드fc 팬 입니다    정문홍  전 대표님  김태환 대표님   팬이죠     킴 정  재미 있어요,2개,2020. 6. 3.
