닉네임,댓글,좋아요수,날짜
정자룡이뿅간다,"정문홍대표 문홍이 형님 진심 존경합니다~
다른 깔따구 잡벌래 처럼 달라붙는 벌래같은 협회들은 선수들 뒷돈처먹는 벌래들이니  신경쓰지 마시고 힘내세요~~",7개,2020. 5. 27.
이동훈,전현직 대표님의 의기투합은 쉽지 않은 부분입니다. ARC002가 벌써부터 기대됩니다. 잘 보고 갑니다.,4개,2020. 5. 27.
영풍,ㅋㅋㅋ 슈퍼액션 시절 얘기하시는거같네요 ㅋㅋㅋ,5개,2020. 5. 27.
격투왕,대단하네요 보통 격투기 시합하면 방송국에 오히려 돈을줘야 가능한데.. 돈을 그렇게 받았다는것이,3개,2020. 5. 27.
민,정 대표님 마인드가 남자답네요,3개,2020. 5. 27.
호뎀스,진짜 맞는말입니다 그렇게까지 코로나 심각하다고 느끼면 밖에나가서 밥도 먹게하지말고 일도 다니게 하지말아야지 그냥 다 집에있어야지   정작 그 말 한 그 분은 집 밖에 1도 안나가는지 참 웃기네요,2개,2020. 5. 27.
MinhwanKim,"적을 지고있는 단체들 체육관들에게 오세요 라고 하는 게 인상적이네요.
진짜 코로나고 뭐고 땜에 다 힘드니까 같이 합시다. 하는 의미인 것 같습니다.
역시 로드의 저력은 이런 면에서 시작하는 것 같습니다. 대단하십니다 두분다.
ARC 2회 대회 얼른 라인업 올려주세요. ㅋㅋ 기대하고 있습니다.",3개,2020. 5. 27.
원투윽빡,저 두분들이 스스로 업적을 치하하려는게 아니고 정말 노력했자나 종합격투기 불모지에 활력을 불어 넣어 준것만 해도 정말 대단한거야 그러니까 너희들이 가쉽거리라도 댓글을 달 수 있는거지,2개,2020. 5. 27.
EpicLegend,야쿠자 금광산 제발! 야쿠자 경기가 제일 재밋는데.... 야쿠자 금광산 경기는 하빕 vs 퍼거슨 급 연기,2개,2020. 5. 27.
건우,그래도 다 맞는말만 하는데 뭐,2개,2020. 5. 27.
MS,"가오형 유튜브 흥할려면
찐따형으로 바꾸자 실지로도 그게 잘어울림",1개,2020. 5. 27.
자드튜브,김대환대표님 존경합니다!,1개,2020. 5. 27.
temptemp,무농아 이동준이랑 킥복싱 룰로 한판 붙자. 시청률 5퍼이상 보장함 ㅇㅇ,0개,2020. 5. 27.
정희석,정문홍 메~~~~롱😜,0개,2020. 5. 27.
문학산,어그로  야 싸움닼  근뎌 봅시다? ?,0개,2020. 5. 27.
자연에서살아야돼,👏👏👏👏👏,1개,2020. 5. 27.
아와이,"문홍아형 오는 제대로 가오있네.
잘못된 자신을 잘못되었다고 말하는게 진정한 남자!  가오! 멋지다!
그런의미에서 굽네치킨이나 로드닭  소녀시대복장입고 댄스광고 한번 !!
너무 보고 싶!!!   아솔이 어그로 보다 광고 효과 더 클듯 ㅋㅋㅋ",0개,2020. 5. 27.
불스아이,"아니 이럴바에 그냥 공동대표하세요 로빠들은 이게 정상적인 모습같니?
니네 학교 교장이 자꾸 전임 교장 찾아가서 의견묻고 학교를 앞으로 어떻게 할까요? 아침 훈하좀 부탁드립니다.하면 그모습이 그냥 그럴려니하고 보여지니 ?
 대표 직함을 내려놓고 재야에 있으면 그에 맞게 행동을 해야지  자꾸 이런식으로 경영에 지속적으로 관여하시고 유튜브할때 김대환은 옆에서 대표님대표님 굽신모드할거면 그냥 공동대표하는게 낫다니까 정문홍님이 사장을 다시고 대표이사직을 김대환님한테 주시던지 하는게 맞아요",2개,2020. 5. 27.
지금이순간,아니전대표인데 왜자꾸나오는거에요?,0개,2020. 5. 27.
