닉네임,댓글,좋아요수,날짜
김윤석,주말에 쉬면서 라면 끓인거 먹으면서 이스타 보는 재미..,192개,2020. 6. 5.
이선열,사이오닉스톰때문에 박스톰아니여?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,37개,2020. 6. 5.
진해운,1:26 왜 황덕연만 얼빡샷이냐 ㅋㅋㅋㅋㅋㅋ,44개,2020. 6. 5.
민준오,13:00 난 엄청 기대했는데.....,9개,2020. 6. 5.
라라랄로로로,오늘에 결론 덕연좌 어머니는 잘 계신다,13개,2020. 6. 5.
이윤수,"저번에 굿즈 나온거 진짜 반응 좋더라고요ㅋㅋㅋ 이번에 새로 사이즈 나온김에 친구들 생일선물로 하나씩 사주려 합니다.
근데 제가 친구가 없네요",51개,2020. 6. 5.
황스타피,2:36  요원들:  살려줘~~~,14개,2020. 6. 5.
해학의민족,"베스트11에 리그 1위팀 바르샤는 메시 뿐인게 현실이다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 꾸레로서 수아레즈,부스케츠,라키티치,피케는 이제 주전급에서 좀 내려와야 한다고 봐.. 진짜 냉정하게 후배들한테 기회주고 로테가거나 떠나야 한다고 본다. 바르샤 무너지는 이유? 늙어서. 초반 잘하다가 후반기에 급격하게 무너짐. 챔스 8,4강 가서 왜 미끄러질까. 답은 항상 나옴. 노장들이 경기 끝까지 집중을 못해. 비달만 특이 케이스로 끝까지 집중함. 로마전 참사가 전조증상이었고 리버풀전 참사가 사고였지. 근데 아직도 끌고 가려함..",28개,2020. 6. 5.
upallnight,1:26 MSN을 능가할 라인업,55개,2020. 6. 5.
최강혁,메시 22경기 19골 12도움 경기당 1.3 공격포인트가 넘어가는데 이게 떨어졌다는게 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,30개,2020. 6. 5.
아수,18:33 엥 그거 완전 황덕연 아니냐,3개,2020. 6. 5.
김윤식,1:22 형.. 집에서 입고 왔다며 텍이..,18개,2020. 6. 5.
이영서,1:39 이스타 공항도둑임?ㅋㅋㅋㅋ,12개,2020. 6. 5.
최승효,"형님들 
옷 진짜 잘 입고 있습니다~!!",5개,2020. 6. 5.
김태균,진짜 카르바할 저평가 너무 심함,3개,2020. 6. 5.
흑우의울음소리,15:35 보통급의 선수,3개,2020. 6. 5.
걱정키,EPL은 언제 나올려나..,11개,2020. 6. 5.
,덕연이형 슈퍼비 닮았네 ㅋㅋㅋ,2개,2020. 6. 5.
제목없음,0:36 오른쪽은 고래 같은데 ㅋㅋ,1개,2020. 6. 5.
,추멘ㅠㅠ 티입고 왔다면서 택도 안뜯....... 힙합인가,1개,2020. 6. 5.
남생2,"at원정고자
빌바오 홈 극강
재개 하자마자 불안불안하다...",5개,2020. 6. 5.
TunaTube동블리의튜나튜브,덕연 목소리가 너무 작게 들리는 거 같아요 ㅠ 종윤이 형 목소리를 적당하게 설정해 두면 덕연좌가 안 들려서 애매 ㅠㅠ 개인적으로는 덕연좌가 좀 더 텐션 올리서 같이 큰 목소리로 말해줬으면! 화이팅 👏🏻,2개,2020. 6. 5.
AndreiJung,썬더는 천둥이고 라이트닝이 번개에요 형! 박!라이트닝!,7개,2020. 6. 5.
빡시,라리가 1위인데 메시하나ㅋㅋㅋ 이게 바르샤에 현실..메시가 멱살잡고 바르샤 끌고있음. 나이가 있어서 힘들어 하는게 보이긴함. 이렇게된건 영입실패가 치명적.   메시팬으로 부상당할까 불안불안,44개,2020. 6. 5.
이규빈,"백업에 세비야에 디에고 카를로스가 없네요 ㅠ

이번 시즌 라리가 탑이라고 해도 과언이 아닌데
세비야가 수비팀으로 변모한 가장 큰 공간이기도 하고",9개,2020. 6. 5.
배터리5퍼남았다,8:09 ex)가자니가의 가차없는선방,1개,2020. 6. 5.
성준호,1:37 편집자님 박썬더가 더 어울리지 않을까요 ??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 6. 5.
티에리앙리,18:33 락싸 ㅋㅋㅋㅋㅋㅋ,0개,2020. 6. 5.
JugoslavenskaNarodnaArmija,4:26 로페테기는 포르투에서 뮌헨잡은거 빼고 한게 없습니다 선생님....,0개,2020. 6. 5.
우진최,저는 개인적으로 월클의 기준을 각리그 베스트11에 들 수 있어야 월클이라고 생각하는데 현시점 각리그 베스트를 알려주는건 리그 재개전에 아주 좋은 정보네요 항상 감사합니다~~!,2개,2020. 6. 5.
드립이해못하는사람,발베르데는 진짜 개잘하더라ㅋㅋㅋㅋ 데용보단 발베르데 ㅆㅇㅈ,25개,2020. 6. 5.
악학궤범,3:04 내다3,0개,2020. 6. 5.
글잉크,"오늘 빅매치 중계, 캐스터를 이스타tv에서!!!
추우먼 진짜 스틸야드 전문이네 ㅋㅋㅋㅋ",0개,2020. 6. 5.
곽찬호,0:37 삼각팬티 입니까..?,0개,2020. 6. 5.
오은택,"오야르사발,크리스티앙 포르투도 자격있음",1개,2020. 6. 5.
박지형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지적질할때마다 바꾸는거 진짜 킬링포인트,0개,2020. 6. 5.
황지원,0:37 추우먼 고래잡이?,0개,2020. 6. 5.
한창석,폰트가 라리가네ㅋㅋㅋㄱㅋㅋ,0개,2020. 6. 5.
SeoYoungChoi,추파파 후드 겨울 내내입음ㅋㅋㅋ퀄오져요,0개,2020. 6. 5.
문정재,펠리페 드디어 설명나온다 그동안 다른데선 설명없었는데 감사합니다,1개,2020. 6. 5.
김태형,황근본 얼빡샷 개웃기네 ㅋㅋㅋㅋㅋㅋ,0개,2020. 6. 5.
FuballClubGelsenkirchenSchalke04eV,콩등만 콩명ㅋㅋㅋㅋㅋㅋ,0개,2020. 6. 5.
김민석,"ㅋㅋㅋㅋㅋㅋ송해설의원님 목소리 닮은분,,, 장,,,읍읍",0개,2020. 6. 5.
김수한,역시 주말에 호두 벅벅 긁으면서 보면 재밌는 이스타 티비,1개,2020. 6. 5.
서준이,"여러분 오늘은 6월6일 현충일 입니다
우리모두 국군장병분들께 감사를 전합시다",25개,2020. 6. 5.
강병화,주헌이형은 이제 약간 게스트가 된것같은느낌 ㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 6. 5.
정봉박,추우머언,1개,2020. 6. 5.
TheRedDevils,"형님들
옐로우 카드, 파이널랩, 맨오브더매치 3개 샀는데
축구관련 디자인이 더 많았으면 좋겠어용ㅎㅎ",1개,2020. 6. 5.
riskOURS,키~~~~야 황떡여이 ~~~~ 얼굴 마이 컸네~~~~~,0개,2020. 6. 5.
HyoshinKim,"메시 진짜 미친넘인가ㅋㅋ 
22경기 19골 12어시 ㅁㅊ",21개,2020. 6. 5.
박세환,형들 박번개 스포하지마 ㅠㅠ,0개,2020. 6. 5.
간지하드,형 썬더는 천둥이야... 번개는 라이트닝이고,1개,2020. 6. 5.
AJudgelight,22경기 19골 12어시는 뭐야 ㄹㅇ ㅋㅋㅋㅋㅋ,0개,2020. 6. 5.
수달라이커,박스톰에서 터졌따~~~!!!,0개,2020. 6. 5.
호잇,5:13 호세 보르달라스 아닌가요?,1개,2020. 6. 5.
박정우,레길론..,1개,2020. 6. 5.
이종덕,난  덕연이가  너무좋아♡,0개,2020. 6. 5.
박진우,테어 슈테켄이 후보에도 못드는ㅋㅋㅋ,16개,2020. 6. 5.
보노보노,넘 좋아,0개,2020. 6. 5.
CarlosKim,황덕연 말고 다른 사람 없나,1개,2020. 6. 5.
이선구,솨뢍해요 이스타❤️,0개,2020. 6. 5.
김성용,바지 2xl 부탁드립니다 허벅돼지다 보니 xl 33cm은 안맞습니다,1개,2020. 6. 5.
