닉네임,댓글,좋아요수,날짜
이푸욜,6:32 본인이 여성임을 인정하는 추우먼,183개,2020. 6. 3.
KOHES,"마곡동 구너  박xx  :   어차피  10bird 77l   인거  
우리팀에서  10bird 끼 가  낫다",77개,2020. 6. 3.
정롬,솔직히 쿠티뉴덕에 돈벌어서 리버풀이 성공한거지 남아있어으면 지금처럼 스쿼드 강하다는 느낌 안들듯,76개,2020. 6. 3.
JoBass,6:33 팩트다. 그녀는 여자가 맞다. 박종윤은 남자다,82개,2020. 6. 3.
정지원,"솔직히 바르샤 쿠티뉴이적료 
 원금회수는 개뿔 절반도 못받을것 같음",25개,2020. 6. 3.
최준석,얘도 참... 안풀리는 케이스다...,65개,2020. 6. 3.
캡셀토,8:49 기타 그림이 왜있나 했더니 기타 등등이었누ㄲㅋㅋㅋㄱㅋㅋ,32개,2020. 6. 3.
키위,축구 얘기하는 이스타 너무 반가워ㅠㅠ,45개,2020. 6. 3.
JohnnyPark,"06:32
추 : 제가 여잡니다
번 : 예",57개,2020. 6. 3.
가봉맨,첼시는 하킴 지예흐도 있는데 굳이 영입 안해도 되지 않나....,7개,2020. 6. 3.
최지원,6:32 이스타 추우먼 인정,5개,2020. 6. 3.
이동선,6:33 항상 고민이 될때는 머리보다 가슴이 시키는데로 하세요 오늘처럼요,4개,2020. 6. 3.
짱구,0:01 쿠티뉴가 웃는걸 보고 기분이 좋아지는 콥이 있다? 누가봐도 맨유팬이야 추우먼ㅋㅋㅋ 콥 아니고,23개,2020. 6. 3.
카테나치오,0:32 추우먼에게 사랑고백하는 종윤짱,61개,2020. 6. 3.
IMIM,6:31 정체성 확립....,25개,2020. 6. 3.
볼빨간김덕배,약 2년 반만에 쿠티뉴가 이렇게 될 줄은...,14개,2020. 6. 3.
맥토미니스콧,못 사 페페도 할부로 샀는데 또 할부로 살려고?,84개,2020. 6. 3.
이정민,6:31 왜 비유를 했는데 더 복잡하게들어가는거 같지...,14개,2020. 6. 3.
