닉네임,댓글,좋아요수,날짜
PAULKOH,이렇게 잘하다가 또 종윤좌한테 지고 스승이 어쨌니 하면서 추해져야 드라마 완성 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,249개,2020. 6. 2.
JW,깨닫는척 하는건 여전하군...ㅋ,67개,2020. 6. 2.
김범주,"형 우린 형이 잘해지는걸 보고싶은게 아니야
계속 발리면서 방방뛰는 모습을 보고싶다구..",112개,2020. 6. 2.
그건좀,"누나네 책방은 끝났나요?

누가 한달이면 책 읽는다고 했던것 같은데",17개,2020. 6. 2.
gengar,그렇게 열심히 연습했는데 아무도 다시 안붙어주면 레전드 ㅋㅋ,36개,2020. 6. 2.
박수달,꼭 이렇게까지 해서 손변을 이기고 싶은건가요....ㅋㅋㅋㅋ,35개,2020. 6. 2.
프로야구,랩추종윤 세계관 위닝토너먼트 한번 가시죠 ㄹㅇ 개꿀잼일텐데,30개,2020. 6. 2.
이동규,뭘 이거야ㅋㅋㅋ 차피 또 지면 스승탓 오지게 한다! 그리고 이게 더 추해지기 위한 빌드업 이면 ㅇㅈ한다,20개,2020. 6. 2.
LeonaDiego,와스트에 이은 와주헌ㅋㅋㅋㅋ,21개,2020. 6. 2.
델레알리,6:27 뱀한테 물린 추누나,13개,2020. 6. 2.
골장면,2:33 추골탈태 ㄷㄷ,9개,2020. 6. 2.
akina,ㅋㅋㅋㅋㅋㅋㅋ이형 맨날 봐줬니 뭐니 하더니 ㅋㅋㅋ 스트레스 받았나보내 ㅋㅋㅋ 졸귀 ㅋㅋ,5개,2020. 6. 2.
프로야구,"이스타 숙제
챔스 8강 상플
추멘 맨유 fm",19개,2020. 6. 2.
정수현,소리 지르고 그러는 거 보면 영락없는 잼민이긴 해ㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 6. 2.
pipe680333,"위닝 국대앞에서까지 시청자들의 재미를 위해 연기하는 추멘,,, 그는 진정한 유튜버 입니다",6개,2020. 6. 2.
사랑해요번개맨,형들 수호미스테리에서 다뤘던 치과모녀살인사건 갑자기 실검떴어ㄷㄷ;,1개,2020. 6. 2.
에스티SeeYa,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
추ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ멘",1개,2020. 6. 2.
5Oh,1:50 기본이 없었다??ㅠㅠㅠㅠ,0개,2020. 6. 2.
