,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
0,아이패드에 윈도우를 소환! 새롭게 강력해진 원격 데스크탑 기능 활용하기 with 매직 키보드,https://i.ytimg.com/vi/USqP7tNFmZI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBWMQp3aXpD7fX9aoNOqp14Yp5lxw,1.1만회,9시간 전,http://www.youtube.com/watch?v=USqP7tNFmZI,댓글 131개,408개,9개,"
      11:19
    ",2020. 6. 1.
1,소름돋게 똑똑해! 애플 WWDC 장학생이 알려주는 아이폰 자동화 방법! 단축어 자동화 이렇게 사용해보세요,https://i.ytimg.com/vi/8WftfygM0Ys/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCRNkb-rDSNU5jyQl0nu14MoeXTzA,2.2만회,4일 전,http://www.youtube.com/watch?v=8WftfygM0Ys,댓글 110개,653개,11개,"
      13:50
    ",2020. 5. 29.
2,맥북 배터리 수명 늘어난다! 새로운 배터리 충전 관리 기능이 포함된 macOS Catalina 10.15.5 변화점 그리고 업데이트 다운로드 속도 올리기,https://i.ytimg.com/vi/fiRk_kU8Wk4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCP44rIcgCo4DzNjnYDVNKYm2xAVg,1만회,6일 전,http://www.youtube.com/watch?v=fiRk_kU8Wk4,댓글 113개,338개,6개,"
      4:49
    ",2020. 5. 27.
3,애플과 나이키! 새로운 애플워치 2020 Pride 에디션 밴드 개봉과 watchOS 6.2.5 변화점,https://i.ytimg.com/vi/9DETf6rmLYo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAukzd1p1qerL6zkwOYjfqC1hfGcA,2.2만회,1주 전,http://www.youtube.com/watch?v=9DETf6rmLYo,댓글 166개,367개,24개,"
      9:12
    ",2020. 5. 23.
4,좀 의외네요? LG 신상 스마트폰 벨벳 2주 사용기,https://i.ytimg.com/vi/lLPy7zSiN3E/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBxzbJcDoclCxSCQk1Ztfsud6JPaw,1.2만회,1주 전,http://www.youtube.com/watch?v=lLPy7zSiN3E,댓글 167개,236개,54개,"
      10:19
    ",2020. 5. 21.
5,페이스 아이디의 변화! iOS 13.5 iPadOS 13.5 공개! 새로운 변화 알아보기,https://i.ytimg.com/vi/gTOkTlhnuwk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDqYHphgW2YzR8ePB4ITxHlvAn7tQ,4.1만회,1주 전,http://www.youtube.com/watch?v=gTOkTlhnuwk,댓글 167개,753개,36개,"
      6:06
    ",2020. 5. 19.
6,"생산성 끝판왕! 대학원생이 알려주는 놀라운 아이패드 활용! 내 맘대로 일정, 기록, 데이터 관리하는 방법 feat. notion",https://i.ytimg.com/vi/QSf3lVKrJEM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAiq-Od9Li1JErJnEt-FZZqkVBtEg,3.7만회,2주 전,http://www.youtube.com/watch?v=QSf3lVKrJEM,댓글 186개,862개,19개,"
      14:19
    ",2020. 5. 16.
7,대박 업데이트!! 무료기간에 꼭 쓰세요! 쉽고 강력해진 애플 Logic Pro X 10.5 새로운 기능들로 작곡하기,https://i.ytimg.com/vi/f3hJowwJTiY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLANtWqK0c7czp1Nc6Sui29_-mywBA,2.1만회,2주 전,http://www.youtube.com/watch?v=f3hJowwJTiY,댓글 114개,447개,13개,"
      15:36
    ",2020. 5. 13.
8,맥북 에어 2020 구입 전에 알아야 할 것!  저렴한 기본 i3 사양으로 충분한 이유,https://i.ytimg.com/vi/q2FNIXKZtUc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAMMXP4Xte_ltTcJGvwRqlbheofWg,4만회,3주 전,http://www.youtube.com/watch?v=q2FNIXKZtUc,댓글 297개,657개,19개,"
      11:29
    ",2020. 5. 12.
9,요금제 추천! 폰 요금 한달에 6600원 만들기! 통신 요금 줄이는 최강의 방법 알려드립니다! feat. 리브 모바일,https://i.ytimg.com/vi/LkV0zqe5tKs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA7mzwvYoPWMcmpkWQafvlI8V2MZA,1.9만회,3주 전,http://www.youtube.com/watch?v=LkV0zqe5tKs,댓글 184개,447개,38개,"
      6:45
    ",2020. 5. 7.
10,"아이폰 SE 2세대 동영상 음질, 화질 어떨까??! 유튜브 Vlog 용 가능? 리얼하게 찍어봤습니다",https://i.ytimg.com/vi/0dq0buLxcdU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCIM8bPjixmuS0JyKDhck5TCDJtVA,1.3만회,3주 전,http://www.youtube.com/watch?v=0dq0buLxcdU,댓글 174개,283개,13개,"
      10:13
    ",2020. 5. 6.
11,루머가 틀렸다? 애플 맥북 프로 2020 13인치 발표! 새로운 사양과 변화점 알려드립니다,https://i.ytimg.com/vi/M0bDMmVYHgo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCeNYD9ymVxUZZMgpwf7w3rrJYH4A,5.3만회,4주 전,http://www.youtube.com/watch?v=M0bDMmVYHgo,댓글 247개,753개,47개,"
      4:42
    ",2020. 5. 4.
12,아이폰SE 2세대 첫인상 사용기! 가격 좋은데 성능 체감 될까?,https://i.ytimg.com/vi/jZr4A_Ne2bA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCHuHPWwTbNcHV3Dd81qdP2FQnCKg,11만회,1개월 전,http://www.youtube.com/watch?v=jZr4A_Ne2bA,댓글 402개,1.3천개,75개,"
      10:47
    ",2020. 5. 1.
13,"갓구글!! 아이패드와 구글 플레이북으로 스마트하게 영어, 일본어 공부, 원서 공부하는 방법",https://i.ytimg.com/vi/-nEPTFjXuSk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDB_ZGH_UucfbC4xueQELEE3Axapw,1.9만회,1개월 전,http://www.youtube.com/watch?v=-nEPTFjXuSk,댓글 155개,722개,25개,"
      7:18
    ",2020. 4. 29.
14,아이폰 앱스토어 1등 앱 미루? 개발자 JM에게 직접 앱에 대해 따졌습니다,https://i.ytimg.com/vi/mWG19S1etBg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD9nPsux7_ohkbPPbiI5R_jAXEuDg,2.7만회,1개월 전,http://www.youtube.com/watch?v=mWG19S1etBg,댓글 212개,715개,172개,"
      9:56
    ",2020. 4. 28.
15,"노트북, 웹캠 없이 뚝딱! 아이폰 + 아이패드 + 외장 마이크로 고퀄리티 멀티 영상 편집 자료 만들기",https://i.ytimg.com/vi/AY8XykBdjiY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAbFmbfv8qzWJ0TME8MaA8OLKSydg,1.9만회,1개월 전,http://www.youtube.com/watch?v=AY8XykBdjiY,댓글 168개,776개,12개,"
      7:19
    ",2020. 4. 25.
16,마법의 가격 🧙🏻 마법의 실물감 🧙🏻‍♂️ 아이패드 매직 키보드와의 첫만남!! iPad Magic Keyboard,https://i.ytimg.com/vi/qEzRm4njBdM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBN6MUd_x1wuAYyHPDr5Jdu28pJzA,6.4만회,1개월 전,http://www.youtube.com/watch?v=qEzRm4njBdM,댓글 345개,865개,66개,"
      15:18
    ",2020. 4. 22.
17,"대학생 아이패드 돈값하는 신기능 활용 스페셜! 학교 과제, 선생님, 직장인 고퀄 발표물, 영상 자료 만들기 with 마우스 + Keynote",https://i.ytimg.com/vi/4vYT-2bNsCg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAHAeAg23FfunfUWo4mfV4hE0SeNg,3.7만회,1개월 전,http://www.youtube.com/watch?v=4vYT-2bNsCg,댓글 158개,927개,20개,"
      16:03
    ",2020. 4. 21.
18,"혁신이네! 꼭 보세요! 외국인 학교 선생님이 알려주는 온라인 협업 공부법, 교육법, 유용한 서비스",https://i.ytimg.com/vi/r_uwtQOR0Ts/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB9DPGrvmlLgTXFBl1ijP8T8LXg_g,1.7만회,1개월 전,http://www.youtube.com/watch?v=r_uwtQOR0Ts,댓글 123개,618개,7개,"
      13:40
    ",2020. 4. 17.
19,"루머는 끝났다! 저렴한 아이폰 SE 2세대 정식발표! 새로운 점, 달라진 사양 완벽 정리 해드립니다",https://i.ytimg.com/vi/fOuom3AkizQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAWkGrGGw_5edNIwu5BPjvEbt1mLw,3.8만회,1개월 전,http://www.youtube.com/watch?v=fOuom3AkizQ,댓글 236개,924개,27개,"
      5:22
    ",2020. 3. 1.
