닉네임,댓글,좋아요수,날짜
튜브김민교,"말왕형님과 레알 재밌게찍어서즐거웠습니다
피곤한 상태에서 찍은거라 전성기시절에비해 아쉽슴돠
지금다시 재면 500예상합니다 다음에 잘 준비하여
컬쳐쇼크 보여드리겠습니다

항상 건강하시고 행복하십쇼!~",25개,2020. 5. 23.
유가온,ㅋㅋㅋㅋ 아니 김민교는 진짜 롤빼고 다잘하는거냐고 진짜 ㅋㅋㅋ,232개,2020. 5. 23.
김기안,이야 이천수씨도 나오네 말왕클라스..ㄷㄷ,385개,2020. 5. 23.
요잇,아니 여기까지 짱구잠옷을 입고나올줄은 몰랐네;; 이정도면 짱구 옷장처럼 옷 저거만 있는거 아닌가;;ㅋㅋㅋㅋ,586개,2020. 5. 23.
신하늘,"""Next is Gamst""",17개,2020. 5. 23.
이준혁,"""Physical""",45개,2020. 5. 23.
라떼는말이야,"""6:03"" 고추까지해서 101kg",160개,2020. 5. 23.
마루,허리안전을 위해 안정적으로 측정해주셨다고 합니다.,116개,2020. 5. 23.
민또베,"6:02 
곧휴로 100키로 드는 피지컬보소....",109개,2020. 5. 23.
알감자,"""Wang, Gwi Yo~""",558개,2020. 5. 23.
이윤혁,"""Gyogical""",137개,2020. 5. 23.
ii,"NEXT IS ""JUST LIKE THAT (딱좋다)""",114개,2020. 5. 23.
세피르Sepir,맨날 피지컬 피지컬 하셨는데 진짜 잘하신다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,89개,2020. 5. 23.
신발아이오니아,"3대 250  
민교야 다시봤다
솔직히 데드는 더 들수있고
스퀏도 좀 더 가능할듯",180개,2020. 5. 23.
게임하는재래미,롤 bj인데 롤빼고 다잘하는 김민교,826개,2020. 5. 23.
핑키키맨,데드 노스트렙으로 자세완벽하게 100키로 가뿐하게 드는거 보니까 확실히 군필자라 느낀다 ㅋㅋㅋㅋㅋㅋㅋ,123개,2020. 5. 23.
Q,6:02 다리사이 두꺼비,45개,2020. 5. 23.
울하,근데 민교 데드는 무조건 더 들 수 있을 거같음. 경찰 공무원 준비하던 짬밥 어디 안 갔네,111개,2020. 5. 23.
강서현,야 그래도 얘 경찰 지망생이였어 ㅋㅋㅋㅋㅋㅋ,47개,2020. 5. 23.
하민사마의게임채널,7:07 떽뜨,7개,2020. 5. 23.
노진구13년전,6:03 묵————직(꼬추가),41개,2020. 5. 23.
XDragon,3:56개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,16개,2020. 5. 23.
오우야,7:02 불량짱구,9개,2020. 5. 23.
아무개,"스쿼트 아예 안해봤는데 깊이랑 무게 ㅆㅅㅌㅊ
데드리프트도 더들수 있을듯
운동 집중해서하면 금방 3대300은 찍을듯;",75개,2020. 5. 23.
현민,6:03 꼬중량까지 데드101kg ㄷㄷ,3개,2020. 5. 23.
Yee황,5:17 남 운동할때 보는 저 표정 진짜 드럽게 웃기넼ㅋㅋ,4개,2020. 5. 23.
엄준식stillalive,6:04 교추 시ㅣㅣ발 ㅋㅋㄱㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㄱㅋㅌ,6개,2020. 5. 23.
손석균,6:03 고추끼인거 졸라웃기네 ㅋㅋ,301개,2020. 5. 23.
수퍼비사랑해요,민교 전에 팔씨름 쌘거보고 이놈 강하다 했는데 진짜 강하네,21개,2020. 5. 23.
