닉네임,댓글,좋아요수,날짜
DNLee,앗 영상이 드디어 올라왔네요~~안녕하세요^^ 영상에 등장한 여자 트레이너 겸 모델 활동을 하고 있는 이다운 입니다! 말왕님과 구독자분들의 응원 덕분에 맥스큐 표지 컨테스트에서도 1등이라는 좋은 성적을 낼 수 있었어요~~자세한 결과는 제 인스타에 남겨 놓았으니 @xwooniex 많이 놀러와 주세요 ㅎㅎ 연기가 어색하지만 이쁘게 봐주시고 칭찬해주셔서 너무 감사합니다^^ 말왕님이 잘 리드해 주시고 꼼꼼히 체크 해주신 덕분에 그나마 수얼하게 촬영할 수 있었던거 같아요~  다시한번 말왕님을 비롯한 구독자 여러분들께 감사드려요~~^^,405개,2020. 4. 25.
존멀티,"""그 팔로 이걸 드신다구요?"" 이말 듣고서는 죽더라도 들어야한다ㅋㅋㅋ",12개,2020. 4. 25.
SUN,"고등학교 남여공학 나왔는데 축구할때 친구들이 항상 저보고 한 얘기가 있습니다.
저새끼는 여자가 보고 있어야 더잘한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1개,2020. 4. 25.
Lynxcat,확실히 힘은 더들어감. 허세랑 용기도 생기고. 그런데 집중력은 많이 흐트러짐.,202개,2020. 4. 25.
JUNGUITAR,남녀에 따라 달라지는 영상 길이는 과학이다,565개,2020. 4. 25.
진행국장,역시 진성 헬창은 여자가있던 없던 신경을 안쓰네 ㅋㅋㅋㅋ,353개,2020. 4. 25.
지훈최,여성이 나오면 영상 길이가 3배가 늘어버리는 놀라운 결과 레게노..,495개,2020. 4. 25.
흉직,11:57 샤코 ㅗㅜㅑ,125개,2020. 4. 25.
vincero,11:53  '그 팔로 이걸 드신다고요?' 사실상 '니가?ㅋㅋ' 이 뜻 아닌가욬ㅋㅋㅋ,396개,2020. 4. 25.
군만두,12:08 힘이났습니다. 감사합니다.,275개,2020. 4. 25.
99,"말해 뭐해
영상 길이가 말해주는 걸^^",350개,2020. 4. 25.
