닉네임,댓글,좋아요수,날짜
설기관,"말왕형이 대단한건
저런 움직임이 저 나이에 된다는거지!
아.. 옛생각난다...",316개,2020. 5. 20.
강거루TV헬린이모티베이션,진짜 감탄........괜히 말이 아니네,216개,2020. 5. 20.
송우진,ㄹㅇ 저 덩치가 저렇게 민첩하다니,157개,2020. 5. 20.
3번권선욱,코너링 잔발스텝 예술이네...ㄷ,157개,2020. 5. 20.
뽕창인생,1:38 나 잡아봐라도 클라스가 다른 우리형,91개,2020. 5. 20.
이세현,2:01 형 바디페인팅 메시급이네,71개,2020. 5. 20.
DanielJeong,진짜 이형 잔발 개쩌네,75개,2020. 5. 20.
TylerB,2:02 여기서 부터 매니저형 개불쌍ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 안 제치고 쥬크로 농락하자너,56개,2020. 5. 20.
사이결튜브SIGYOLTUBE,개빠르네 ㄷ ㄷ 만화에서 달릴때 다리 똥그래미로 그려놓는거 같네,75개,2020. 5. 20.
홍윤수,김민교 내놔,31개,2020. 5. 20.
기로기,김민교3대 언제나오나유 ㅜㅜ,31개,2020. 5. 20.
MSH,1:39 학교에서 친구 머리 때리고 튈 때 ㅋㅋㅋㅋㅋㅋㅋㅋ,35개,2020. 5. 20.
오주호,1:40 농락의 정석,23개,2020. 5. 20.
드락딱따구리,따라가다 진짜 발목이 부러졌습니다 책임져줘 형......,12개,2020. 5. 20.
이승학,형제발 나 한국가면 같이 미식축구 운동하자 ㅜㅜ 지금 대학교에서도 오퍼 줄수있다고 했고 졸업만 하면되는데 그전에 형이랑 같이 운동하고 싶어,4개,2020. 5. 20.
뿜빠야,진짜 신체능력 어마어마하다...,5개,2020. 5. 20.
태빵이,민교 마렵다,12개,2020. 5. 20.
박준원,02:03 말영표,9개,2020. 5. 20.
JOODANCETV주춤TV,0:19 ㄹㅇ잔디밭 asmr,24개,2020. 5. 20.
파토난코치,몸놀림이 가볍다 난 입놀림이 가볍고,9개,2020. 5. 20.
무제,미식축구 유니폼 ㅈㄴ 잘어울리누,17개,2020. 5. 20.
둠피스트,사랑해,3개,2020. 5. 20.
슈슈,항상 멋있어 형,5개,2020. 5. 20.
고,와...진짜 무슨 2배속한줄,2개,2020. 5. 20.
댓글,키 180에 저런 움직임 ㄷㄷ,9개,2020. 5. 20.
신경호,이게 바로 '말'식축구 인가..,1개,2020. 5. 20.
IdioticFlub,와 잔발로 뛰어도 내가 제대로 뛰는것 보다 빠를듯ㅋㅋㅋㅋ,1개,2020. 5. 20.
고명준,말왕형 지금 kbs 다큐세상에 나오는데? ㅋㅋㅋ 누추한곳에 귀한분이 ㄷㄷ,3개,2020. 5. 20.
김영균,형 우짱이 형 저격하는데 가서 몸으로 대화좀 하고와,2개,2020. 5. 20.
김재현,항상 이런 영상마다 드는 생각인데 카메라 앵글 ㄹㅇ 느낌있음,1개,2020. 5. 20.
50대몸짱TV,드뎌 전공 시전! ㅎ,10개,2020. 5. 20.
지병욱,조온나 멋있다,4개,2020. 5. 20.
노아NOAH,0:19 뛸때 택안뗀거 흔들리는거웃겨여ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 20.
람보어른이,"와 중심 낮춰져있눈거봐,,,,진심 지린다",1개,2020. 5. 20.
박순경,가지고 노넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ마지막에 힘 풀려버려ㅋㅋㅋㅋ,0개,2020. 5. 20.
cosmos,말왕은 진짜 멋있어!,1개,2020. 5. 20.
MSK,1:24 관종 ㅋㅋㅋㅋ,5개,2020. 5. 20.
얼큰TV얼굴큰뜨거운세형제들,미식축구 영상 같이 찍고싶습니다 말왕형,1개,2020. 5. 20.
흑인,"항상 볼 때마다 말왕 축구는 못하는데 축구화는 개잘암 
미즈노 인정",1개,2020. 5. 20.
lyj2174,요리조리 현란한게 쳐다만봐도 눈이 아프노,1개,2020. 5. 20.
MUELSA,내가 저기 갈때만 항상 말왕형 없더라..,1개,2020. 5. 20.
최수영,잔발 개미춌다 진짜ㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 20.
행군Actionparty,"축구 드리블  비스므리 ㅋㅋㅋ
말왕님 체력 정말 좋으시네요 굿 굿~~",0개,2020. 5. 20.
어른트롤,요즘 오늘의 운동 영상 자주 올리시는거 너무 좋아요 ㅎㅎ,3개,2020. 5. 20.
carryThresh,1빠 앙 말굽띠,4개,2020. 5. 20.
이이이이이이이,형 지린다 진짜....운동 선수 했어야 되는데 까비 ㅠ,0개,2020. 5. 20.
고경표,말왕님 우짱이 운동 배우라고 욕하네욬ㅋㅋㅋ,0개,2020. 5. 20.
김준구,형 진짜로 다가 우짱좀 어떻게해봐ㅠㅠ,0개,2020. 5. 20.
최정수,아 이형 옷택 안때는거 여전하네 ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 20.
더들리,와 .. ㅋㅋㅋㅋㅋ 잔발 미쳣다 진짜,0개,2020. 5. 20.
손우석,크~ 마지막에 전직 와이드리시버 롸우트 멋있다👍,0개,2020. 5. 20.
슈퍼로더SuperRoader,스텝 오진다  와~~,1개,2020. 5. 20.
김민서,ㅈㄴ빠르네진짜 ㅋㅋㅋㅋㅋ,1개,2020. 5. 20.
PR찐테,말왕님 우짱 쳐보세여 우짱 ㄱㅅㄲ가 말왕님 저격 했어여,0개,2020. 5. 20.
만춘식,와 이건 진짜 운동유튜버중 역대급ㅇㄱ다,0개,2020. 5. 20.
Infien,간만에 필드 운동 영상 좋다..♥️,0개,2020. 5. 20.
김재민,1:52 물어!,1개,2020. 5. 20.
권병윤,말형 상추씨랑 운동능력 대결 해주심 안되요 잼쓸거가튼뎅,1개,2020. 5. 20.
XIIIZombie,"말왕님 항상 영상 잘 챙겨보고 있습니다 굉장히 민첩하시고 날렵하십니다
앞으로도 재밌고 즐거운 영상 부탁드려요",0개,2020. 5. 20.
MOP,0:11 나 ~ 잡아~~봐~~랏! 😝,0개,2020. 5. 20.
IlllIlllIlIII,쥐엔장 ~~이런거 너무 좋다구 ~,0개,2020. 5. 20.
김지환,민교 영상 언제 올라와요ㅠㅠㅠㅠ,0개,2020. 5. 20.
아롱이,ㅈ~~~~ㄴ 멋있다 ㄷㄷ,0개,2020. 5. 20.
이은호,형 인스타에 올라온 킹기훈 3대는 언제 업로드야 ㅠㅠ,0개,2020. 5. 20.
esC,민첩 스탯에 올인한 남자 성기 사 같음,1개,2020. 5. 20.
뽕존스,유튜버 조원희 전 선수님이랑 피지컬 능력 대결 ㄱ ㄱ,1개,2020. 5. 20.
이만희옷벗기기,형 우짱 참교육 한번만해줘 제발 부탁이야,1개,2020. 5. 20.
DA,1:17 꼬마들 직관 존부.....🤤,5개,2020. 5. 20.
평온커플,ㅋㅋㅋㅋㅋㅋㅋ잔발 개간지,0개,2020. 5. 20.
JYH,진짜 섹시하다...,0개,2020. 5. 20.
서준호,완전 스피드광 이네요 ㅋㅋㅋ,0개,2020. 5. 20.
조민형,와 미쳤다 이런영상볼때마다 너무좋다,0개,2020. 5. 20.
남우기Namwoogi,잔발스텝 도전~!,1개,2020. 5. 20.
포핏,"저,,,,빨리감기 한건가요..?ㅎㅎㅎ엄청빨라서 ㅎㅎ2배속 같아요😆😆",0개,2020. 5. 20.
공혁준의포르노,말아치 ㄷㄷ 1:39 슴만튀 호다닥,0개,2020. 5. 20.
youngmikim,오~~~~~~~~~~~진짜 만화같아요 ㅎㅎㅎ 진짜 빨라~~~ ㅎㅎㅎㅎ,0개,2020. 5. 20.
김문일,야이 씨 너무 멋있잖아!!!,0개,2020. 5. 20.
유종현,형 농구도 해주라 ㅠㅠ,0개,2020. 5. 20.
킹동혁,마치 아이실드21을 보는 것 같군🏈,1개,2020. 5. 20.
구글일해라,뒤에 꼬맹이들 수업집중못하고 쌀왕형 구경중ㅋㅋㅋㅋㅋ,0개,2020. 5. 20.
DAHOI,방금 운동하고 집가는 길에 말왕님 봤는데 진짜 와 피지컬 개쩔고 멋짐.. 진짜 와 연애인 보는줄.,0개,2020. 5. 20.
강민주,애들 옆에 말왕이 있는데 안쳐다보는거 ㄹㅈㄷ,0개,2020. 5. 20.
이재서,형.. 집에서 할수있는걸해줘.. ㅠ.ㅜ,0개,2020. 5. 20.
2414최우진,말왕님 우짱이라는 관종 유튜버가 말왕님 저격 영상 2개 올렸어요,0개,2020. 5. 20.
ACEOLYMPIA,?ㄱㅇㄷ 1000번째 좋아요,0개,2020. 5. 20.
휴학생이승준,옷 정보좀 알려주세요!!,1개,2020. 5. 20.
서호TV,뭔가... 되게 몸이 균형이 있는거같아요,1개,2020. 5. 20.
이동민,좋벌레 민교 다이아 노방종 시켜야 해요 얼른 올려주세요..ㅠㅠㅠ,1개,2020. 5. 20.
홈피티HomePT,진짜 이형은 보면볼수록 존멋이다 .. 잔발봐 아주그냥 물만난 물고기여,1개,2020. 5. 20.
Penonbeat,2:07 미래의 말빡이들,0개,2020. 5. 20.
김정민,아...너무 멋지다...,0개,2020. 5. 20.
정홍주,보기만 해도 그냥 운동 마렵습니다,1개,2020. 5. 20.
핵렉션,0:59 특별출연?,0개,2020. 5. 20.
JD,예ㅔㅔㅔㅔㅔㅔ,1개,2020. 5. 20.
홍은락,이형은 진짜 다르다 존경해요..,0개,2020. 5. 20.
김주인,노래 제목 알려줘요~~,1개,2020. 5. 20.
rickymaru,운동 하다가 그만 둔 사람도 이정도면 진짜 엔에프엘 선수들은  어떤 느낌인겨 ㄷㄷㄷㄷㄷㄷ 와 ......,0개,2020. 5. 20.
섹시한남자,민교 3대측정은 언제 나오나요...,1개,2020. 5. 20.
팩트로싸다구,양학영상 잘 봣습니다,0개,2020. 5. 20.
WANNAbe,"미식축구 컨텐츠 너무 잘 보고 있슴다!
서울시립대랑 했던 컨텐츠 보면서 다시 그런 재미난 미식축구 영상 올려주시길 기다리고 있슴다!
항상 화이팅",0개,2020. 5. 20.
운동파트너,2:11 가장섹시할때,0개,2020. 5. 20.
유튜브보는계정,형 햄스트링 터진거 아니였어....?,0개,2020. 5. 20.
조민규,형 우짱이 형이랑 스파링 붙어도 개바른다는데,0개,2020. 5. 20.
콩이먹방Tv,"와 진짜
빠르네요..",0개,2020. 5. 20.
김큰,1:04 살아있는 뒤로감기,0개,2020. 5. 20.
박세영,역시 형 만능이다...,0개,2020. 5. 20.
우리오래보자,이 형은 이런거 할때 조오오온나 멋있음,1개,2020. 5. 20.
땡구,발목보다 무릎나갈듯ㅋㅋ,0개,2020. 5. 20.
정재규,대박이다.  빨리감기같아요 ㅎㄷㄷ,0개,2020. 5. 20.
병주,이 영상보고 별로 안빠른데? 라고 생각들면 운동장가서 카메라 켜놓고 찍어서 비교해보면 느낌ㅋㄱㅋㅋ ㅈㄴ 빠르다는거,1개,2020. 5. 20.
