닉네임,댓글,좋아요수,날짜
ITSub잇섭,1일 1깡중,22개,2020. 5. 16.
roorow,형 보라ㅁ공원 걷다가 어떤 이상한 사람이 분수 계단에서 폴짝 뛰고 이상해서 뭐지 했는데 형이었어 ㅋㅋ,18개,2020. 5. 16.
리카,ㅋㅋse랑 합동해서 벨벳 때리네ㅋㅋㅋ,103개,2020. 5. 16.
3D유저,"3:43 그와중에 LG 하나도 없는거 보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
역시 헬쥐",6개,2020. 5. 16.
blockflow,"""벨벳 좋아하지 말라고""
""그게 뭐냐고""
""벨벳 좋아하지 말라고""
""그게 뭐냐고""",126개,2020. 5. 16.
스윙스,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 인트로 장인이네 ㅋㅋㅋㅋㅋ,4개,2020. 5. 16.
traceykim,"1:43 그 몇백원 짜리 케이스가 애플에선 4만원?!?!
애플은 뭐 비리있는거 아녀?ㅋㅋㅋㅋㅋ",3개,2020. 5. 16.
그럴지도아닐지도,"근데 솔직히 전면베젤땜에 se2보다 이거 살듯
물론 난 노트10쓰는중",54개,2020. 5. 16.
사탄,7:51  벨벳을 A51이랑 경쟁 제품으로 선 그어 버리네ㅋㅋㅋ,77개,2020. 5. 16.
Dayun,"lg벨벳 어떡하냐ㅠ
velvet R.I.P
벨벳 출고가 내리든가 아니면 우리랑 춤추든가-관짝소년단",562개,2020. 5. 16.
표선웅,형 진짜 클릭 실수 함?,18개,2020. 5. 16.
simryang20,6:18 형 A90 언급해줘서 고마워...ㅠㅠ,4개,2020. 5. 16.
최민석,"???: ""Life is not that good...""",150개,2020. 5. 16.
JeongGMin,0:04 한국다람쥐,3개,2020. 5. 16.
조용히살고싶습니다,"아닠ㅋㅋ 이 형은 유행하는거 바로바로 영상에 적용하네 형 이러는거 비 팬들이 알면 진짜 그분들 엄청 화






려한 조명이 나를 감싸네~",617개,2020. 5. 16.
만두와만듀와맨듀,"옆커폰카페에 성지좌표,시세표 매일 업데이트돼서 나 같은 호갱한테는 감사할 일이예요 ㅠㅠㅠ",13개,2020. 5. 16.
1기원,잇섭님 갤럭시z풀립미러골드 리뷰해주세요!!!,1개,2020. 5. 16.
SHM,2:03 급발진,3개,2020. 5. 16.
뷔상사태,0:38 오모오모 손모양이 귀엽네 ㅋㅋㅋㅋ,0개,2020. 5. 16.
잇섭의혓바닥,(벨벳의 명복을 계속 빕니다),97개,2020. 5. 16.
B1GTR33,삼성폰 언박싱 볼때마다 진짜 기본제공케이스 삼성매장에서 따로 살수있었으면 좋겠다.,34개,2020. 5. 16.
종합게임채널,"2:57 

오늘 영상의 하이라이트",18개,2020. 5. 16.
양주혁,제가 A51 5G로 바꿨는 데 쓰는 데 큰 문제는 없네요!!,26개,2020. 5. 16.
문규영,2:29 인정하시는 분 공감...,21개,2020. 5. 16.
TUBEYOU,잇섭 다음 인트로 예상 - se2랑 a51이 조용히 킬각잡고 있다가 벨벳들고 관짝춤을 춤,362개,2020. 5. 16.
류지현,Life “was” good,0개,2020. 5. 16.
DzLGasoline,0:33 갑자기 애먼 벨벳 소환당해서 뚜들겨맞음,33개,2020. 5. 16.
Uonster,"5:57 이어폰구멍이 있어야
1:58 이걸 쓰지",1개,2020. 5. 16.
귤아저씨,공원에서ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 진짜 웃겨서 미치겠다진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이미 깡의 경지를 넘어서신 잇섭님..,0개,2020. 5. 16.
비됴메이커,0:04 형 이거 찍고 현타 씨게 왔겠는뎅?,116개,2020. 5. 16.
EXETRIME11,"방금 잇섭님 첫영상 보고 왔는데ㅋㅋ
3년사이에 많이 변하셨네요ㅋ",3개,2020. 5. 16.
최연웅,항상 궁금한건데 저 상자를 저렇게 완—벽하게 던져주시는 분은 누구에요...???,16개,2020. 5. 16.
,엘지 벨벳 가격이 899800원 이던데 ois가 없어서 손 떨려서 0 하나 더 누른듯. 역시 핸드폰 빼고 다른건 잘 만드는 엘지,1개,2020. 5. 16.
썬원sunone,"아....
A50샀는데.....
한달만 더 존버할걸.....",8개,2020. 5. 16.
가람,"""Life is Galaxy-A51""",406개,2020. 5. 16.
clover,2:59 물론 체감이 되죠! 배터리 빠지는게요 ㅋㅋㅋ,1개,2020. 5. 16.
정훈,비단이냐 아이폰이냐 오일이냐..... 완전 고민이다 ㅜ 아이폰이 성능 카메라에서는 압승인데 디스플레이가 작아서,1개,2020. 5. 16.
Explorer,"3:46
어멋! 저 오른쪽의 키보드 좀봐!
너무 예쁜걸?
잇섭이 저걸 리뷰했었나?
어.서.보.러.가.야.겠.는.걸?",0개,2020. 5. 16.
간장게장밥도둑엄준식,0:04 눈에는 마스크 왼쪽에는a51 5g 오른쪽에는 se2세대,1개,2020. 5. 16.
Q가여덟개,심지어 저거 고글 아니고 마스크 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,164개,2020. 5. 16.
현혹,갤럭시 A51을 애초에 겜용 폰이라고 마케팅 했는데 진정한 겜덕들은저거 살돈이면 아이패드 미니5나 에어 3삼 ㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 16.
지렁이꿈틀,삼성 애플 싸움수준 ㄹㅇ실화냐 세계최강자 싸움이다 내가 알던 그 찐따삼성 맞냐,1개,2020. 5. 16.
InAngelus,진짴ㅋㅋㅋㅋㅋ 매번 보는 영상이지만 저 언박싱하고 던지는 모션 언제나 웃기네욬ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 16.
kakaom,51 샀는데 너무 만족중 ㅋㅋㅋ 디자인도 이뻐요 펀치홀 너무깔끔하구 삼페 처음써보는데 너무 좋네요 가격도 저렴하게 사서 진짜 만족스럽네요 ㅎ,1개,2020. 5. 16.
AuroraMasterMoon,"🕺A51 5G
 ⚰️LG VELVET
🕺iPhone SE",116개,2020. 5. 16.
빠기,아니 잇섭형 겁나 많으면서 나좀 줘. ㅜㅜ,1개,2020. 5. 16.
이수현,요즘같은 시대엔 지문인식이 너무좋아짐....,1개,2020. 5. 16.
GTS911,"2:59  폰기말고사시험에 나옵니다!!!
1:02 뒤에서 보고있다 2인자랑사과",9개,2020. 5. 16.
BeginsTheNew,삼성도 보급형을 괜찮게 만드네요ㅋㅋ (OIS가 없는게 아쉽...),1개,2020. 5. 16.
이승현,언제나 영상 잘 챙겨보고있다가... 처음 댓글 남겨보네요. 영상에 우리집앞 도로표지판이 나오길래 반가운 마음에 ㅎㅎ.. 보래매공원 앞 사거리 전에서 아이폰se와 a51비교삿찍으인 그 도로표지판요.,2개,2020. 5. 16.
알려고하지마세요,A51 5G리뷰가 아닌 Velvet 돌려까기 영상인 듯ㅋㅋㅋ,0개,2020. 5. 16.
김우석,"LG
""Life is GGang""",1개,2020. 5. 16.
티타임,"0:05 ""나 '비' 효과""",1개,2020. 5. 16.
yjc,1:50 어쩔 수 없는 한국인 바이브,100개,2020. 5. 16.
안현수,"이렇게 비형 놀리지 마세요... 아무리 비형 멘탈이 좋아도 이렇게 계속 놀리면 화





려한 조명이 나를 감싸네~",8개,2020. 5. 16.
늘솜,아니 ㅂㄹㅁ공원...ㅋㅋ 저 장면을 보러 갔어야 하는데 ㅠㅠㅠ,0개,2020. 5. 16.
테레비봉팔맨,LG : ㅅ..살..살살 때려...,1개,2020. 5. 16.
crossYee,4:50 114 뭐임ㅋㅋ,4개,2020. 5. 16.
정신차려다이어트해야됫,형 벨벳 아직 리뷰 안하지않았어?ㅋㅋㅋㅋ영상 올리기도전에 너무 패는데ㅋㅋㅋ,0개,2020. 5. 16.
사과나무,형 나 A50 코랄 살까 생각중인데 그것 좀 리뷰해줘. 부탁할겡,1개,2020. 5. 16.
김영국,10:57 형 A51은 eis말고 슈퍼스테디 모드 있지않아?,2개,2020. 5. 16.
야스각,갤럭시 A51 리뷰라고 쓰고 LG 벨벳을 신나게 까는 영상이다,1개,2020. 5. 16.
kimdy,벨벳 세상에 빛을 보지도 못하고 여기에 잠들다..,84개,2020. 5. 16.
Backkom,???: Life is gone..,0개,2020. 5. 16.
전영우,2:04표정잌ㅋㅋㅋㅋㅋ,0개,2020. 5. 16.
느린별,A51 5g vs 노트9 전문가분들 성능 비교 부탁 드려요~,1개,2020. 5. 16.
김휘중의일상기록장,인트로 띠바ㅋㄱㄱㅋㄱㅋㄱㄱㅋㄱ,1개,2020. 5. 16.
너무싫어오이,삼성이 Lg이번에 확실히 조질라고 나온 폰이라는게 학교의 점심ㅋㅋ,2개,2020. 5. 16.
유수현,"좀 뜬금 없긴 한데,, 로지텍 g pro x 키보드의 리니어 키(gx red)를 어디서 파시는줄 아시나요? 혹시 아신다면 링크 부탁드립니다 !",1개,2020. 5. 16.
국밥,오늘도 인트로 잘보고 갑니다.,1개,2020. 5. 16.
Beom06,4:00 잇섭에게는 논란의 폰인가보군,1개,2020. 5. 16.
be윤리위원회,"매스 프리미엄 출고가 899,000원
성능 : 보급형
메인 플래그쉽 g8 출고가 897,000원
성능 : 플래그쉽 
엘지 사업부 뭔 일 일어났냐",100개,2020. 5. 16.
안준현,6:09 그것도 투명하게 만들자,17개,2020. 5. 16.
브스스,방수방진만 있었음 아쉬울게 없겠다,1개,2020. 5. 16.
200Gt,"벨벳 돌려 까기 ㅋㅋㅋ
잘가 벨벳아~~~",0개,2020. 5. 16.
강겨털,벨벳 보고 진짜 엘지는.거른다 쿼드덱때문에 엘쥬ㅣ만 썻는데 그걸버리는 핼쥬ㅣ 이젠 안녕이다,0개,2020. 5. 16.
유재현,근데 난 폰 살 생각도 없는데 왜 맨날 보고있지 ㅋㅋㅋㅋㅋ,7개,2020. 5. 16.
RiptideAnaklusmos,인트로 미쳤ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 16.
조우성,12:42 어 나도 저 유니콘 있는데,3개,2020. 5. 16.
7301TeamAudi,"현제 A90 사용중인데 진짜 인피니티 o디스플레이 개부러움;;;
은근히 U디스플레이 불편함",10개,2020. 5. 16.
BT,형 LG G플렉스 리뷰 해주세요 ㅠㅠ,1개,2020. 5. 16.
이정국,보라매공원에서 인트로 찍으셨군요 ㅋㅋㅋㅋㅋㅋ 걸어서 지척인데 다음부터 잇섭님 오나 안 오나 대기 타고 있어야겠어요 ㅋㅋㅋㅋ 😎,58개,2020. 5. 16.
닌잣,프리미엄: 삼성 애플 매스 프리미엄: LG,0개,2020. 5. 16.
박상현,1:00 형 그러면 다음영상은 화이트 A51 핑크로 만드는 영상이야?,0개,2020. 5. 16.
뚜뚜,최근에 출시한....논란의폰 ㅋㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠㅠㅠㅠ,0개,2020. 5. 16.
디더,???: 벨벳 관짝 들고 춤춰야겠네,1개,2020. 5. 16.
이은석,"오랜만에 야외네  저거다음 얼굴가리고 나왔다에 1표
사람없는 공원으로 같다에 한표",12개,2020. 5. 16.
홍서리,LG V20 3년 째 쓰고 있는데 ㅠㅠ 보급형들 퀄리티 좋은거 보면 이젠 슬슬 바꾸고 싶어지네요ㅠㅠㅠ,1개,2020. 5. 16.
곶감이무서운호랑이,"삼성. 소비자의마음을암.
엘지. 소비자 마음을알아도 무시. 
삼성. 저가폰에도 기본으로 케이스증정.
엘지. 니가사^^",1개,2020. 5. 16.
고영민,형도 1일1깡하네 ㅋㅋㅋㅋㅋ,1개,2020. 5. 16.
ThomasYoon,진짜 벨벳은 장점이 도대체 뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 16.
