닉네임,댓글,좋아요수,날짜
LEVEL5,와 인트로 5초가 모든걸 설명해주내 ㅋㅋ,680개,2020. 5. 4.
이리,이건 손 작은 사람을 위한 키보드인가..?,330개,2020. 5. 4.
갓실드,"40%배열 보다 더 작은 키보드가 있다!?
삥뽕빵뽕!?






한 손 키보드",185개,2020. 5. 4.
헛소리하지마임마,ㅋㅋㅋㅋㅋㅋㅋㅋ방향키보고 잇섭님하고 동시에 입벌렸다 ㅋㅋㅋㅋㅋ 빵터졌네 ㅋㅋㅋㅋ,192개,2020. 5. 4.
최감자,아 인트로ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어?하는거 짱웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 형 정말 사랑해ㅋㅋㅋㅋㅋㅋ,613개,2020. 5. 4.
박준혁,2:29 He is Seoul_pokerking,195개,2020. 5. 4.
히릿,"잇섭 영상들은 제품에 대한 댓글은 많이 없고 잇섭 박제하고 따봉 얻어 내는데 더 주력하는 모습...
이 키보드 진짜 이쁘네여 해피해킹 쓰고 있는데 LED랑 축이 마음에 듭니다.",396개,2020. 5. 4.
CranberrySprite,10:55 이거 보고 솔직히 지렸습니다...,232개,2020. 5. 4.
애용,노답 키보드 거대 엔터 리뷰좀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ샀는데 치다가 더 빡친다는 소문잌ㅋㅋㅋㅋ,52개,2020. 5. 4.
HwaniShin,"키보드에 관심 하나도 없는데 설명이 너무 야무져서 구독한다 ㅋㅋㅋㅋ 



좋아요 19개 ㄱㅅㄱㅅ 😊",152개,2020. 5. 4.
meysor,점점 메이플하기 힘들어지는 키보드를 리뷰하는거 같다,74개,2020. 5. 4.
티타임,0:06 “MINO”,128개,2020. 5. 4.
Patrick,아니 형 안경이 너무 귀엽자넠ㅋㅋㅋㅋㅋㅋㅋㅋ,5개,2020. 5. 4.
알콧후르디TV,이쁘기는 진짜 이쁘다 하나 사서 써보고 싶다,405개,2020. 5. 4.
Seongmin,"잇섭 자동자막해놓으면 되게 비슷하게 인식하네 ,, 
진짜  발음 부분에서 많이 노력한듯",32개,2020. 5. 4.
aa,2:00 이 키보드는 이름이 뭐에요..?,57개,2020. 5. 4.
박지호,2:30 그는 킹이다 서ㅅ킹...,3개,2020. 5. 4.
KIKI,아.... 이형 영상 볼때마다 뽐뿌와 진짜 ㅜㅜ,3개,2020. 5. 4.
닥터순,2:29 어떤킹?? secsking??,5개,2020. 5. 4.
김이준,내리다가 봤는데 인트로 웃겨서 들어 왔다 ㅋㅋㅋㅋ,4개,2020. 5. 4.
12,8:21 오른쪽 버튼은 2개군요.... 알겠습니다 잇섭님,15개,2020. 5. 4.
oneme,"아,, 이끌리듯 구매해 버리신 분들 저 말고도 있으시죠?? (슬쩍)",4개,2020. 5. 4.
빨간맛RedFlavor,0:06 제목:블프때 할인하는걸 보고 놀란잇섭,341개,2020. 5. 4.
으악,썸네일 보고 ㅈㄴ 예뻐서 허버허버 달려옴,9개,2020. 5. 4.
LulluLalla,2:29 아니 이젠 포기한거야?ㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 4.
프랑말,2:02 콕스 엔데버 리빙코랄에디션 키보드인데 이건 왜 잇섭님 채널에 소개하는 영상에없나요?,2개,2020. 5. 4.
멜팅슈가meltingsugar,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ인트로보고 뿜었네욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ(내 웃음코드 무엇..),2개,2020. 5. 4.
동추의정상적인게임방송,변태키보드라....잇섭에게 너무나도 잘 어울리는걸료??,237개,2020. 5. 4.
함주탱,0:04 아니 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 4.
