닉네임,댓글,좋아요수,날짜
김땡땡,그 1등 했다는 김치찌개 집 정보 필요합니다 😭,3개,2020. 5. 9.
김민유,와 쯔언니 인싸? 연예인이랑 친분읶ㅋㅋ,2개,2020. 5. 9.
ASMRMuKbang맛형,"먹방지존 쯔양님 ㅋ
와우 공주파까지 대단 하십니다
승승 장구하세요🤗😁🥰❤",18개,2020. 5. 9.
오스카,오누이 같네요 ㅋㅋ 개인적으로 권재관님 개그 정말 좋아하는데 진짜 진심으로 흥했으면 좋겠어요 권재관님 화이팅~!!! 쯔양님도 화이팅!!!,2개,2020. 5. 9.
김도훈,우연히 들어와 심성에 반하고 얼굴에 반하고 과거 동영상 정주행 해버리고 구독 누루고 팬이 되어 버렸습니다 저한테 왜 이제 나타나신거에요ㅠㅠ 착하고 좋은 영상 항상 감사합니다😊,16개,2020. 5. 9.
웃기면웃는,봉사활동 기부 마니하시고 선한영향력 있으신 쯔양님 언제나 응원합니다 ^^,1개,2020. 5. 9.
정우진,"와 기자많은거봐... ㅋㅋㅋㄱ 
쯔양누나 연예인 다 되셨네욤 ㅋㅋㅋㄱㅋ",7개,2020. 5. 9.
JusangASMR주상전하,쯔양님 공중파 진출 하고 승승장구 합시다!! 화이팅,16개,2020. 5. 9.
JINI,우왕!!,6개,2020. 5. 9.
아무것도,가늘고 길게 건강하게 방송 해주세요^^,3개,2020. 5. 9.
김용빈,2:38 ㅋㅋㅋㅋ ㅁㅊ 현웃 터졌넼ㅋㅋ,1개,2020. 5. 9.
양희진,2:40 ㅋㅋㅋㅋ 너무 우리 삼촌같아욬ㅋㄱㅋㅌㄱㅋㅋㄱㅌㅋㄱ,2개,2020. 5. 9.
스리,김치찌개집 어디에요ㅠㅠ,3개,2020. 5. 9.
ASMR우석,"쯔양님은 잘 먹지 말도 잘 하지 잘 웃고 인상,인성도 너무좋지 어디하나 빠지는 구석이 없다 최고에요😁😁",25개,2020. 5. 9.
김윤성,이거 생방들엇었는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ재밌네 또 봐도,19개,2020. 5. 9.
정환,쯔양 매니저를 지원합니다!!,31개,2020. 5. 9.
정규환,진짜월클이다 쯔양! 화이팅!,2개,2020. 5. 9.
popo,머선일이고~오늘도 넘 귀엽자나,22개,2020. 5. 9.
ITR422IssiCarol,I need subtitles </3,1개,2020. 5. 9.
JoyceJones,I love it when you have captions so I can enjoy your videos even more!💕,0개,2020. 5. 9.
쯔사랑,라디오~ 저 한번도 안봐가지고~ 라디오는 보통 보지않고 들어 라는 재관님ㅋㅋㅋㅋ,3개,2020. 5. 9.
이단헌트,"진짜 쯔양 너무 좋아요^^
쯔양 바램대로 가늘고 길게 지금처럼만 오래오래 봤으면 해요!!! 화이팅 쯔양~",3개,2020. 5. 9.
알바의꿈,진짜  꼭  야수와  미녀같아요.....,3개,2020. 5. 9.
하와와,10:32 그 목표는 이미 늦었습니다.,1개,2020. 5. 9.
변재현,역윽시 개그맨 ㅋㅋㅋㅋㅋㅋㅋ개웃긴다,2개,2020. 5. 9.
김강욱,마지막에 인증사진 너무 예쁘다.......,10개,2020. 5. 9.
