닉네임,댓글,좋아요수,날짜
EnyuZeeMukbang,"I have a feeling Tzuyang eats this much just to be polite, when in reality she could eat 5 times as much 😅",221개,2020. 6. 1.
DrawwithPayal,The only thing I can understand is she really liked the rice a lot.,95개,2020. 6. 1.
LateBloomerAbroad,The ladies were so funny! I enjoyed this show very much (and the food looked good).,61개,2020. 6. 1.
김주영,사람들이 쯔양을 꾸준히 찾는 이유 중 하나가 이런 마음이지 않을까 생각드네요. 자극적인 콘텐츠가 쏟아지는 유튜브 시장 속 은은한 힐링받고 가요,91개,2020. 6. 1.
최경진,"시골 할머니들의 인심과 구수한 말투 옥상에서 보는 풍경이 좋아보이네여 
한번 막걸리 먹어보고 싶네요 엄청 궁금하네요 어떤 맛일지 
그리고 흼쌀밥에 김치도 먹고 싶네요",230개,2020. 6. 1.
NurAthirah,I love how they addressed theirseld as omma 😍,28개,2020. 6. 1.
HopeWorld,14:07 their laugh made me laugh 😂💜,44개,2020. 6. 1.
홍시,그래도 쯔양님이 저런데 가면 도움많이되겠다 우리같은 사람은 단체로 가야 마을에 도움되고 할텐데 쯔양님은 그냥 가면 시골경제위기해결^^,330개,2020. 6. 1.
IreneGalvez,"I love you tzuyang ❤❤❤
Watching in 🇵🇭🇵🇭🇵🇭",53개,2020. 6. 1.
몽쉘통통,"전국 각지에 특산물 홍보~  좋네요~
지역경제 활성화에도 도움이되고~",164개,2020. 6. 1.
ASMR우석,어른들에게 예의바른 쯔양님 최고😄😄,127개,2020. 6. 1.
느핡,보통 시골어르신분들 진짜 배터지고도 남을만큼 주셔서 감사하지만 조금 곤란할때가 많은데 쯔양님은 그런걱정 없으셔서 부럽...,437개,2020. 6. 1.
대구아저씨,이렇게 선한 영향력을 제대로 행사하는 유튜버가 또 있었나 싶다 나이는 어리지만 참 배울점 많은 쯔양이다 착한 소비로까지 이어져서 농민들이 실질적 도움까지 받았으면~,18개,2020. 6. 1.
배불리힐즈Bebully,"쌀인지 꿀인지 씹을 수록 단맛 나는 
쌀농사의 중심지 ‘김제’
당장 김제 쌀 주문해 먹어야겠다




이렇게 하면 되는거져 쯔양님???",310개,2020. 6. 1.
민석,진짜 쯔양 채널은 컨텐츠가 다양할 뿐만 아니라 다른 사람들한테 도움되는 방향으로 만들어서 너무 좋다..  오래오래 흥하세요~,541개,2020. 6. 1.
거북,"와 이제 저렇게 많이먹어도 놀랍지 않아




구라고 개놀랐어 어떻게저걸다먹어",17개,2020. 6. 1.
UroojMalik,You are so cute I love you by the way do more 😂😂😁😍,24개,2020. 6. 1.
기세TVgiseTV,쯔양님은 항상 볼 때마다 느끼는데 음식 드실 때 너무 행복하게 드신다..,78개,2020. 6. 1.
나나,쯔양 너무 예쁘고 봉사도 많이 하고 복스럽게 잘 먹고 너무너무 좋다 진짜...,129개,2020. 6. 1.
jaiyoungChoe,"우리나라에서 지평선이 보이는 곳 김제평야...
쯔양님 오픈에서 지평선을 말해야 하는 것을...",25개,2020. 6. 1.
T,"코로나 때문에 아니구 촌에는 코로나 전에도
사람이 없었습니다. 소비량이라도 많아지도록 많이 드시고 해주세요.",9개,2020. 6. 1.
