닉네임,댓글,좋아요수,날짜
MuskanMagar,"Others: I want to be a doctor, nurse, engineer,pilot...

Me: I want to be like Tzuyang. I just love her💜",16개,2020. 5. 3.
johnbiddle,"Hi Tzuyang, why your not getting fat even though you eat a lot.😪 what your secret!
I enjoyed watching your video.. I'm your avid fan and subscriber, Marife Biddle from Philippines!❤️",12개,2020. 5. 3.
DavinaMAlvez,I should be concentrated on the mukbang but I’m way too distracted by Tzuyang’s shark costume...she’s too cute I can’t...,5개,2020. 5. 3.
한숨,"허 참나 무슨 상어모자 같은 걸 쓰고 와서는
진짜 이게 무슨
귀여워 죽겠네 이게 무슨 일이야 회를 상어만큼 조지면서 이렇게 귀여워도 되는거야? 말도 안돼 정말",395개,2020. 5. 3.
jeongchoi,이미 상어도 먹고 껍데기 착용한게 학계의 정설.,409개,2020. 5. 3.
KimJongyeong,회를 많이드시는것보다 저 회를 소주한잔없이 드신다는게 정말 놀랍습니다,187개,2020. 5. 3.
ninjamaster,With cute costume like that I'd gladly offer myself to tzuyang if I were a fish 😄😄😍,3개,2020. 5. 3.
엄마,"부럽다 
먹을 돈은 많고....
엄청나게 많이 먹어야 배가 차고....
마지막으로 살이 안찌고.....ㅠㅠ",180개,2020. 5. 3.
노답의대딩,어쩐지 동해바다가 텅텅비엇다 햇더니.......,288개,2020. 5. 3.
이수린,"쯔양님이 예상하신 댓글: 쯔양님 상어 모자 너무 귀여워요! ♥♥

실제 댓글: 역시 최상위 포식자... ㄷㄷ",191개,2020. 5. 3.
71brilliant,0:37 아진짜 매실 따를때마다 쏟을거같은데 절대안쏟아!ㅋㅋㅋ,262개,2020. 5. 3.
세상학개론,"영상을 유심히 보면 진짜 상어가 아니라 상어 탈을 쓴 사람이에요.
저는 상어는 라면을 안 먹는 걸 알고 있었기 때문에 알아챌 수 있었습니다",249개,2020. 5. 3.
ThomasMcDonald,"Tzuyang, this may not mean anything to you but I would like to thank you for your videos. I don't watch them to see how much you eat, but to hear what makes the food taste better. I appreciate that. Good lookin out. Tommy like.",2개,2020. 5. 3.
디,"EVERY TIME she pours her juice I think ""no way, she's definitely gonna spill it this time"", and then she doesn't. What a legend.",102개,2020. 5. 3.
노른자,"10:33 상어는 라면 안먹네..
           잡식상어 하지 뭐. (호로롭!)
원래 유튜브 댓글 잘 안다는데 너무 귀여우시잖아요 ㅠㅠㅠㅜㅜㅠㅠㅜ",123개,2020. 5. 3.
