닉네임,댓글,좋아요수,날짜
KitsuneSama,"She's only 49kg? That's the same weight that most girl group members say they are (because 50+ is considered ""overweight"" by netizens) and she eats more than a whole girl group put together.",78개,2020. 4. 24.
펭러뷰,색다른 컨셉이긴 한데 날씨좀 고려해주지 ㅜㅜ 덜덜 떨면서 먹는게 보임... 저 날씨면 치킨도 바싹 마르고 식어서 맛없었을텐데 뭔가 짠하고 장하다,369개,2020. 4. 24.
JuneHeeHan,화려한 발골 직관&캐스터 참여 너무너무 즐거웠습니다 쯔양님!!👍👍👍👍,833개,2020. 4. 24.
MalawiKoh,I love you hello from france♥️♥️♥️♥️🥰,13개,2020. 4. 24.
SugasClickClackToTheBangBang,Its ok to go out in korea already? :0 wow,9개,2020. 4. 24.
JulieA,Love you tzuyang. Love you MORE for having two REALLY CUTE SPORTSCASTERS IN YOUR VIDEO!!!🥰🤗🙌❤,20개,2020. 4. 24.
온Style,아닠ㅋㅋㅋㅋ 진짜 경기도중에 경기장 치킨을 5마리 먹는줄 알고..... ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,516개,2020. 4. 24.
lindaarbour,Tzuyang please tie your hair while eating  !  6:40 Your hair was in the cheese sauce  !!!!   😯🤤😉,3개,2020. 4. 24.
KiyoomiSKS,"I laughed out loud when i heard ""GO GO LET'S GO LET'S GO DATEKO"" 
Haikyuu fans must know that",28개,2020. 4. 24.
세상에이게뭐야,"진짜 너무 웃겨ㅋㅋㅋㅋㅋㅋㅋ
먹방으로 이런 컨텐츠를 만들 수 있다는게 너무 신기하고 독특하고 신선하고 상상도 못해봤어요ㅋㅋㅋ
쯔양님은 항상 먹방의 새로운 길을 개척해 나가시는거 같아요
이런 재치있는 컨셉의 새로운 시도를 끊임없이 도전하시고 먹방의 다양한 모습을 보여주시는게 쯔앙님 먹방만의 장점이고 매력이라고 생각해요
쯔양님만이 할 수 있는 새로운 먹방이라고 생각해요
정말 먹방 크리에이터가 되어주셔서 감사합니다!
오늘 영상 너무 재밌었어요ㅋㅋㅋ",213개,2020. 4. 24.
JINA,"누구의 아이디어인지 진짜 기발하고 신선하네요. 이걸 해설자가 해설을 하고 있어진짜 대단해요. 너무 재밌어요. 
추운데 세분이랑 촬영스텝 수고 하셨습니다.",127개,2020. 4. 24.
김수정,중계석 분들 은근 먹고싶어하는것 같은뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,155개,2020. 4. 24.
tsukishimahiyori,"11:08 I heard ""go go let's go let's go dateko! "" from haikyuu 😂😂
If you agree",9개,2020. 4. 24.
chacha,뭐야 ㅋㅋㅋㅋ중계석이 바로옆이였엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ먹는데 해설소리 무슨 잡음처럼 들리는거 존웃ㅋㅋㅋㅋㅋㅋㅋ,150개,2020. 4. 24.
LiraLinwood,As an american watching this. What the hell is going on lmao this is hilarious 😂👍,42개,2020. 4. 24.
자몽색깃털,한국인 특:빨간국물음식 먹을때 흰옷입음,40개,2020. 4. 24.
LovelyDumplings,"Yo honestly I need my friends to gas me up like this when I eat, girl I'm trying for personal records here",88개,2020. 4. 24.
끽다거야라즈노아메,왜인지 다섯마리를 먹고도 부족해보이는건 기분탓인가,245개,2020. 4. 24.
illegirlk7,"Imagine eating while someone's announcing your movements. 

If I were tzuyang I will laugh while eating hahaha",26개,2020. 4. 24.
자몽이슬,"이건 무슨 마성의 편집인가ㅋㅋㅋㅋㅋㅋㅋㅋ신선한데





나도 오늘 저녁은 치킨이다!",114개,2020. 4. 24.
emotionallyunstable,"Me: hears go go let's go let's go datekou cheer
Me: i've been summoned",47개,2020. 4. 24.
이무성,"썸네일에서 야구장에서 치킨 5마리 먹었는데 심사윈반응ㅋㅋㅋ 
관중들도 놀람 이어서 
이시국에 괜찬으신가 싶었는데 빈 야구장에서하네 ㅋㅋㅋㅋ",88개,2020. 4. 24.
tachseo,"이거 15초,30초로 짤 편집해서 광고 갑시다...중계진 중계하는거 몇초 걸고 주유하는 부분 걸고, 쯔양님 먹는 부분 걸면서 중계진 말 걸고 이렇게 갑시다. 치킨플러스...협찬,지원말고 광고모델 쯔양님 씁시다",108개,2020. 4. 24.
citydionysia,your upload time is perfect for me bc i am fasting and this was posted 20 minutes before i break fast so i dont have to stop myself form watching the whole day 😂😂,42개,2020. 4. 24.
Marca,중계진 누구죠?ㅋㅋㅋㅋㅋ 먹방 중계를 해내넼ㅋㅋㅋㅋ,15개,2020. 4. 24.
구독안하면프사미래딸northface,ㅋㅋㅋㅋ 먹방이 원래 이렇게 흥미진진한거였나?,58개,2020. 4. 24.
NorelysMartinezMieles,You're amazing ❤️,3개,2020. 4. 24.
까짓것,나중에는 무슨 먹방 월드컵 찍을 기새 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,77개,2020. 4. 24.
BRAUNBear,해설분들 완저니 삼촌팬같애ㅋㅋㅋ 벌 나타나니까 바로 와서 쫓아내주고ㅠ 쯔양 넘 긔여웡,50개,2020. 4. 24.
MahiBae,"I am fungry..... 😭
Watching her enjoying her food her smile is so precious😩❤️
Omg I got noticed by her... Love from Nepal stay safe and happy tzu tzu❤️❤️❤️❤️",42개,2020. 4. 24.
지호러버,영상 보고 마트 가서 치킨 봉 사서 먹는 내 인생이 레전드다;,45개,2020. 4. 24.
파란별,야구장에서 치킨 5마리라 치킨플러스라 떡볶이 까지 주유시작으로 사이드까지 맛있겠다,74개,2020. 4. 24.
CandyCorn18,"Me: hears haikyu cheer
Me: where are all my haikyuu stans",28개,2020. 4. 24.
우현이,나는 또 야구 연습게임 하는거 보면서 먹는줄 ..,36개,2020. 4. 24.
입벌려음식들어간다,3:04 Start eating,176개,2020. 4. 24.
,"""i protected her""
""i should get a reward for that""",28개,2020. 4. 24.
접시먹방JubsiMUKBANG,6:41이게 뭐라고 숨죽여 보게 되냐ㅋㅋㅋㅋㅋ,34개,2020. 4. 24.
