닉네임,댓글,좋아요수,날짜
신성조,저번 4코어 관짝 영상 태클러가 있을탠데.. 이거 3500x랑 비교해서 이긴거임 그 영상의 9600과 비교하면 9600을 다운클럭해도 동 램클럭에서는 못이김=ㅅ=) (생방에서 보여달라면 보여줌 ㅋㅋ),45개,2020. 5. 12.
한선,"유통으로 생각하면 마진을 떼어먹는 중간유통사(if)가 있느냐
아니면 순마진이 적어도 온전히 생산자가 전 자원을 활용하느냐 차이겠네요",5개,2020. 5. 12.
무궁화기사단,인텔 10세대 I3를 겨냥한 제품일수도 있을것같네요.,5개,2020. 5. 12.
김선종,와 이정도 성능이면 다음 단일ccx구조로 된 8코어정도 cpu가 진짜 기대되네요ㄷㄷ,4개,2020. 5. 12.
이병주,"AMD는 꾸준히 성장했고, 인텔은 소켓놀음 하면서 정체... AMD가 드디어 인텔 따라잡았군요...",29개,2020. 5. 12.
JARVIS,13:27 옵치 닉네임 무엇;;,22개,2020. 5. 12.
Seconory,3300x 가 깡패네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4개,2020. 5. 12.
jiresma,"라이젠 4세대: 성능이 얼마나 증가할지 기대된다.
인텔 10세대: 발열이 얼마나  증가할지 기대된다.",5개,2020. 5. 12.
yerapin,"갓적화 오버워치같은게임 거의없다하셨는데
옵치,메플,마크만해서 정말 3500x  다행이네용",4개,2020. 5. 12.
네게브,결론: 배그는 최적화좀 해라 ^^ㅣ발,22개,2020. 5. 12.
테블릿,요약:최적화가 잘된게임에서는 3300x가 이기긴 하는데 3500x랑 별 차이 없음 하지만 최적화가 개같은 겜은 3300x이 3500x를 발라버림 하지만 3300x는 14~15만원까지 떨어져야지 훨씬 더 갓제품이 됨,30개,2020. 5. 12.
지우개,내가 시퓨 뭘살지 고민했는데 이검ㄴ 딱 좋다 제가 3300하고3500하고 비교영상 찾아볼라ㅗ 햇는데 조오타,3개,2020. 5. 12.
한선,"이 영상의 가장 놀라운점은 암드가
신성조님께 3100 3300을 선 출고 안해 줬다는점
인텔도 안주더니..",20개,2020. 5. 12.
박상원,3600과의 비교가 기대됩니다.,5개,2020. 5. 12.
Prospector,똥겜 판별기 ㄷ,2개,2020. 5. 12.
차원붕가기,"??? : 4코어의 시대는 끝났습니다. 4코어 CPU는 이제 놓아줍시다!
리사수 : I'm about to end this man's whole career",6개,2020. 5. 12.
햏햏,3500x 무너졌네 ㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 12.
나무믜,아니 이 형한테 리뷰용 제품을 안보내 줬어요? 암드 ㄹㅇ실화냐,9개,2020. 5. 12.
라플라스방정식,"3300X 산사람 : 현재비싸지만 쏘쏘한 이득
3500 산사람 : 눈물쏟음
3500X 산사람 : 평타 
정도 요약일까요ㅋㅋㅋㅋㅋ",9개,2020. 5. 12.
DivineJ,배그가 개적화긴하구나...ㅋㅋㅋㅋㅋ,0개,2020. 5. 12.
자몽자몽,3500x 관짝으로 가즈아~,1개,2020. 5. 12.
23TGRaven,와 로버워치는 진짜 쩔긴 한다;,1개,2020. 5. 12.
YounghoonKim,으아~ 행복회로가 잘탄다구~,0개,2020. 5. 12.
