닉네임,댓글,좋아요수,날짜
재미어트,??지금봤는데 영상 중간에 당근은 뭐야 편집자야..?,18개,2020. 4. 21.
유하,0:51  당근이다ㅏ편집자님이 위험해ㅐㅐ,6개,2020. 4. 21.
지환,"힘콩형이랑 뻘컵형 컨셉은 언제나 환영!!~~ 
넘 오랜만이다ㅠㅠ",1개,2020. 4. 21.
머광이,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 컨텐츠 진짜 좋다,0개,2020. 4. 21.
곤충이,오랜만ㅋㅋㅋ,1개,2020. 4. 21.
또라이,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭐얔ㅋㅋㅋ똨ㅋㅋㅋㅋ,0개,2020. 4. 21.
수박,ㅋㅋㅋㄱㅐ웃기ㄴㅔ,0개,2020. 4. 21.
변재솔,"광고 잘봤어요ㅎ
근데 식사시간에 원창동 창고는 닫아두셔요...
쿠팡맨인데 열려있구 사람은 없어서 식겁했으요",1개,2020. 4. 21.
3417양재윤,"오늘만큼 진짜 진지하게 영상이 너무 오랜만이야😂😂
그리고 진짜 진지하게 형 인☆ 보니깐 형 입맛 요즘 없는것 같아....   라면 2봉지가 뭥미...?
그래서 내댓글에 댓글좀 춰죠 손가락 운동도 해야징
오늘도 힘콩 화이팅🤗🤗",1개,2020. 4. 21.
슈퍼파월힘을내요,ㅋㅋㅋ,0개,2020. 4. 21.
MinLABEL,귀엽다,0개,2020. 4. 21.
오승헌,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 21.
고경민,형ㅠ,0개,2020. 4. 21.
홈트,역시 꾸준히 잼써,0개,2020. 4. 21.
이성재,힘콩님 제가 물어보고싶은게 있는데 밥먹고 운동을해야되나요 운동을하고 밥을먹어야되나요?ㅠㅠ 제발 답장 부탁해용 ㅜㅜ,1개,2020. 4. 21.
유승준,영상재미있게보고있어요,0개,2020. 4. 21.
베어그릴스,아니 형 ㅋㅋㅋㅋ 장난치지 말고 예약기간 밴드 언제 줘!!!,0개,2020. 4. 21.
,제일 무서운건 편집.....,0개,2020. 4. 21.
메탈찬하,역시 힘콩형님... 웃음을 주십니다...!!,0개,2020. 4. 21.
헤르스,둘은 역시 이런맛에 봅니다아아,0개,2020. 4. 21.
이재준,"힘콩님 괴롭히지 마시죠......












또 여기서 컨셉이라고 설명하는사람있을까봐 써놓은 글",0개,2020. 4. 21.
