닉네임,댓글,좋아요수,날짜
신재민,형 점점 개그인이 돼 가는거 같아ㅋㅋㅋㅋㅋ,11개,2020. 4. 29.
재미어트,"어깨의 중요성. .
얼굴의 중요성. .
이게 음. . 편집한거 보니
왜 난 쫌 빡칠까. . .
요즘. . 팀원들이
쌈빡한 광고영상을 기획했다면서. .
날 재물로 쓰는 듯 하다. .
.
-추신
도대체.어디가. .
#나인제트  의류광고 인거야. . ?
이걸 보고 구매를 하는 사람이 있다고. . ?
.
-추신2
이거 기획한 친구 
피드확인하는대로 내 옆자리로. .",8개,2020. 4. 29.
뽀블리,ㅋㅋㅋㅋㅋ 귀여우십니다!!,2개,2020. 4. 29.
당일,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌㅌㅌㅌ개터졌네진따,0개,2020. 4. 29.
다저씨다이어트아저씨,편집자가 10초안에 많은걸 담으셨네요 ㅎ,1개,2020. 4. 29.
선플러,귀여웤ㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 29.
강동혁,형 귀여워 ㅋㅋㅋ,0개,2020. 4. 29.
겸님,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게뭐람,0개,2020. 4. 29.
곤충이,필콩ㅋㅋㅋ,0개,2020. 4. 29.
이은호,힝 너무 귀엽네,0개,2020. 4. 29.
정시온,좁혀도 넓어보이는거같은데 ㅠㅠㅠ 부럽다,0개,2020. 4. 29.
김준성,ㅋㅋㅋㅋ 점점 ㅋㅋㅋ,1개,2020. 4. 29.
hangyeolLee,ㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 29.
hYuNJeA,난 힘콩 애청자로서 가슴모양보고 이미 알았지^^♥,0개,2020. 4. 29.
전성택,현웃터졌다 ㅋㅋ,0개,2020. 4. 29.
변재솔,개그유튭...,0개,2020. 4. 29.
성주환,오늘도 병맛이네요 ㅋㅋㅋㅋ,0개,2020. 4. 29.
말랑말랑이,혀...혀엉.......,0개,2020. 4. 29.
3417양재윤,"저도 힘콩형님 옆자리로 가고싶어요😂
인☆에서 나인제트에서 모델로 취소되었다면서요??😀
하지만 힘콩씌는 제 롤모델이니 걱정하지마세요😊",1개,2020. 4. 29.
이종훈,형 팀원들이 협박하면서 억지로 영상 찍게 하면 다음 영상에 덤벨 대신 당근을 흔들어줘,0개,2020. 4. 29.
잣이다YOUTUBE,잉 개커엽누 형 사랑해 (덜렁덜렁),0개,2020. 4. 29.
으잉,"형 나인제트 시켰는데 오늘왔엉
진짜 팔통 좁으니깐 행복하더라 잘입을게~♡",0개,2020. 4. 29.
김신일,잘모르겠다...,0개,2020. 4. 29.
휴지의꿈,형 이제 깨닳았어.... 어깨보다 얼굴이 중요한걸...... 지금 어깨 50이지만....,0개,2020. 4. 29.
김하늘,근데 얼굴 개작다 ㄹㅇ,0개,2020. 4. 29.
cax,웃프다는게 이런건가...,0개,2020. 4. 29.
044,ing!,0개,2020. 4. 29.
박건우,"어깨가 뭐가 중요하냐
어좁이여도 옷만 잘입으면 되지",0개,2020. 4. 29.
박상현,11,0개,2020. 4. 29.
sanghyukbae,어깨 솔직히   넓은지 모르겠어 형,2개,2020. 4. 29.
