닉네임,댓글,좋아요수,날짜
살림왕옥주부,정직원이 엄청! ㅋㅋ 위기감 느끼겠는걸?  진심 내스타일의 편집 👍🏻 멋지다! 역시 내 사부님이야,6개,2020. 5. 30.
HELLOUKY,https://youtu.be/fTqilSxQDwA 간장게장을 해치우는 전사들!!,3개,2020. 5. 30.
신문철,우키채널에서 옥주부를 볼 줄이야 ㅋㅋㅋㅋㅋㅋ 맛있는 음식도 보고 즐거운 영상이네요 ㅋㅋ,2개,2020. 5. 30.
YumyTV여미티비,"나도 촬영해 온 영상 하나 말아야 하는데, 이 형 이렇게 잘 만들면 부담이... ㅎ; 
다음에 게장 먹으러 또 가야징! 옥주부형 손맛이 지대로~",1개,2020. 5. 30.
레드미라쥬TV,포르자가 보인다 ㅜㅜ,2개,2020. 5. 30.
세탁설LaundrySSul,성공한 남자,2개,2020. 5. 30.
리뷰톡톡inLondon,"희야 .. 군침도는 게장과..
음악과 환상의 조화를 이루는 편집...
아... 군침...",0개,2020. 5. 30.
로케트펀치RocketPunchtv,아아....나도 갔었어야 돼 ㅠㅠㅠㅠ간장게장....,1개,2020. 5. 30.
YHP,너무 맛있어보인다..ㅠㅠ반칙입니다 ㅠㅠ,1개,2020. 5. 30.
영상초보파우파우,게장보다 스튜디오? 작업실? 공방? 이 공간이 너무 멋지고 부럽네요 옥주부형 짱이다 😆,1개,2020. 5. 30.
하비하비,우오오오오옹 간장게장~~~~~아 진짜 먹고싶어요 ㅠ_ㅜ,0개,2020. 5. 30.
gergvxcafrhteqasdqoeihrbxmakahdbru,우키형 푸파였어ㅋㅋㅋ,1개,2020. 5. 30.
KyungLee,밥도둑 우키님 위에서 무기징역,1개,2020. 5. 30.
엔제리너스,우앜 그 밥도둑...간장게장 ㅠㅠ땡깁니다 ㅋㅋ,0개,2020. 5. 30.
BMBENT,간장 게장 ❤️,0개,2020. 5. 30.
어메이징필름AMAZINGFILM,"우키형님 

한입만 주면 안잡아먹지요~~ ㅋㅋㅋ",0개,2020. 5. 30.
즐거운파도Joyfulwaves,와아... 간장게장 요새 너무너무 땡끼는거 어떻게 아셨지.... ㅋㅋㅋㅋ 유튜브 들어오자마자 이렇게 똭!!! ㅋㅋ 게딱지에 밥비비는거 증말... ...침나옵니다...🤤🤤ㅋㅋㅋㅋㅋㅋ 옥주부님 ㅋㅋㅋ 된장찌개먹냨ㅋㅋㅋ 아 빵터지네여 ㅋㅋ 그만큼 맛있다는거겠쥬.. 너무너무 부럽네유 😿 우키님 맛나게 드시는거 넘 보기좋아요!!! 이런 영상 많이 많이 올려주세요!! ㅋㅋ,1개,2020. 5. 30.
LA직딩,캬 소환당하고 싶어요 ㅠㅠ,0개,2020. 5. 30.
사진찍는택시기사,우키님도 도마 받는건가요^^,0개,2020. 5. 30.
강쌤인도네시아,간장게장집에 별게 다 있네요 우와~,1개,2020. 5. 30.
낙서큐레이터홍코치,05:07 09:41,0개,2020. 5. 30.
분단극복,간장게장의 신비로운 과학을 알려주시길...............................늘 건강하시길............,0개,2020. 5. 30.
양사장Judy,먹고 사는게 제일 큰 문제. 먹고싶다,1개,2020. 5. 30.
여아루YeoAroo,"이 영상을 보고 간장게장을 
담그고 싶어졌습니다

그냥 사먹을까요?
아이.. 배곱흡...",0개,2020. 5. 30.
