닉네임,댓글,좋아요수,날짜
Jasonp,말투 ㅈ ㄴ 웃기넼ㅋㅋㅋㅋㅋ 컨셉 굿,4개,2020. 5. 8.
HELLOUKY,http://naver.me/GSkdcKa2 - 나만 쓰고 싶었지만 알려줘야지!!,3개,2020. 5. 8.
약빤발라크,저가다는댓글은 얼마없지만 항상응원하고있습니다!,3개,2020. 5. 8.
펜슬리뷰,영상 때깔 보소.ㅋㅋㅋㅋㅋ,0개,2020. 5. 8.
김도혁,아 ㅋㅋㅋㅋ 말투 너무 웃겨요 ㅠㅠ 어딜보고 말씀하시는건가욬ㅋㅋ 아웃경,0개,2020. 5. 8.
진경,진짜 웃겨욧ㅋㅋㅋ,0개,2020. 5. 8.
펜슬리뷰,클래식이 돌아왔다..ㅎㅎㅎ 서울 사투리 ㅋㅋㅋㅋㅋ,0개,2020. 5. 8.
끼연,서울사투리 ㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 8.
펜슬리뷰,1:14 닥터스트레인지.ㅋㅋㅋㅋ,0개,2020. 5. 8.
리머,인트로 넘나 맛깔나네요 ㅋㅋㅋ 머리 색 잘나왔네요!,0개,2020. 5. 8.
Citadel,"이기주의 끝판왕 레트로 샌풍기 ㄷㄷ
이번 인트로 진짜 맛깔나게 잘뽑혔네요
3:00 근데 안줘꺼든요",0개,2020. 5. 8.
릭뷰Rickview,진짜 ㅋㅋㅋㅋㅋㅋ 제품은 단순한데 리뷰는 슈퍼고퀄...!!,0개,2020. 5. 8.
아빠의추억창고DaddysStudio,"마스크 쓰고 다닌다고 더울텐데 괜찮아보이네요~~~
굿뜨 아이템이네요ㅎ🤩👍👍",1개,2020. 5. 8.
SHOWMAN,우키님~ 오늘도 영상 잘 봤어요^^. 제품은 크게 관심이 없지만... 우키님 영상은 보면 뭔가 기분이 좋아요.,0개,2020. 5. 8.
KyuQ캡틴규큐,오 이거진짜 좋다!! 하나 사야지,1개,2020. 5. 8.
시험관성공vlog문샤in,"영상미👍영상도 고퀄이고 자막도 보기싶고ㅋㅋ 말씀하시는게 웃겨서 재밌게 잘봤어요ㅋㅋㅋ
아이 추워라ㅎㅎㅎ",0개,2020. 5. 8.
준준이,벌써 밖에 좀만 나가도 아니 집에만 잇어도 땀이 나네요.. 겨땀의 계절에 어울리는 선풍기이군요!,1개,2020. 5. 8.
엔제리너스,잘보고 갑니다~손에 들지 않아서 더욱 편하겠네요~^^,1개,2020. 5. 8.
금붕어맛,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 8.
라그랑쥬,옆으로 메면 겨터파크 개장을 막을수 있겠네요!!,1개,2020. 5. 8.
그나남,저 믿고 사볼게요 코에 고드름 달리면 어떠카지..,0개,2020. 5. 8.
한바퀴K,ㅋㅋㅋ진짜 서울사투리 맛깔나게하는듯ㅋㅋㅋ,4개,2020. 5. 8.
퀵앤슬로QuickSlow,"지하철 판매하는 아죠씨 같아요~
정말 지하철에서 팔면 잘 팔릴듯",1개,2020. 5. 8.
신경환,위로 바람이 나오다니 신기ㅋㅋ게다가 우키님 컨셉까지 ㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 8.
마음으로전하는스토리유,진짜 요즘 더워져서 핫템 같아요  디자인도 예쁘고 웬지 목에 건 모습이 예전에 에니콜 목에 걸고 다니던 시절 생각나네요ㅎㅎ,0개,2020. 5. 8.
루루체체TV,우외 나 이거 나무 갖고싶어요!!!!,0개,2020. 5. 8.
캠핑필름,땡큐우키님 ㅋㅋㅋㅋ 텐트설치할때 잇템이네요 ㅋ,1개,2020. 5. 8.
beomjuKim,3단계로 했다가는 추워서 턱이 돌아갈거 같끄든요~,0개,2020. 5. 8.
분단극복,새로운 과학을 접하는 시간 감사드리며 늘 건강하시길...........,0개,2020. 5. 8.
