닉네임,댓글,좋아요수,날짜
EdwardJeon,"그러니까 메시를 탑패널로 써서 통풍을 원활하게 하고
남는 원목은 도마로 쓰면 된다 이말이죠?",26개,2020. 4. 18.
볶음국수빵,좋아.. 점점 연기가 자연스러워지고있어.. 드라마 진출까지 가즈아!!!!,34개,2020. 4. 18.
김성윤,"0:12초 엄마! 이거 도마 아니라니깐  ㅠ
엄마:그냥처먹어",5개,2020. 4. 18.
온리주현,도마 ㅋㅋ나무결이 이쁘군 오해가능 ㅋㅋㅋ,19개,2020. 4. 18.
theWhat,ㅋㅋㅋㅋㅋㅋㅋㅋ엄마 이거 도마 아니라니까아!!!!,13개,2020. 4. 18.
강하라,4:11 인정ㅋㅋㅋㅋ itx케이스 만들면 별거없는데 괜히 돈쓰게돼요ㅠㅠ,6개,2020. 4. 18.
차승민,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오프닝,9개,2020. 4. 18.
청운입니다다만이제흑염룡을곁들인,"아 엄마!!
이거 도마 아니라니까!! 
이거 ㄹㅇ 찐텐인데ㅋㅋㅋ",4개,2020. 4. 18.
신범식,애플에서 이 정도 사이즈로 미들급 워크스테이션 만들어주면 얼마나 좋을까...,8개,2020. 4. 18.
사람Person,서울리안님! 화분선반이 아주 예쁘네요~,17개,2020. 4. 18.
쏘이SoyTheWorld,ㅋㅋㅋㅋㅋㅋㅋ인트로맛집 서울리안 사랑해요🤩,3개,2020. 4. 18.
Haian,인트로요정 등극 ㅋㅋㅋㅋㅋ 아 엄마~~~,7개,2020. 4. 18.
최신,도마가 달린 컴퓨터 출시 ㅋㅋㅋ,3개,2020. 4. 18.
김지수,아니 도마 너무 자연스러웠잖아요ㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 4. 18.
김성훈,하ㅠㅠㅠ이누나 개쥬아ㅠㅠㅠㅠ 라랑해여,0개,2020. 4. 18.
임성현,와...진심 너무 예뻐요! ㅠㅠ,0개,2020. 4. 18.
