닉네임,댓글,좋아요수,날짜
잇걸누나가알려주는IT,"저 한때 키티덕후,,였는데✦‿✦",3개,2020. 5. 21.
SHS섭형섭,서울리안님 너무 아름다우신것 같아요🔥 영상 너무 싑고 유익하게 나오는 것 같아서 좋아요,0개,2020. 5. 21.
손영국,75분이나 남았넹... 어흑~,0개,2020. 5. 21.
지니튜브JiniTube,라이브는 못봤지만~~ ^^ 그나저나 꿀피부세요~,0개,2020. 5. 21.
chacha,"어!!! 뭐지?? 생방인가????
아 어제 했어구나........ㅠㅜ 라이브 꼭 챙겨봐야하는데......",0개,2020. 5. 21.
유삽,오우 키티 노노...,0개,2020. 5. 21.
손유찬,서울리아님 저 영상에 넣어주셍용,0개,2020. 5. 21.
DanielCho,재미있는 스위치쓰시네용 ㅎㅎ,0개,2020. 5. 21.
박재원,오늘도 이쁘다 경영학과 출신.. 멋지당,0개,2020. 5. 21.
안녕하세요,맥프로는 언제 올라오나요? 늘 기다리고 있어요,0개,2020. 5. 21.
JohnLee,"오늘 화장이랑 티 색상이 너무 예쁘네요ㅎ
책상위에 리유저블컵 제꺼랑 색상도 똑같네요^^",0개,2020. 5. 21.
jaejunkim,아~~~! 라이브를 놓치다니 ㅠㅠ 그나저나 서울리안님 키티는 고양이가 아니라는 사실을 알고 계신가요?    아 방송중에 나오네요 괜히 아는척했당 ㅠㅠ ...... 쓰다 남은 아이폰 좀 던져주세여 ^^,0개,2020. 5. 21.
배승환,"케이스부자 서울리안 ㅋㅋㅋㅋ
역시 장비빨이 좋아야 유튜버를 할 수가 있겠군요.....안경 문신은 아니아니 아니데오 ㅎㅎ
요즘 이태원 때문에 좀 혼란한데 건강하시기 바라고 다음에 볼께요 ㅎㅎ",0개,2020. 5. 21.
JustinJJeon,이쁘다....전 저런거 쓰면 덩치도 큰놈이 뭘 저런거 쓰냐고 ㅠㅠ,0개,2020. 5. 21.
하얀둥둥,서울리안님 리스테린 광고하는 여자 닮았음ㅋ,0개,2020. 5. 21.
찌라시티비,케이스.........케잇쓰.........k2's........어떻게 살려야 하나,0개,2020. 5. 21.
황유찬,"케이스티파이와 헬로 키티❤️❤️
폭신폭신한 재질 케이스😍😍
에어팟 프로 케이스는 사고 싶어지네요
키티가 남자?🤭🤭
키티가 고양이가 아니었다니 완전 충격적이네요.😱😱
무선 충전기도 예쁘네요.😍😍
그립도 있다니😯😯
스마트폰 살균기👍👍
Ds 620 slim❤️❤️
토요일에 올라올 광고 영상 너무 기대되네요.👻👻
맥용 기계식 키보드😯😯 너무 예쁘네요.❤️❤️",0개,2020. 5. 21.
삼겹살삼겹살,누나 나 누나랑 결혼할꺼야 2년후에 여의도에서 만나 돈 많이 벌어서 갈께,0개,2020. 5. 21.
