닉네임,댓글,좋아요수,날짜
라이브렉스LiveREX,왓!! 반팔 후드에 더 눈이 간다... ㅋㅋㅋ =3=3,25개,2020. 5. 21.
딴트공말방구실험실,"오늘은 가볍게 4대를 비교해 봤어요~ 다음 영상은 돌아오는 토요일  갓성비 무선 기계식 키보드 영상이 올라갑니다.^^
영상에서 다하지 못한 이야기는?  여기서 : https://in.naver.com/ddantgong",5개,2020. 5. 21.
PRAY,노트북들은 마음에 들지만.... 하이마트오프라인 가격은... 온라인과 차이가 거의 1.5배라...,10개,2020. 5. 21.
Architect,"? 이온 램, 스토리지 업그레이드 가능한데...ㅎㅎ",2개,2020. 5. 21.
테리로,노트북도 말방규 오늘도 잘보고가요 ^^,2개,2020. 5. 21.
임지형,갤럭시 북 Flex 알파가 없는게 아쉽네요. Flex보다 저렴하고 확장 가능한 모델이라 리뷰가 기대되는 제품이라서요.,1개,2020. 5. 21.
돼지저금통,처음 시작할때 소리 지직소리 난사람 좋아요누르기,12개,2020. 5. 21.
뭘봐,형 뒤에 사람들 안부끄러웠어?ㅋㅋㅋ,1개,2020. 5. 21.
SamsungKorea삼성전자,델 인스피론14 7490 리뷰해줘 형..ㅠㅜ,0개,2020. 5. 21.
로드준,기다렸다 이 영상,0개,2020. 5. 21.
실명제하자이지훈,두번째 세번째 네번째껏도 가격 알려줬으면 좋았을텐데,1개,2020. 5. 21.
쥐구님,"쓰읍... 2020그램17을 샀는데요... 솔직히 소음, 발열 이 두개가 너무 다른 노트북에 비해 떨어져서 아쉽습니다....ㅠ",1개,2020. 5. 21.
김민재,갤럭시북 플렉스 알파도 리뷰해 주세요!,1개,2020. 5. 21.
충스,다 가지고 싶어지는데요 ㅠㅠ,0개,2020. 5. 21.
칸투칸,삼양 머그컵 언제 받을수 있을까요?ㅠ,2개,2020. 5. 21.
KimTaeWon,이거 하이마트에서 선택해서 주는건가요? 아니면 딴트공님께서 하이마트에게 제품 요청해서 하는건가요?,0개,2020. 5. 21.
레알미띤TV,와 ㅏㅏ 다 사고싶다,1개,2020. 5. 21.
촹촹,삼성 갤럭시북 플렉스 15인치 실사용자입니다. 헬로우 로그인 지문인증만 되고 카메라 인증은 안됩니다.,6개,2020. 5. 21.
김리미,0:14 눈물?,0개,2020. 5. 21.
YongJunYoon,멋집니다 1,0개,2020. 5. 21.
아힝흥행,노트북보단 반팔후드에 더 눈이 가는군요(후드빠),0개,2020. 5. 21.
구독이라도요,난 북이 좋음  형 삼성 가다가 군대간다 잘가19살삼성에 갔다니 형 아주 대단해!!!,0개,2020. 5. 21.
YongJunYoon,"브로 영상 잘봤어요 저거 4가지 모두 사려면 ㅎ 금액 대충 따져도 힘들겠어요 삼성 울트라슬림,LG 그램 두가지 전모델  1대씩 사용중인데 솔직히 삼성은 확장성이 없어서 ㅋ 훔 제 개인적으로는 LG 그램에 1표 던집니다.",0개,2020. 5. 21.
효진,딴트공 아조시 반팔후드 잘 어울려요~~~~!!!!!요즘 노트북 리뷰를 많이하시는군뇨 😉😉,3개,2020. 5. 21.
김예나,하이마트 오픈가면 다른것보다 옆에 오는 폰팔이처럼 들러붙는 직원들쫌.... 기기 보고 결정구매하려는데 짜증이 나네요.그렇다고 정확하게 기기설명도 안되는 직원들 쫌. 보거나 구경할때 그냥 좀 꺼져 주셨으면 하는 바램이,1개,2020. 5. 21.
방잼,가성비 태블릿도 모아서 비교해주실수 있나요?,0개,2020. 5. 21.
반도윤,역시 말방구 실험실입니다~~~~~ 가성비 노트북 모아서 비교 하는 컨텐츠도 해주시면 유익 하고 감사할 것 같습니다!,2개,2020. 5. 21.
한국인korean,오우 배경이 인상적이네요 ㅎ,1개,2020. 5. 21.
강희건,2020그램은 g이 아니라 kg인데ㅋㅋ,0개,2020. 5. 21.
동방싸가지국,"노트북 잘사는 법이요?




빅스마일데이",1개,2020. 5. 21.
엘덕U튜브,처음에 왜마스크안쓰시죠?,0개,2020. 5. 21.
정재영,목요일은 역시 말방규!,0개,2020. 5. 21.
빱빠밥,양아치컴퓨타,0개,2020. 5. 21.
넷상에서는익명쓰,프로필사진이 바꼈다 브로!,0개,2020. 5. 21.
음악지기ND,유료광고 포함이라 이런 얘기해도 될지 모르겠습니다만 전 맥북 프로가 좋아요. ㅎㅎㅎ 이런 비교 영상 너무 좋네요. 여러 기종의 리뷰를 한번에 볼 수 있으니까요~~~ 잘 보고 갑니다. 참고로 제 주변에는 그램을 쓰는 사람이 우세합니다~~~~~,1개,2020. 5. 21.
김인겸,이 아저씨 호감상,0개,2020. 5. 21.
JohnLee,저 중 한대라도 있었으면..ㅎ,0개,2020. 5. 21.
마크하는사람들,형 나고정해줘 근데 한성컴퓨터가 없넹,0개,2020. 5. 21.
테트리스,오,0개,2020. 5. 21.
이수민,"혹시 2020 맥북 에어 기본형 모델vs 갤럭시북 이온 NT950XCR-G58A vs 2020그램 i5 모델 irisplus들어간 모델으로 세가지 비교 가능하십니까? 주 용도는 강의, 과제, 영상시청이고 가끔 롤도 하려고 합니다 게임은 많이 안하는 편이고 한번 사서 조금 오래 사용하고 싶습니다",1개,2020. 5. 21.
금강석,아니...맥북에어는 어디갔나요...,0개,2020. 5. 21.
나의V로그,0:14 '노트북도 말방구'의 목소리가 바뀌었네요. 재미있게 보고 갑니다.😊,2개,2020. 5. 21.
귀여운아쿠,모든 것이 되는 모던으로 규정했으면 펜 되는 노트북만 모아 비교했어야 하지 않나 싶네요...^^,0개,2020. 5. 21.
쿠쿠,가격은 안나오네....,0개,2020. 5. 21.
정승헌,박사장인줄 알았네 깜짝아,0개,2020. 5. 21.
난유기농,"이온보단




붓X지",0개,2020. 5. 21.
박훈남,"안녕하세요 노트북 하니까 딱 세명떠올랏어요 그중에 형님이 제일 먼저 떠올라서 이렇게 달려왔습니다. 가성비 노트북 구매하려고 여기저기 알아보는중인데요 사용 용도나 목적은 인터넷 방송 송출용으로 사용하고싶어요 협소한 방송 공간을 효율적으로 사용하면 좀더 나은 환경에서 원활한 방송을 할수 있을것 같아서요 
그래서 가성비 노트북으로는 방송송출이 가능한지 여부가 정말 궁금합니다. 어느정도에 사양이 요구되는지 가성비 노트북으로 2개의 플랫폼이 원활하게 송출이 가능한지 가능하다면 노트북에 가격은 어느정도로 예산을 잡아야할지등등 번거롭고 귀찮은 리뷰지만 부탁좀 드려도 될까요 ?",0개,2020. 5. 21.
메영tv,"의문이드는게 있어 댓글쓰려하는데...;
첨에보여주셨던노트북 사타가 아니라....;;
ssd로 되어있는 그것도 nvme슬롯 하드디스크라고 하셨는데. 그게맞나요??...;
생긴건 누가봐도 사타인데요^^;;;;?? 분명 실수하신거거나 제가모르는걸수 있지만 진짜 제가모르는건지 싶어서,, 그런가 하는
의문이 들어서 질문을 써봅니다. 아무래도 초반생김새에서 대놓고 사타라고 쓰셨는데요^^??....; 잘이해가 되질 않습니다. 사타와 nvme 아니 그걸떠나
ssd는 다른것인데요?",0개,2020. 5. 21.
불매운동,노트북은 lg지,2개,2020. 5. 21.
제로키류,"나중에 가면 노트북도 안드로이드 탑제 되겠네요 ㅎㅎ
그 대신 가격이 비싸질수도 있다는점...(또 돈나가게 생겼네...ㅋㅋ)
노트북도 말방규~ㅋㅋ",0개,2020. 5. 21.
강상훈,이온은 다좋은데 키보드가 에바..,0개,2020. 5. 21.
minordinor,사양 졸라구리네 저런걸로 어떻게 게임을 하냐? 난또 게이밍 노트북이 하나는 있겠지? 햇는데 전부 사무용 노트북이잖아. 삼성은 왜 게이밍 노트북 개발에 소홀하냐?,0개,2020. 5. 21.
잉둘이,"완전 별로야 삼성갤럭시북이온
130만원하고 비싸고
파우치랑 마우스도 없고 
박스에 먼지랑 껌딱지 같은게 묻어있네
새꺼이고 뜯어는데 이러다니..
진짜 실망이야 이온아",0개,2020. 5. 21.
