닉네임,댓글,좋아요수,날짜
딴트공말방구실험실,듀마리왔어요~,18개,2020. 5. 30.
팬더자림,"확실히, 옛날보다 자막이랑 편집이나 카메라가 많이 깨끗하고 깔끔해졌요ㅎㅎ 지금 까지도 잘보고 있어용",9개,2020. 5. 30.
HOHOHOHOHO,이러니 엘지가 털리지...,3개,2020. 5. 30.
고예찬,"ㄴ(ㅇㅁㅇ)ㄱ
상상도 못한 가성비
듀마레는 말방구~~",4개,2020. 5. 30.
Tv기독교,기성비 짱 폰,3개,2020. 5. 30.
KAMI유튜버카미,충전기는 22.5w인데 기기는 18w야 ㅋㅋㅋ,7개,2020. 5. 30.
BJF,소개영상 너무 좋네요~ 감사합니다.^-^,3개,2020. 5. 30.
HUUHFFVII,가성비 폰 리뷰 감사해 형!!!,2개,2020. 5. 30.
PRAY,옆 동네 엘지는 좀 보고 배웠음 하네요..,2개,2020. 5. 30.
YongJunYoon,"브로 잘보고 가용~~^^ 가성비로는 괜찬은 폰이라고 봅니다.  저는 무선충전 차에서만 하고, 굳이 핸폰가지고 물에 들어가지는 않으니깐 대부분 브로들도 그럴듯한데 모르겠네요 ㅎㅎ",1개,2020. 5. 30.
제로키류,당연하쥬 언제나 소비자 선택이죠 ㅋㅋㅋ,2개,2020. 5. 30.
KoSangkeun,벨벳의 곡소리가 들려온다~~,1개,2020. 5. 30.
홍순웅,4:00 TFT모봐일 두둥등장,0개,2020. 5. 30.
라이더국제,"""그폰"" 죽이기",1개,2020. 5. 30.
aecs,오프닝ㅋㅋㅋ,0개,2020. 5. 30.
효진,듀마레는 말방규~~~~~샤오미도 여윽시 가성비쥬~~~~ 폰 구경 잘하고 감니다 총총 😊,0개,2020. 5. 30.
FCPX,오타났어요 ㅋㅋㅋㅋㅋ,1개,2020. 5. 30.
파파캣,확실이 이번에 완판된거 보고 앞으로 샤오미 구매자가 늘어날것 같더라구요 달봤습다 ㅎㅎ,0개,2020. 5. 30.
jch8389,Velvet: Help me...,0개,2020. 5. 30.
JHLEE,말방구형님 샤오미 홍미 K30 5G도 요새 엄청 핫하던데 리뷰 예정 없으신가요?,0개,2020. 5. 30.
TGP,화웨이도 빽업 데이터 될 수 있어 위험하다는데 샤오미라고 그렇지 않을 수 있다 자신 할 수 없음이 좀 찝찝하네요.,0개,2020. 5. 30.
JohnLee,이번엔 터치는 괜찮은가요? 영상보고나니 7에서 넘고 가고 싶네요ㅎㅎ,0개,2020. 5. 30.
부산,성능점수에 비교군이 있으니까 훨씬 보기 좋네요,0개,2020. 5. 30.
미스터엘MisterL,"무선충전 기능이 없어도 괜찮은데 NFC 기능도 빠진게 아쉬워요. 
NFC 기능만이라도 넣어 줬더라면 좋았을텐데....",1개,2020. 5. 30.
고독저격,"지금 KT에서 요금 할인 25퍼 할인 받고
있는데 직구로 사는게 더 이득인거 아닐까요?",0개,2020. 5. 30.
윤준식,플래그십 한번 쓰면 거의 대부분 계속 플래그십으로 가지 않나?ㅋㅋㅋ,0개,2020. 5. 30.
홍성진,역시 고민해결 말방규,1개,2020. 5. 30.
LATTGD,안녕하세요! 잘볼게요!,1개,2020. 5. 30.
최지율,어디서 구매하는거에요? 기계만 구매하고싶은데ㅠㅠㅠ,0개,2020. 5. 30.
신재준,오랜만에 들어왔는데 뒤에 배경이 멋있어졌네,0개,2020. 5. 30.
후이huyakill,"9s 모델은 안드10 기반 miui12로 알고있는데 듀얼쇼크 연결이 가능할까요??
(아 그리고 LG U+ 통신사 사용 가능 여부도....)",0개,2020. 5. 30.
KentaKaoru,"가성비는 가성비인데..문제는 수명이 짧아요. ㅠㅠ 포코폰f1 1년후 사망, 홍미노트8t 쓰고 있는데 담폰 샤오미 안살꺼에요. 장점은 하나뿐..배터리가 무자게 오래간다 ㅋㅋ",0개,2020. 5. 30.
NameCastle,레드미 10x 가 훨ㅎㅎ,0개,2020. 5. 30.
설베,진짜 영상으로 보면 좋아도 현실에서 디자인 보면 ㄹㅇ 정뚝떨임 디자인 개구려 ㄹㅇ,0개,2020. 5. 30.
주황버섯,음..샤오미 보안 괜찮나여...??메인 폰으로 쓸건뎅..,0개,2020. 5. 30.
Aseop,11초전 실화?,0개,2020. 5. 30.
