닉네임,댓글,좋아요수,날짜
ShootforLove슛포러브,여러분 박인비 선수 유튜브 채널 구독 많이 많이 눌러주시구 유튜브라는 새로운 도전에 많은 응원부탁드려요!!ㅎㅎㅎ https://www.youtube.com/channel/UC02tLisLvppY-TzMBVhRwZQ/featured?sub_confirmation=1,165개,2020. 5. 3.
박인비인비리버블InbeeParkInbeelievable,슛포러브 팀 감사합니다:) 다음에 또 재밌는 콘텐츠 만들어요!,12개,2020. 5. 3.
강승호,"미친 섭외력보소,
지상파 방송 뿐만 아니라 골프 채널에서도 섭외하기 힘든 박인비 프로를 섭외해버리네, 
저 날 골프장에 있는 분들은 박인비 프로에 배상문 프로까지, 완전 계탔네 ㅎㄷㄷ",204개,2020. 5. 3.
jamesjoyce,이러니 지상파가 인기있겠냐?쪄는 섭외력이다!,319개,2020. 5. 3.
트와이스나연짱,베일은 둘다 쌉가능,45개,2020. 5. 3.
맨까들모여라,슛포러브 조원희형 자책골 재연해줘요,90개,2020. 5. 3.
아동복지실천회Seum,"안녕하세요. ""아동복지실천회 세움""입니다. 슛포러브를 통해 만나왔던 재미있는 컨텐츠에 저희 세움도 소개되고 좋은 만남과 후원까지 연결되어서 무척 기쁜 마음입니다. 감사합니다. 부모가 교도소에 간 후 남겨진 미성년 자녀들을 위한 세움의 활동에 동참해주셔서 정말 정말 감사드립니다 :) 세움의 활동이 궁금하신 분들은 유튜브와 홈페이지 https://www.iseum.or.kr 페이스북https://www.facebook.com/childseum 에도 들러주세요 :)",34개,2020. 5. 3.
WolfPink,"클라쓰는 영원하다...ㄷㄷㄷ


원희형 체널에서 그린위 골대에 연속으로 넣기 올라오는거 아닌가 모르겠네요 ㅋㅋㅋ",136개,2020. 5. 3.
김성용,와 박인비까지...미친 스케일 슛포러브 ㄷㄷ,116개,2020. 5. 3.
송영호,아무리 코로나 영향으로 경기를 못하고 있지만 이게 가능한 조합인가?  슛포러브 짱이네요 !,85개,2020. 5. 3.
,1:59 이건 베일 전문인데,56개,2020. 5. 3.
March18,"초롱이 형이 거기서 왜나와...??
이번 조합 미뗬네ㄷㄷ",53개,2020. 5. 3.
송준석,ㄹㅇ세계관최강자들의싸움이다...,67개,2020. 5. 3.
jojoun,개인적으로는 슛포러브의 모든 영상들은 영어자막이 제공되었으면 좋겠어요 그러면 진짜 떡상가능할텐데.....,211개,2020. 5. 3.
GloomyDay,축구공은 바람의 영향을 너무 받네 ㅋㅋㅋ,18개,2020. 5. 3.
축알못야알못,배상문 박인비 ㅋㅋㅋㅋ씹레전드를 섭외하네 ㅋㅋㅋㅋ,3개,2020. 5. 3.
wowho,진짜 박인비 선수 보게돼서 너무 좋다 ㅎㅎ여자 골프 1인자 ㅎ,33개,2020. 5. 3.
김봄겨울가을,10:37 이영표 홀인원~~,12개,2020. 5. 3.
개소리근육,"역시 조차박 보단






표차박이지",52개,2020. 5. 3.
브라질이선택한공격수,갈 수록 스케일 진짜 ㅋㅋㅋㅋㅋㅋ,24개,2020. 5. 3.
Sssu,조원희 자책골을보고나니 이런건 안놀랍네,7개,2020. 5. 3.
신재영,국대 유니폼 실착보니깐 생각보다 이쁜 것 같아요.,11개,2020. 5. 3.
닝니,박인비님 리액션 너무 좋아여...,15개,2020. 5. 3.
정시후,"0:19 씨잼형 손 어디가ㅠㅠ





좋아요 23개 감사합니다^^",24개,2020. 5. 3.
YeonungKim,박인비 선수 놀리는 거야 위로하는 거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,121개,2020. 5. 3.
HALF,13:37 영표형님말엔 깍듯한 원희선수,5개,2020. 5. 3.
BnJN,2:20 그렇지 이영표선수 본인한테는 안어렵지,16개,2020. 5. 3.
