닉네임,댓글,좋아요수,날짜
ShootforLove슛포러브,"이렇게 끝장대결 축구 vs 골프 대결이 끝이 났습니다. 마지막 콘텐츠까지 이렇게 사랑해주셔서 정말 감사드려요ㅠㅠㅠ 대결에 나서주신 박인비 배상문 이영표 조원희 네 분 모두 진심으로 감사드리고, 앞으로도 네 선수 모두 많은 응원 부탁드립니당..!! ❤️❤️ 

슛포러브 팬 분들 중에서 골프도 좋아하시는 분들은 박인비 선수 유튜브 채널 구독 많이 해주세용 ㅎㅎㅎ  https://www.youtube.com/channel/UC02tLisLvppY-TzMBVhRwZQ/featured?sub_confirmation=1",100개,2020. 5. 31.
SeunghyunHwang,토트넘 왼쪽 풀백-골퍼 계보를 확실히 잇네요ㅎㅎㅎ,393개,2020. 5. 31.
성이름,"이영표 그는 누구인가
축구 : 초롱이형
골프 : 분홍이형",9개,2020. 5. 31.
이재균,형님 못하는게 뭡니까... 로봇키퍼만 뚫었으면 완벽한데..,281개,2020. 5. 31.
조해,5:52 영표형 축구공은 못넣고 골프공은 넣었네...,150개,2020. 5. 31.
에덴아자르,"베일 ㅋㅋㅋㅋ 레알 마드리드 단체 사진 찍을때도 골프 치는 자세 하고 있드만 ㅋㅋㅋ
뮐친놈도 골프하곸ㅋㅋㅋ",96개,2020. 5. 31.
딩띵띵띵,6:08 영표형 골프채에 빛나는거 개간지ㅋㅋㅋㅋㅋㅋㅋㅋ성공의 기운인가,61개,2020. 5. 31.
AttractiveeeKim,"5:02 저 골프공 위로 올리는거 왜이리 멋있지 ㅋㅋㅋ
토트넘 왼쪽풀백출신 골프레전드계보.. 영표리-가레스 베일",211개,2020. 5. 31.
1216윤민호,베일한테 이 영상 보여주고 리액션 보면 재밌을 듯 ㅋㅋ,4개,2020. 5. 31.
가면라이더위자드한수호,5:58 하이라이트,66개,2020. 5. 31.
Go브라더스,"골프선수인줄 ㅋㅋㅋㅋ 
코로나 때문에 심심했는데 이런 영상덕분에 지루하지 않네요 ㅋㅋ",52개,2020. 5. 31.
Mango,아니 은퇴한지 5년이 넘은 축구선수가 월클 현역 골퍼들과의 찐골프대결에서 이겨버리넼ㅋㅋㅋㅋㅋㅋ,23개,2020. 5. 31.
이누림,베일아 골프 칠꺼면 영표형님만큼은 해라,43개,2020. 5. 31.
차요한,베일이 이영상을 좋아합니다 ~~♡♡,24개,2020. 5. 31.
JOLLYGRAIL,"여기서 뽀인트
박인비선수는 상품같은거 정할때 의논 안함ㅋㅋ",33개,2020. 5. 31.
HAILER헤일러,"가레스 영표 뭐냐? ㅋㅋㅋㅋㅋㅋ
베일이 진짜 좋아하겠다",40개,2020. 5. 31.
게임SW,"진짜 원희형 이거해조 원희형 채널 매일 가서 보고 댓달고 하는데 진짜 화이팅 하고 다음에는 영표형 보다 더 잘해보자!!! 이거해조 원희형,슛포러브,인비리버블,영표 선수 화이팅입니다!",14개,2020. 5. 31.
레몬아이,아니 이거 왜 축구선수가 이기냐곸ㅋㅋㅌㅌㅌㅋㅌㅌㅌ,9개,2020. 5. 31.
김봄겨울가을,"06:07 여러분이 원하는 영상!! 
갓영표!!!! 대박",2개,2020. 5. 31.
김종현갱얼쥐나라의왕자님,아 뭐에요ㅜㅜㅜ끝난줄 알았는데 이렇게 번외편도 올려주시구ㅜㅜㅜ진짜 요새 슛포러브에 영표님 자주 나와서 맨날 유튜브 들어오게 되네요. 진짜 축구vs골프 셀 수도 없을만큼 많이 봤어요ㅜㅜ 영표오빠 자주 슛포러브에서 볼 수 있었으면 좋겠네요 ㅎㅎ 다시한번 너무나도 수고하셨습니다~ 그리고 정말 감사드려요!!,36개,2020. 5. 31.
퐁듀먹는퐁,5:59 역시 토트넘 풀백출신이야,24개,2020. 5. 31.
kdjsky320,7:05 맛탱.......이 ㅋㅋㅋㅋㅋ,25개,2020. 5. 31.
최현승,4:05 마골코 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,21개,2020. 5. 31.
안종수,썸네일 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,50개,2020. 5. 31.
DanielDaiHer,5:51 듣고보니 진짜 이상한 상황이넼ㅋㅋㅋㅋ,21개,2020. 5. 31.
따뜻한얼음,"베일 : ""형님, 직접 오셔서 말하시죠""",24개,2020. 5. 31.
ARMYBLE흐밍,미쳤다 ㅋㅋㅋㅋㅋㅋ,6개,2020. 5. 31.
박준수,2:02 역시 톹넘 선배님 영표갓,22개,2020. 5. 31.
TaehwanKim,축구 선수가 골프 선수를 왜 골프로 이겨요ㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 31.
서현태,"OMGㅋㅋㅋㅋㅋㅋㅋ 이쯤되면 토트넘 선수들은 축구는 취미이고 골프가 본직업?...
토트넘 팬은 웁니다ㅠㅠ",1개,2020. 5. 31.
김,골프선수도 놀라게 만드는 영표형 클라쓰 ㄷㄷ,79개,2020. 5. 31.
남자박주영,베일하고 접선각잡혔다 추진하자 슛포러브 ㅋㅋㅋ,1개,2020. 5. 31.
이름없음,조원희 골프로도 노룩할줄 알았네 ㅋㅋ,2개,2020. 5. 31.
핑구,대체 베일이랑 골프를 얼마나 치신겁니까..,2개,2020. 5. 31.
DARAMD,근데 이제 벽치기를 곁들인 ㅋㅋㅋㅋㅋ최강록체 실화냨ㅋㅋㅋㅋㅋ,1개,2020. 5. 31.
떡밥강화,한국 톱클래스 선수들의 동네 형누나 같은 대화들. ㅋㅋㅋㅋㅋ,1개,2020. 5. 31.
임성현,이걸 왜 영표형이 제일 잘하는건데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 31.
진짜할거없는사람,참고:골프팀 분들이 못하시는게 아니라 축구팀이 잘하눈거임,1개,2020. 5. 31.
김덕인,영표형 골프선수로 전향해도 되겠다 ㅋㅋㅋ,1개,2020. 5. 31.
bca,축구장서 하면 존잼일듯 ㅋㅋ,1개,2020. 5. 31.
Everything,와 근데 진지하게 진짜 잘한다 ㄷㄷ,1개,2020. 5. 31.
백종민,와 가레스 영표형ㄷㄷ,2개,2020. 5. 31.
변기커버,이걸 축구가 이기네ㅋㅋㅋ,1개,2020. 5. 31.
TAEWOOKIM,영표형 제2의 인생 골퍼로 가즈아 ㅋㅋㅋ,1개,2020. 5. 31.
Cinzelyoutube,0:47 삼구동성,1개,2020. 5. 31.
공장크아,진짜 재밌다..ㅠㅠ,2개,2020. 5. 31.
김지수,영표형 골프공 감아칠때 내 눈을 의심했다...,1개,2020. 5. 31.
대한민국,4:04 최강록 말투 너무 좋아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 31.
KristerTV,6:25쯤에 골프공 떨구면서 잠깐 분해하던데 ㅋㅋㅋㅋ,0개,2020. 5. 31.
김현동,골프 감아차는 거 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9개,2020. 5. 31.
노성민,가레스 영표 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,28개,2020. 5. 31.
우제이,"골프하면,,,, 한화지 야구말고 골프팀 꾸리자^^",1개,2020. 5. 31.
drone드론초보,이영표 선숰ㅋㅋㅋㅋㅋ그 전경기 다 패하시고 로봇키퍼도 못 뚫으셨는데 이거하나만큼은ㅋㅋㅋ잘하셨네요,0개,2020. 5. 31.
,이건 이영표 선수 말고 가레스 베일을 불러야죠,1개,2020. 5. 31.
나나야,영표형은 그냥 운동 다 잘하시는거같아요ㅋㅋㅋㅋㅋㅋ진짜 대박입니다ㅋㅋ,0개,2020. 5. 31.
보이스피시VOICEFISH,대한민국을 대표하는 게이머들을 모아서 버블파이터 축구모드 해 보심이...ㅋㅋㅋ,1개,2020. 5. 31.
야황YaHwang,솔직히 베일은 너무 어그로인듯...,1개,2020. 5. 31.
임현제,"슛포러브는 진짜.. 와!! 
진짜 레전드 오브 레전드를 만들어 냈다!!",0개,2020. 5. 31.
뽀빠샤,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아 갖고싶다 조원희 ㅋㅋㅋㅋㅋㅋ",1개,2020. 5. 31.
JOLLYGRAIL,"오늘의 결론
영표형:축구 해설->골프선수",1개,2020. 5. 31.
유제민,가레스 영표형❤️,16개,2020. 5. 31.
석우전,4:05 강록밈..아시는분,20개,2020. 5. 31.
박새씨,광고하는거 도랐나ㅋㅋㅋㅋ ㄹㅇ 미쳤누....ㄷㄷ... 골프말고 다른콘텐츠로 하지...  환 ㅅㅂㅋㅋㅋㅋ,0개,2020. 5. 31.
S,영표형님 진짜 아기같이 좋아하셔 ㅋㅋㅋㅋㅋㅋ 기도세레머니 해주시지,0개,2020. 5. 31.
영화처럼언제나,결과는 축구팀의 패배로 하겠습니다.. 근데 이제 골프번외경기 승리를 곁들인,1개,2020. 5. 31.
모왕,진짜 천재다ㅋㅋㅋㅋ 감사합니다 영표형  진짜존경스럽다,0개,2020. 5. 31.
KDochi,3:52 브금 뭔가요?,7개,2020. 5. 31.
조민수,여담이지만 베일이 토트넘 풀백이던 시절 백업이였는데 그 이유가 이영표 때문이였다카더라,1개,2020. 5. 31.
이태원,이제 영표리 와 가레스 베일 전 토트넘소속 전 축구선수  현 골프선수로 만남성사 되면 잼있을듯,1개,2020. 5. 31.
장동현,4:23 조르가즘,1개,2020. 5. 31.
RR,영표형 진짜 귀여워 누구나 좋아할 상임,0개,2020. 5. 31.
김경민,영표선수 골프에서도 감아버리기,1개,2020. 5. 31.
seowoo,골프선수보다 잘하시네 ㅋㅋㅋ,0개,2020. 5. 31.
축구홍빈,이영표 선수 골프 축구 하나만 하시죠.. 부러워요ㅠㅠ,0개,2020. 5. 31.
김겸진,진짜 이겼는데 진기분 졌는데 이긴기분이네 ㅋㅋㅋㅋ,0개,2020. 5. 31.
세모취리,와 영표형...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 31.
강경윤,로봇키퍼도 구석에 감차로 넣어줬으면....ㅠㅠ,0개,2020. 5. 31.
옥황상제옥스포드옥희토끼,토트넘 후배...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ하..,0개,2020. 5. 31.
고니,역쉬 초롱이형ㅋㅋㅋㅋ,0개,2020. 5. 31.
이민석,최강록ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ말투왜나와 갑자기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 31.
인과함께KangIn,정말정확하다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 31.
한입만죠라,아 저거 라인 세워놓은게 컨디션이였넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ골프 전용 훈련 벽같은건줄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 31.
김대한,강록체를 여기서 볼줄이얔ㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 31.
김록운,번데기 앞에서 주름을 잡아버리시네ㅋㅋㅋㅋㅋ,0개,2020. 5. 31.
HJYANG,앜ㅋㅋ 축구채널에서 박인비선수님과 배상문선수님을 보게될줄일야ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 31.
세계제일호날두,나중에 베일도 섭외하자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 31.
하지혁,ㅋㅋㅋㅋㅋㅋ베일 골프선수 아니냐ㅋㅋㅋ,0개,2020. 5. 31.
이효상,골프팀이 이긴다는 고정관념을 깨주셔서 감사해여^^,1개,2020. 5. 31.
BL,손흥민 선수도 나중에 골프 잘치려나?ㅋㅋㅋ,0개,2020. 5. 31.
슈퍼흥민이,아마 영표형은 감아차기보다 골프로 감아치기를 더 잘하는 같ㅇ... 읍읍,1개,2020. 5. 31.
IMPACTSOCCER,골프까지 잘하시면 어떡해요!!,1개,2020. 5. 31.
송율,베일 실력 진짜 레전드였는데.....,0개,2020. 5. 31.
hcSeo,이제 배일이 영표형보고 골프치러가자하겄다 ㅋㅋ,0개,2020. 5. 31.
이건희,축구가 아닌 골프로 골프선수를 이기셧네요 ㅋㅋㅋ 라운딩 소원 축하드립니다 ㅋㅋㅋㅋ,0개,2020. 5. 31.
카마,골프공 감아차는거 겁나 웃기네 ㅋㅋㅋ,0개,2020. 5. 31.
signalK,역시 레전드 이영표선수ㅎㅎ 요즘 원희형이랑 슛포러브에 자주 출연해서 재밌게 보고 있습니다!,0개,2020. 5. 31.
빈쨩,ㅋㅋㅋㅋ원희형 아무고토 못하쥬~~,0개,2020. 5. 31.
이상묵,네 분 모두 레전드~ 이십니다 ㅎㅇㅌ!!,0개,2020. 5. 31.
오오원준,베일이 이거 보고 따라할거 같다. ㅋㅋㅋ,0개,2020. 5. 31.
김빙빙,우와!!! 박인비선수 싸인볼 꼭 받고싶어요!!!!🏌️‍♀️🏌️‍♀️🏌️‍♀️,0개,2020. 5. 31.
김시윤,토트넘에 골프장 있나 ㅋㅋㅋ,0개,2020. 5. 31.
고영진,"6:11 He is ""가레스 영표""",0개,2020. 5. 31.
골프축구매니아,골프축구 둘다 좋타 영상잘봤습니다~~,0개,2020. 5. 31.
예능이,ㅋㅋㅋ 베일이랑 라운딩가자 영표형,0개,2020. 5. 31.
ih,6:00  영표형우 여기서 보삼,0개,2020. 5. 31.
ezreal,ㅋㅋㅋㅋㅋ이영표가 천재적인 감각이있어서그런듯,0개,2020. 5. 31.
KmaindrgnKMD,보는내내 그냥 그림만으로도 웃음이나네요ㅠㅠ,0개,2020. 5. 31.
축신축황린가드,베일 골프 개잘침ㄹㅇㅋㅋ,0개,2020. 5. 31.
TomatoL,아니ㅋㅋㅋㅋㅋ 축구공으로 한거를 지고 골프를 이기면 어떡해ㅋㅋㅋㅋㅋㄱㅋ,0개,2020. 5. 31.
강경,역시 영표형 ㅋㅋㅋㅋ 개꿀잼 ㅋㅋ,0개,2020. 5. 31.
한찬희,항상 슛포러브 봐왔는데 이번 컨텐츠도 재밌었습니다ㅋㅋㅋ 감사합니다~~~,0개,2020. 5. 31.
mini,이런좋은 컨텐츠 해주셔서 감사해요ㅠㅜ,0개,2020. 5. 31.
maggunuk,와 짜릿하다 진짜 ㅋㅋ,0개,2020. 5. 31.
슈퍼로더SuperRoader,뭐지? 국대유니폼빨?? ㅋㅋㅋㅋ,1개,2020. 5. 31.
,이렇게 영표형은 새로운 어빌리티를 습득하셨습니다~,0개,2020. 5. 31.
미국주식쉽게알아보기USstocks,제목 누가 지었지 ㅋㅋㅋ 약빨았네 ㅋㅋㅋ 특히 썸네일,0개,2020. 5. 31.
조뭰,역시 그 후배에 그 선배 ㅋㅋㅋㅋ,0개,2020. 5. 31.
J트레이더,"크 진짜 라운딩 같이 하셨네요 ㅎㅎㅎ
부럽습니다",0개,2020. 5. 31.
구독하면내프사니미래여친,와 미쳤다.....,1개,2020. 5. 31.
도넛츠,"와 이 컨텐츠 좋네여! 슈퍼러브,골프,축구 응원 합니다 !!",0개,2020. 5. 31.
HighlightVolleyballteam,이런 컨텐츠 너무재밌어요ㅋㅋ 축구골프에 더욱 흥미를갖게되네요ㅋㅋ 슛포러브 사랑해요👍,0개,2020. 5. 31.
bluesky,내 살다 살다 골프공 ZD를 보게 되다니 ㅋㅋ,0개,2020. 5. 31.
최용범,항상 재미있는 영상 만들어 주셔서 감사하고 잘보고 있습니다,0개,2020. 5. 31.
교과서챙기기,ㅋㅋㅋㅋ 진짜 개꿀잼,0개,2020. 5. 31.
youngsukKim,"인비,짱 넘 귀엽죠",0개,2020. 5. 31.
보드플라이BoardFly,썸네일 신기해서 들어옴 ㄷㄷ,0개,2020. 5. 31.
soso,와 마지막에 너무 깔끔하게 들어가니까 멋있네요 ㅋㅋㅋ 나중에 2차전 기대하겠습니다!!,0개,2020. 5. 31.
강Hojun0218,이영표 선수 가레스영표ㅋㅋ,0개,2020. 5. 31.
theforyou,이영표 아직나이가 있으니까 골프선수로 전향해도 될듯~~,0개,2020. 5. 31.
유현이,여~~어~씩! 영표행님 이래서 영표영표 하나봅니다. 우리 영표형님 센스 클라쓰가 남들보다 100배 1000배가 다르십니다,0개,2020. 5. 31.
어디로갈까,ㅋㅋㅋㅋㅋ영표형 잘 치시네요,0개,2020. 5. 31.
Alivesight,영표형님 대박ㅋㅋㅋ,0개,2020. 5. 31.
이승용,영표형 보고시풔요 ㅜㅜㅠㅠ,0개,2020. 5. 31.
라돈Radon,베일 : 어 영표 형님 쫌 치시네요..,0개,2020. 5. 31.
