닉네임,댓글,좋아요수,날짜
이거해조원희형,00:52 아니 내가 잘한 부분은 빼고 이것만 넣었네;;,19개,2020. 5. 29.
JJKK,세계 최초 은퇴형 축구선수 ㅋㅋ 은퇴하고 기량이 만개함,12개,2020. 5. 29.
학학교를안갔어,근데 킥되게좋으시다 은퇴해도 정확도나 파워가 좋네ㄷ,77개,2020. 5. 29.
변기커버,조원희가 은퇴하고나서 기록 다 깨고다니네ㅋㅋㅋ,495개,2020. 5. 29.
이승재,"3:06초 누워서보다
놀란사람?",8개,2020. 5. 29.
변기커버,이영표 선수가 이영상을 싫어합니다.,95개,2020. 5. 29.
정현석,조원희가 이걸? 이란 생각을 한사람은 조원희 레전드골 보고 와라 헤딩 정확도 지린다,1개,2020. 5. 29.
하이,0:56 롤러스케이트 타고 넘어지는건줄ㅋㅋㅋㅋㅋ,58개,2020. 5. 29.
에버튼만세,"다음화 스포 천수형 등장
???: 야 이거 메시가 몇개넣엇다고?",157개,2020. 5. 29.
MR매너남,선수시절 조원희는 아주 진지한 선수느낌이였는데 은퇴 후에는 완전 동네 친한 형 느낌이야 ㅋㅋㅋ,54개,2020. 5. 29.
박준수,0:20 가야돼가야돼 없으면 섭하지ㅎ,125개,2020. 5. 29.
도형,5:10 킹---원희,147개,2020. 5. 29.
가람,"1:54
ㅋㅋㅋㅋㅋ
무슨 차는 동시에 바람을빼 ㅋㅋㅋ
개콘이 망한 이유네 ㅋㅋㅋㅋㅋㅋ",6개,2020. 5. 29.
꼴방,5:19 Hum.......,60개,2020. 5. 29.
퐁듀먹는퐁,2:49 이거보니 진짜 구석차야겠네,53개,2020. 5. 29.
홍가,조원희씨랑 챌린지 특집 다 해보죠 ㅋㅋㅋ 어디까지 성공하나 보게,147개,2020. 5. 29.
탈다림광신도,인기 급상승 동영상은 정말 전설이다 하나 같이 다 재밌냐,3개,2020. 5. 29.
보충제에밥말아먹기,4:28 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ”아~눼에 넘흨ㅋ..넘어갔습니다”,3개,2020. 5. 29.
승언이,5:14 '와' 하는 소리가 비행기 이륙 소리같앜ㅋㅋㅋ(원희형 저걸 넣네 ㄷㄷ 대단해),54개,2020. 5. 29.
,5:23 오른쪽 촬영하시는 분 직업정신이 대단하시네 ㅋㅋ 궁금해서 쳐다볼만도 한데,24개,2020. 5. 29.
AttractiveeeKim,6:32 자연스럽다 프로방송인이 되어가는 잼철이형,52개,2020. 5. 29.
이노래는묘오,5:12 테크모 월드컵 98 게임 독일슛~,35개,2020. 5. 29.
배준탁,ㅋㅋㅋㅋㅋㅋㅋ 고양이 횽 해줄거야 ㅋㅋㅋㅋㅋ 개웃기네,3개,2020. 5. 29.
김동하,1:55 치명적이시고,26개,2020. 5. 29.
현종건,"2:42 ???: 아 뭔 소리하는거야 이 ㅡ발럼






아 내 전화 빨리 받아르아아아아앙",1개,2020. 5. 29.
이상규,3:23 원희형의 이유있는 자신감,43개,2020. 5. 29.
CDAB,"https://youtu.be/szYpntTXZss 
조원희는 머리로도 사각지대에 이렇게 잘 넣는데 발로 차서 사각지대에 못 넣을 리가 없지ㅋㅋㅋㅋㅋ",38개,2020. 5. 29.
장동현,세계최초 조 메 네 대전,3개,2020. 5. 29.
박세훈,ㅋㅋㅋㅋㅋ 형들 나중엔 야구선수랑 배드민턴선수 부를거지,2개,2020. 5. 29.
속초빌런의1분리뷰,2019 자책골스카스상 이거해죠워니형(수원 삼성),2개,2020. 5. 29.
임형찬,5:15 미친 ㄹㅈㄷ,33개,2020. 5. 29.
오이,편집자 존나 유쾌해서 존나좋앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 29.
김도형,ㄹㅈㄷ 한국인 다시봤다 아시아에서 최초아님?,43개,2020. 5. 29.
,그냥 사각으로 차면 키퍼 손이 안닿게 되있네 ㅋㅋㅋ슛이쎄다기보다는,2개,2020. 5. 29.
감스트와꾸,120만명 1만정도 남았다 화이팅^^,3개,2020. 5. 29.
Mohamedsalah,이형 봤는데 힘만 좋은게 아니네...,3개,2020. 5. 29.
진해운,5:02 브금 바뀔때부터 넣을줄 알았다,46개,2020. 5. 29.
장민성,ㅗㅜ 원희형 등장부터 축구좀하는 허당 동네형,55개,2020. 5. 29.
zjqzld,4:03 뒤에 아저씨 세명 동시에 돌아보는거 귀여우시네ㅋㅎㅋㅎㅋㅎㅋㅎㅎㅋ,2개,2020. 5. 29.
LandDeutsch,이야 ㅋㅋㅋ 이거에 도전하다니,4개,2020. 5. 29.
정준영,"진짜 이런 컨텐츠 하는 원희형,슛포러브 너무 좋다",2개,2020. 5. 29.
김민수부산거주40년전,나만 저 로봇 얼굴 말디니 닮은 거 같음?ㅋㅋㅋ,2개,2020. 5. 29.
NLEChoppa,5:25 갑자기 훔바를 시전하는 잼철씨....!!!,17개,2020. 5. 29.
WolfPink,"원희형 나올줄 알았다 ㅋㅋㅋㅋㅋㅋㅋ
원희형 도전 안하고는 못 버티지~
가야돼 가야돼~~",1개,2020. 5. 29.
도토리의일생활,와 진짜 ㄷㄷ,3개,2020. 5. 29.
qwerty키보드,자존심이 상했는지 땡깡부리는 키퍼 ㅋㅋㅋㅋ,19개,2020. 5. 29.
류성민,형 나올줄 알았어❤❤❤,7개,2020. 5. 29.
MoonKim,조원희 요즘 겁나 잘나가네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 29.
프로댓글러,개그맨과 축구선수 그 사이..,2개,2020. 5. 29.
브라질이선택한공격수,로봇 키퍼도 전설의 조원희 헤딩골은 못 막을 듯 ㅇㅇ,11개,2020. 5. 29.
홍성민,역시 조차박....,5개,2020. 5. 29.
김응민,지성이형도 합류했으면 더더 개꿀잼 각이다!!,2개,2020. 5. 29.
김석중,0:55 이영상 킬링포인트ㅋ,49개,2020. 5. 29.
이브,조원희 형님 볼수록 귀엽네ㅋㅋ,2개,2020. 5. 29.
BrandonKim,"1:1 대결에 이어서 - ""이야~~~ 내가 이영표 또이겼다아~~~~~~~~""",12개,2020. 5. 29.
땀나는치킨무,오 이걸 성공 ㄷㄷ 역시 원더골 제조기 가야돼!,1개,2020. 5. 29.
찌누,5:11 테크모월드컵 뭐고 ㅋㅋ,1개,2020. 5. 29.
코로나확찐자,와.... 원희형님이 이걸?,22개,2020. 5. 29.
최지웅,04:58 칼군무ㅋㅋㅋ,3개,2020. 5. 29.
stAHyun,"ㅋㅋㅋㅋㅋ 아 잼처리형 깐족ㅋㅋㅋㅋㅋ
잼철이형 때려조 원희형!!!ㅋㅋㅋㅋㅋ",2개,2020. 5. 29.
병아린,이분이 스토브리그 나온 강두기죠?,2개,2020. 5. 29.
TOM,조원희 선수 생각보다 입담이 괜찮네요 ㅋㅋㅋ 잘 가다듬고 예의모드로 나가면 방송으로도 어느정도 뜰 수 있을듯 ㅋㅋㅋ,32개,2020. 5. 29.
조예찬,원희형 나올 줄 알았는데ㅋㅋㅋㅋ진짜네ㅋㄱ,1개,2020. 5. 29.
TV텔리,"5:24 
0.5배속으로 보세욤 (눈 호강 보장☆)",1개,2020. 5. 29.
시냇물TV,현역선수들도 와서 도전 해 보면 재밌을 것 같습니다~,1개,2020. 5. 29.
행동이,놀라운건 이게 광고라니....,3개,2020. 5. 29.
도라이빙구TV,억ㅋㅋㅋㅋ하셨네ㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 29.
조영환,00:36 대패 (삼겹살 헤헤)ㅋㅋㅋㅋㅋㅋㅋ 이런개그가 요즘 왜이릏게 좋짘ㅋㅋㅋㅋㅋㅋㅋ편집자님 좀만 더넣어주세옄ㅋㅋㅋ,28개,2020. 5. 29.
하이,"5:22 포옹하려는데 ㅋㅋㅋㅋ
머쓱;;",1개,2020. 5. 29.
stranger,6:31 일부로x 일부러o,1개,2020. 5. 29.
피스플Castle,"로봇팔이 안닿아서 들가거지..
닿는곳은 무조건 못넣는다..",1개,2020. 5. 29.
99,"와 성공했다ㄴㅣ와,,,,",2개,2020. 5. 29.
상상나무,완전 구석 모서리로 차면 살살 차도 들어가겠네요.. 기계가 점프는 못할 거 쟎아요..,1개,2020. 5. 29.
라온이,진짜 김형범 조원희는 탑미드필더,1개,2020. 5. 29.
화살표,조원희 헤딩으로 퀀텀키퍼 뚫기 해주세요 ㅋㅋㅋㅋㅋ,1개,2020. 5. 29.
박종현,"""넣을게~""",2개,2020. 5. 29.
JunwheeJang,퀀텀 로봇키퍼 두번째 편!,1개,2020. 5. 29.
축못말협도축구는못말려,아 가서 촬영하려 했는데 너무 아쉬워요...ㅠㅠ 제발 또 하기를..,5개,2020. 5. 29.
통이유튜븡,원희형 이거 해 조,2개,2020. 5. 29.
동네축구,"진짜 지금보니 3단 모서리 공간이 좀 비었네..
영표형 말씀대로 정확도가 우선이였네...",2개,2020. 5. 29.
김민수40년전,빈폴한테는 얼마 받으신거죠?,2개,2020. 5. 29.
YNWASik,조원희행님 예능 캐릭 다됐누 ㅋㅋㅋㅋ 가야돼 가야돼,1개,2020. 5. 29.
25년전,와 진짜 슛파워는 조원희가 짱이네,1개,2020. 5. 29.
베모BEMO,메시랑 네이마르 두명만 성공했었는데.. 조원희까지 ㅎㄷㄷ 대박이네,38개,2020. 5. 29.
코카콜라,보니까 뒤에 철로 되있네ㅋㅋ 어케 뿌셔ㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 29.
종레기,원희형 '그' 헤딩이면 가볍게 성공하지 않아?,1개,2020. 5. 29.
밍밍,시원하게 넣엇다 개 사이다 박수박수박수!~!,1개,2020. 5. 29.
차원호,괜히 epl(위건)출신이 아님..,4개,2020. 5. 29.
Magnificent,와 진짜 대단하시다 ㄷㄷ,1개,2020. 5. 29.
창동스캘퍼,ㅋㅋㅋㅋ 파워슛 ㅋㅋㅋㅋ,3개,2020. 5. 29.
좋아요구독,ㅋㅋㅋ조원희연예인 다 됐네,1개,2020. 5. 29.
파파밴드,은퇴하고 실력이 상승한 유일한 선수ㅋㅋ,0개,2020. 5. 29.
banffjasper,조원희  그래도 EPL출신인데 실력출중하죠,15개,2020. 5. 29.
파스텔파스텔,살살차도 저기 구석에만차면되는거아닌가,8개,2020. 5. 29.
