닉네임,댓글,좋아요수,날짜
박종진,이영상을 가레스 베일이 좋아합니다.,446개,2020. 5. 15.
이준혁,4:21 7:53  빠ㅡㅡㅡ던 ㅋㅋㅋㅋㅋㅋㅋ,67개,2020. 5. 15.
박준수,4:48 한번맞으면 ㅈ되겠다,48개,2020. 5. 15.
잼재미니,1:16 깨진줄 알앗는데 얼굴이엿네,21개,2020. 5. 15.
포구,8:09 볼링핀 쓰러질 때 친구가 정신 나갔냐고 하면서 대가리 스매싱 날리는 거 같당,3개,2020. 5. 15.
이지민,4:38 핀을 부술라고 하네..ㄷㄷ,29개,2020. 5. 15.
SoundKeysNoCopyrightMusic,영표형은 역시 유니폼입었을때가 가장 빛난다!!!,16개,2020. 5. 15.
kch8892,원희얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ왜 화를내세욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,17개,2020. 5. 15.
코난,영표형 간지난다,14개,2020. 5. 15.
음바페,4:05 원희야 이씌,18개,2020. 5. 15.
조차박,아씨 원희형보면 저절로 내가 웃고 있어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 15.
Sungjong,7:55 오늘도 나온 빠던 😂,12개,2020. 5. 15.
wowho,골프여제를 슛포에서 보다니 너무 신기하규 좋습니다 ㅎㅎ,9개,2020. 5. 15.
UptownFunk,이건 축구가 유리할 것 같았습니다만;;;ㅎㅎ,1개,2020. 5. 15.
박준영,넵!!! 오늘은 레전드 오브 레전드,18개,2020. 5. 15.
황sunjae,1:32 ㅋㅋㅋㅋㅋ 멍때리다가 으응 많이 어색해 이러는거 너무 귀여워,0개,2020. 5. 15.
제현,초롱이형 너무 귀엽다,2개,2020. 5. 15.
HyeonyongChoe,조원희 개못차네ㅋㅋㅋㅋ,1개,2020. 5. 15.
도민태TV,골프나 축구나 바람의 영향이 ㅜㅜㅜㅜ,1개,2020. 5. 15.
박준범,02:34ㅋㅋㅋ원희형님 영포형님 찰때 안맞았으니까 ㅋㅋㅋ표정보소 ㅋㅋㅋㅋ,8개,2020. 5. 15.
김빙빙,오 ㅋㅋㅋㅋ 일반인(?)도 간단한 준비로 해볼 수 있는 게임이네요 ㅋㅋㅋㅋ 한번 해봐야게따,0개,2020. 5. 15.
과학꿀잼,2:04 골프가 사람이 다른지 모르고 걍 보다가 다시 뒤로 돌렸다.,8개,2020. 5. 15.
JinWooSong,진짜 아이디어 좋네요. 아주 재밌게 보고 있습니다 ^^,0개,2020. 5. 15.
배민준이야,4:21빠던?체던?,1개,2020. 5. 15.
DevDat,너무 재밌습니다! ㅋㅋㅋ,0개,2020. 5. 15.
아니용,영표형 영점 잡더니 오지네..,1개,2020. 5. 15.
박동섭,6:14 그냥 공 두개 집어서 바닥에 던지는건데 왜 박인비선수가 하니까 멋있냐......,0개,2020. 5. 15.
callitaday,제목 어그로에 속았네요...,1개,2020. 5. 15.
황병진,박인비는 세계1등인데 ㅋㅋ 레전드 오프 레전드 아니냐 ㅋㅋ,0개,2020. 5. 15.
싸부,누가봐도 축구가 유리한대 졌네 ㅋㅋㅋ,2개,2020. 5. 15.
이민우,오늘도 레전드들 모두 귀여우심 ㅋ,1개,2020. 5. 15.
신재혁,102등 ㅠㅠ,0개,2020. 5. 15.
트민,진짜로 유니폼 호랑이 볼때마다 덜떨어져보임,1개,2020. 5. 15.
FitDae핏대,"와 재밌다~~ 
축구가 쉽지않네요",0개,2020. 5. 15.
nosotrosHola,7:51 빠따던지기,0개,2020. 5. 15.
윤영찬,넵 오늘은 레전드 오브 레전드😉,0개,2020. 5. 15.
kinshot99,밤바형 떡대 실화..?,0개,2020. 5. 15.
kimeric,드라이버는 맞으면 깨질 것 같은데? ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 15.
매력학과수석입학생,"어이 고프로!!
고알레:나불렀니??",0개,2020. 5. 15.
