닉네임,댓글,좋아요수,날짜
박한영,류진아 진수야 은우야 성윤아 정훈아 도현아 연우야 성민아 진우야 은준아 성윤아(MF) 현준아 리완아!! 너희를 챙겨보면서 너희의 영상이 올라오길 기다리는 일주일이 너무나 행복했고 이제 끝난다니 너무 아쉽지만 장차 너희가 모두 좋은 선수들이 되어서 내가 너희를 기다렸던 일주일의 설레임을 가지고 꼭 티비에 생중계로 너희들이 활약 하는 모습을 볼수 있도록 기도하고 응원할게!! 월클fc 너무너무 고생했고 더더욱 좋은 선수로 성장하길 많은 삼촌 이모 형 누나들이 응원할거야 애들아 다음엔 꼭 티비에서 보자😊,13개,2020. 4. 16.
예랄라yerala,"너무 많이 울어서 부끄럽지만 ,, 그만큼 너무 사랑스러웠던 우리 월클들 ㅠㅠㅠ 다시보는 그날 까지 아프지말고 잘 지내자 ❤️다 사랑해",671개,2020. 4. 16.
김건,20:55 He win...,735개,2020. 4. 16.
김민정,"내 최애 영상이다.. 이 영상이 아이들을 가장 가까이, 오래 담고 있어서 너무 좋으면서 아이들 우는 모습에 너무 슬픈ㅠㅠㅠ 아이들이 축구하는 모습도 너무 멋있고 보기 좋았는데 그냥 그 자체로 멋지고 사랑스러운 진수 류진이 도현이 정훈이 성윤이 성윤이 은우 은준이 성민이 현준이 진우 리완이 연우 항상 응원할게 평생 월클팬 할게",367개,2020. 4. 16.
멋쟁이,"애들 영국간다고 영어 배울때가 엊그제 같은데,,, 벌써 끝났네.. 기다림2가지
1. 애들이 국대에서 다시만나 뛰는 그날까지  !
2. 2편이 나오는 그날까지   !",447개,2020. 4. 16.
울산큰고래박성주,ㅠㅠ수고했어요ㅠㅠㅠ,303개,2020. 4. 16.
EU1,"류진, 진수, 은우, 성윤, 정훈, 도현, 연우, 성민, 진우, 은준, 성윤, 현준, 리완 모두 잘 보았고
꿈을 잃지 않고 손흥민처럼 꾸준히 노력하여 대한민국을 이끄는 국가대표들이 되어줘.
너희 기억하고 기도할게. 영국 가서 그래도 한국의 이름을 조금이라도 더 알려주어서 고마워. 응원할게!! 화이팅!!",184개,2020. 4. 16.
박정후,진짜 마지막까지 구너누나랑예라누나는 여신이다... 예라누나가 쓴 글 진짜 감동적이었다....마지막 구너누나 뽀뽀 개부럽다......,192개,2020. 4. 16.
한수찬,21:02 성민이 끝까지 쿨해ㅋㅋㅋㅋ,18개,2020. 4. 16.
소은경,"10:41  누나가 왜 거기서 나와 보다 
왜 짧게해 에서 ㄹㅈㄷ 친구들 다 감동이여서 기대 하고있는데 누나가 갑자기 나와 버리네",80개,2020. 4. 16.
,20:55 월드컵우승 안부럽노....,60개,2020. 4. 16.
앙쿠,20:55 진정한 승자다,73개,2020. 4. 16.
ryj,20:28 꽃이 꽃을 들고 있네,52개,2020. 4. 16.
김인성,"너희는 최고 그 자체였어 제2의 손흥민 , 박지성이 아닌 제1의 월클 fc 선수들이 되길 바라 화이팅 응원할게 !",16개,2020. 4. 16.
잠만보뽑기왕,"이런날이 오지 않기를 바랬는데.. 월클fc 마지막영상을 보게 되었네요..ㅠ 보면서 저도 웃고 울고 반복을 하게 되었습니다.
너무 아쉬운날이네요.. 지금까지 잘해온것처럼 각자 소속팀에 돌아가서 꿈을 향해 지금처럼 열심히 뛰어주세요.
이청용 닮은 은우군 미리 준비한 멘트 보면서 재밌었지만 이제 그 웃는모습을 못본다 생각하니.. 전 눈물이 계속나오네요..ㅠㅡㅠ 유일하게 유튜브에서 축구컨텐츠 보는게 방과후트릭 이였는데..은우군 진수군 류진군 성윤군 도현군 정훈군 성민군 연우군 진우군 은준군 성윤군(mf) 리완군 모두다 수고했어요. 영국에서 좋은경험 바탕으로 소속팀으로 돌아가서 모범이 되어 좋은선수로 성장하길 바랍니다. 2030년월드컵 무대에서 보길바래요.",118개,2020. 4. 16.
김범진,"10:29 아 진지하게 잘 보고 있는데 갑분누 참을 수가 없다 진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
심지어 생각보다 넘나 짧아서 억울해하는 진수도 귀엽고ㅋㅋㅋ",72개,2020. 4. 16.
김은준,7:37 와씨 아빠랑 완전 붕어빵 부자네,51개,2020. 4. 16.
소주는처음처럼,"정말 슛포러브가 축협이 해야할 일을 한 발 앞서서 기획하고 추진하는 느낌,,
우리 월클FC선수들 한명도 빠짐없이 다들 청소년대표,국가대표, 케이리그 더 나아가 해외리그에서 뛰는 모습 봤으면 좋겠다 그 때 나이는 40이 넘었겠지만 꼭 성공들 했음 좋겠다! 월클 Fc파이팅! 그리고 슛포러브 이런 기획해줘서 너무 감사합니다!!                

Ps : 월클 Fc 친구들! 훗날 너희들이 중학교, 고등학교를 진학하며 앞날이 의심이 될 때 너희들이 어렸을적 어땠는지 다시 한번 되새기며 잘 헤쳐나갔으면 좋겠다!",44개,2020. 4. 16.
SwaggerMin,"이 시리즈를 기획하신 반병지님, 그리고 바밤바님, 구너님, 슛포러브 스태프분들, 신태용 감독님, 김해운 코치님, 윤영구 스카우터님, 김민구 코치님, 예라선생님, 이 시리즈에 너무 많은 수고를 해주신 당신들에게 감사합니다. 월클FC 선수들도 너무 고생 많았고 아무도 큰 부상없이 무사히 돌아와서 정말 다행입니다. 보너스 3편이 남아있는거 기대됩니다!",665개,2020. 4. 16.
이태규,"영상 제목 쓰면서 우리처럼 슬프고 아쉬웠을 슛포러브.. 저희도 많이 아쉬워요ㅠㅜㅠ 2편해주세요 제발ㅠㅠ 원하시는분 다 좋아요,,,",56개,2020. 4. 16.
옵치양학러,8:48  진짜 디테일 하네 ㅋㅋㅋㅋ,27개,2020. 4. 16.
이상규,20:52 은우 이런 부러운 자식!!!,21개,2020. 4. 16.
hyo효jun준,너무 재밌으면서도 슬프다 특히 엔딩 슬레이트 칠떄... 19:25,22개,2020. 4. 16.
JKeep,"20:55 넌.. 다 이루었구나.. 
세상 그 어떤것이 부럽지않고,
눈에 들어오지않겠어....😢",216개,2020. 4. 16.
김라방,저 사포는 진짜 잊지 못한다 정말 수고했어 애들아^^,4개,2020. 4. 16.
