Unnamed: 0,youtube_id,comment,like_num
75,전민지,써니님 오늘 유독 도 귀여우세요 머리가 짧아져서 그런가 ㅠㅠㅠㅜ언니진짜 쏘 큐티앤 프리티 ㅠㅠㅠ,0개
76,진아남궁,언니머리찰떡진짜미친 존나이쁘다 ;;;;;;왕 사랑해ㅡㅜㅡㅠㅜㅜㅠㅜㅠㅜㅠㅠㅠ ㅠㅠㅠㅠㅠㅠㅜㅜ개이뻐 진짜,0개
77,SarinaWalker,써니님 요즘 영상 자주 올리시는 것 같아서 너무 좋아요 ❤️❤️❤️❤️❤️ 이렇게만 자주 올려주세요!!!!,0개
78,0,저 립이 어디껀가여ㅠㅠ?,0개
79,혜라프hyelife,너무너무 예쁘십니다❤❤메이크업도 😭😭 요즘 메이크업 할일이 없어서 까먹고있었는데 언니덕분에 감각을 다시..살..rㅕ려 보네용 ㅎㅎ,0개
80,클레오빡돌아,와 ... 진짜 예쁘다 근데̄̈ 살빠지신거같아옴 써니님.. 혹시 다이어트 하셨으면 다이어트 하는법 영상찍어주시면 안되나여? ㅠ,0개
81,hiesuei,도랏..써니님때매 단발병걸릴꺼같아요,3개
82,도뭉,요기 영상 고데기 법 제발 알려주세여 써니님 엉엉 ㅜㅜ,0개
83,한니,혹시 머리색 알수있을까요!?너무 예쁘셔서 항상 잘보고 있습니다 ㅎㅎ,0개
84,아이린엄마투유Irenemom45toyou,너무너무 사랑스러운 메이크업 💗💗 울딸한테도 해주고 싶네요 ^^,1개
85,SBLUE,와 영상 보는데 너무 기분 좋아져요ㅠ,0개
86,왕여,써니 ㅜㅜ ♡ 5분메이크업 마니마니 올려줘요 분명 데일리 메이크업인데 써니언니만의 감각이 담겨있어서 그런지 특별해보여요 ♡ ♡ 늘 잘보고있어요,0개
87,곽별,헐...언니.... 언니가 한 단발 보니까 갑자기 뽐뿌오져요..ㅠㅠㅠㅠㅠㅠ 진짜 넘 찰떡인데 박제해주세요 젭알 ㅠㅠㅠ,0개
88,에스포뷰티SFORBEAUTY,새내기 메이크업 너무 좋아요 ㅎㅎㅎ 대사나 자막 없이 영상으로만 표현해서 너무 신선해요!!! 대사 없이도 몇번을 봐도 질리지가 않네요!!! 그리고 이뻐서 ㅎㅎㅎ 너무 좋습니다 ^^,0개
89,diddid,언니 교정해도 이쁘니까  활짝 웃어조ㅠㅠ 언니의 신경쓰임이 느껴져ㅠㅠ흑,0개
90,ymmd,써니님 너모 잘 봤어용 ❤️❤️ 3월인데 집안에만 있는 우울한 새내기.... 언니 영상 보면서 기분 좋아졌어요ㅎㅎ 4월에 학교 가게되면 참고해서 해볼게요❤️❤️ 감사해요,0개
91,이슬이의일상DewsDays,언니 너무 깜찍하시잖아요💖항상 응원합니당><사랑해용🤭,0개
92,전수민,오늘 하신 단발 스타일링도 어떻게 하셨는지 궁금해요!!!ㅠㅜㅠ,0개
93,흿횽,써니 님 보면 단발하고 싶어요 흐이 ㅠㅠㅠ,0개
94,임민희,언니 너무 예뻐용ㅜㅜ,0개
95,플리Pllee,요즘 화장할 일이 없어서 안하고 다니는데 써니님 영상 보니까 너무 뽐뿌와요ㅋㅋㅜ빨리 코로나 끝나고 메컵하고 다니고 시퍼요ㅠㅜ,0개
96,SsikssikKim,앞머리 삔 꽂은 거 귀여워요 써니처럼 상콤하고 싶다~.~,0개
97,이묘난,와 진짜 이번영상 어우 예뻐 .... 하면서 감탄했어요 ㅠ ㅠ 진짜 예쁘다,0개
98,KOKORO,ITZY (있지) 류진 메이크업 보고싶어요!!><❤️,0개
99,전윤정,이번 영상 넘나 이쁜 것...♡,0개
100,레몬나르고빚갚으리오,서수진 메이크업 해주세용!,0개
101,정연우,헐 완전 일찍 오ㅓㅆ당,1개
102,ICE,와아아ㅏ,1개
103,kayjay,"네일 진짜 궁금하댜,,,",0개
104,하하하하,ㅠㅠㅠㅠ오늘도 역시 립 취향저격....또 구매하러갑니다..  총총,0개
105,전지영,진짜 존얘ㅡ,0개
106,꿀떡친구빠내나,와 오늘도 화장 너무 이뻐요❤️❤️,0개
107,SuzanMiller,과하지 않으면서 너무 예뻐요 💗,0개
108,감자씨,언니 (Itzy)류진 메이크업해주세요 진짜 언니볼때마다 류진 느낌이 정말 많이 묻어있으셔요...부탁드려요🙇‍♀️🙏🏻엉엉 ㅜㅠ,0개
109,ganggang,아이린 메이크업 해주세요ㅠㅠ,0개
110,우걀걀으항,덕분에 몇 년만에 단발 뽐뿌온다 뜨아ㅏ!!,0개
111,주맑음,써니님 머리 하는법좀.....ㅠㅠ,0개
112,yskim,안유진 메이크업 해주시면 써니님 계신 쪽으로 앞구르기절 올리겠읍니다..❤️,1개
113,이미현,넘 예쁘심~!,0개
114,아리,약간 있지 류진 느낌도 있으신거같아요!! 가능하다면 커버 메이크업 보고싶어요ㅠㅠ,1개
115,쮸잉이,와 ㅈㄴ짜 넘 예뿌다...,0개
116,은리,진짜 존예라는 말밖에는 할말이없네요ㅠㅠㅠㅠ,0개
117,CEWMB,아이즈원 김민주 커버 메컵해주세요 젭알 ㅠㅠㅠㅠㅠㅠㅠㅠ,0개
118,이주연,와 일분전 실화야 이건 데스티니야 화장 너무 봄봄같고 예뻐여 꺅,0개
119,현지,화장 개 잘해..,0개
120,육육육유귱,아 진짜 개존예 언니 보니까 단발병 올거 같아용,0개
121,내꺼하ja쌈ja,"와 대박... 고아라인줄알고 홀리듯이 왔네
조녜다 진짜,,,",0개
122,냥냥,렌즈 어떻게 구매하는지 아시는분 ? 일본어라서ㅜㅜㅜ,0개
123,김선민,영상 자주 올려주셔서 행복합니당❤❤❤☺☺,0개
124,이지현,언니 위키미키 도연메이크업해주세요 순간순간 도연님 얼굴이 보이네욤 🤭💗,0개
125,Among,써니ㅜ ㅠ. 언제나예뻐요ㅠ ㅠ,0개
126,imsnoopy,헐 써니님 예젠엔 애긔뽀짝했는데 엄청 성숙여신해졌네요🙊💓,0개
127,UhooYeah,메이크업 너무 예쁘고 블링블링해서 꾸안꾸가 아닌걸요 ㅋㅋㅋ,0개
128,lunarsvrant,"So refreshing to see, Sunny 👏🏻🌸",0개
129,ArianaLaRosa,Your makeup tutorials are totally my style! So simple but lovely! Nice tutorial!,0개
130,DlstodTmek,"진짜 모든 류의 분위기가 다 잘어울려요,,,",1개
131,안정은,요즘 영상 자주올려주셔서 너무 좋아요😘👼,0개
132,송여름,뭐 이렇게 완벽해.... 잔머리까지도 다 사랑스러워🧡🧡🧡,0개
133,구구구,진짜 심각하게 이쁘다,0개
134,hjX,하이바이마마 커버 해주세영 ㅋㅋ,0개
135,요로코롬,정보 제품명정확하게도 써주시명안되나요 ㅜㅜ,1개
136,만두와감자,아 너무 예뻐••,0개
137,유르미,띠용 2개월이나 지났네요.....영상 복습하는거야 당연히 행복하지만.. 맨날 봤던 것만 보자니 맴이 아파요.. 새 영상을 간절히 원하고 있어요ㅠㅠㅠㅠ 틱톡말구 유튜브로 ㅠㅠ 와주세요ㅠㅠ 🤎,0개
138,주연,자주 보니까 좋다 증말 ㅜㅜ,0개
139,차차,언니 젠다야 메이크업 너무 찰떡일거같아요!!,0개
140,수진,너무 귀여웡,0개
141,라뚜따,써니님 완젼 색감천재...😳😍,0개
142,이환희,나레이션없이 노래만 들어간 느낌도 늠 좋네요ㅎㅎ,0개
143,MiJinLee,써니님 ♥️ 칸투어 브러쉬(얼굴윤곽잡은) 어디꺼 쓰신거예요?:) 혹시보시면 답장해주세욤 😊,0개
144,채신,넘 예부다ㅜ상콤 새내기 그 자체,0개
145,Yjhappy,고구마 메이크업 같은 겟레디 한번 더 찍어주셨으면 좋겠어용 마약영상 ❤️,0개
146,로그함수,와 메이크업 미친 ♡̷̷̷ ♡̷̷̷,0개
147,전지혜,앞머리 ㅈㄴ 예쁘다 ㅠ...,0개
148,MinM1n,너무너무너무 좋아용❤️,0개
149,수수,써니님 이태원 클라쓰의 권나라 배우님 커버 메이크업 찰떡일거같아요!!,0개
150,강혜림,세상 상콤😍,1개
151,지니,으앙 써니님때매 단발병 왔어요ㅠ,0개
152,Serendipity세렌디피티,써니님 네일 정보도 알려주세여!! 완전 예뻐요,0개
153,써니,"뭘 얼마바르지도 않앗는데
저렇게이뻐질수가..?
므야 !!😁😁😁😁",0개
154,channyKim,영어 영상도 올려주세요ㅠ,0개
155,하하하하,언니 이제 봄에 바를 립제품 추천해주실 수있나용?!,0개
156,YouNaEJK,Your lips still look a bit dry >< It looks like it hurts,0개
157,김민정,섀도우 정보들은 안알려주시나요 ㅠㅠ,0개
158,톡신TOXIN,써니님 영상에 톡신컨실러가 나오다니!!! 영광이에요!!!!😭😭😭😭❤️❤️❤️❤️❤️,0개
159,지이현,"....시작부터 넘 예쁜걸료,,,,",0개
0,김샴푸,언니ㅠㅠㅠ 썸넬완전 초기언니영상같아요ㅠㅠㅜㅠ 너무좋으무ㅜㅠㅠㅠ 지금엄청프로페셔널함도 좋지만 초창기언니도좋아해요ㅜㅠㅠㅜ💗💖💖💗💗❤,314개
1,송순덕,"2019년 복숭아 메컵 해주세요 ,,,, 맨날 다시 정주행해서 요즘 버전 보고싶슴다 요즘 제품들로 ㅠㅠ",148개
2,집수니이윤정,"장인은 도구탓을 하지않는다구,,역시 갓써니,,진짜원래 너무예뻤지만 요새들어서 진짜더더더예쁘다ㅠㅠㅠ이게 나라다💗💗",127개
3,ye7707,역시 딱 이렇게 너무 안진한 메컵이 짱잘어울림,71개
4,bri11iant,와 썸넬 ... 개인적으로 이게 레전드인 거 같아요 전 완전 쿨톤인데 진짜 너무 끌린다 후😤 하😤 후😤 하😤,20개
5,루얄,언니 켄달제너 메이크업 해주세요....미국미국한 화장ㅠㅜㅠㅠㅠㅠ완전 잘어울릴긋,16개
6,오혜린,저는 주로 손으로 메이크업 하는데 뭔가 반가운 영상이네요ㅎㅎ,38개
7,지영,"배우 젠다야 님 닮으신거 같아요! 
커버 메이크업 각잡고 하시면 ...너무 똑같을거같아요...",17개
8,CarmenChen,"Yes!!!😍sooo pretty. And thank you so much for the subtitles! I think you look amazing with the blonde hair too... well, you can pul off anything 🙊🙈",30개
9,가현,써니님 뭔가 더빙이 이전에 비해 엄청 또렷하고 발음이 더 선명해지신 것 같아요!!,10개
10,해솔,헤어가 너무 예뻐요ㅠㅠ 혹시 무슨색으로 염색하신건지 알 수 있을까요?!,21개
11,정은지,영어로 말하는 메이크업 영상 그리워용 ㅠㅠㅠㅠㅠㅠㅠㅠ 써니님 영어할때만의 그 카리스마..,35개
12,최채연,썸네일 대.존.예 여서 바로 들어왔습니드아...♡,47개
13,임또영,으아ㅠㅠ 썸네일 너무 예쁜데 영상은 더 예뻐요 ㅠㅠ 이번 화장도 넘 찰떡인것🧡🧡,9개
14,정이,"써니님 초반 영상 느낌나요 ㅎㅎ 역시 어떤제품이든 도구그 있든없든 메이크업 너무 최고에요! 아 써니님 빈티지 오렌지도 넘 좋은데 통통 튀는 상큼 오렌지, 오렌지코랄 사용한 메이크업도 보고 싶어요~~",10개
15,Allison,"It came out so good 😆 I would love to know what your hair color is, if you can be specific that would be great THANKS!",18개
16,NayaChicha,I love this look!! Thank you for the subtitles Sunny!!! 💕☀️🍊,5개
17,아기,언니 너무 예쁘고 손도 길고 얇고 예쁘고 무슨 일 ㅠㅠㅠㅠㅠ 다 해여 써니,6개
18,저에여,진짜 이머리색에 복숭아 메이크업 다시 해주면 좋겠다ㅜㅜ 겟레디윗미 ㅜㅜ,2개
19,러비,"머리색깔하고 메이크업 너무 찰떡 💜
간단하고 데일리메이크업으로 딱인것같아오 !
오렌지메이크업 최고 좋아하는데 내일 해봐야게따 !!",6개
20,dmetre,i was literally about to go to sleep but here i am!,4개
21,에베벱베,와 이거 레전드에요 항상 레전드지만*^^*,4개
22,복숭아뱀,헐 속눈썹 너무이뽀여 혹시 어디서구매하는지 아시는분ㅠㅠ,2개
23,SoniaJung,YAS I WAS WAITING FOR THIS LOOK,2개
24,vnsadjfd,Thank you so much for eng subs Sunny!!! Feel like I’m almost writing comments on ur insta about whether ur videos will have subs and I just want to say that I’m so grateful!! I absolutely love ur vids and have tried multiple products you’ve recommended,0개
25,쑥떡,미쳐따미쳐따 이건 레전드다ㅠㅜㅜㅠㅠㅠㅠ 너무 예뻐요 진짜 완전 실용적이고 당장 내일 하고 싶은 메이크업임미다ㅠㅠㅠㅠㅠㅜ🍊🍊,2개
26,JidaKhan,Sunny is just so cute and pretty~ I’ve been watching your videos since I started secondary school and I think her editing style has gotten sooo good I love it 💞💞💞love youuuu,0개
27,메리,와씨 언니ㅠㅠㅠㅠ 시험 어제 끝났어요ㅜㅜㅜㅜ 저 드디어 언니 영상 오늘 새벽에 다 몰아볼꺼에요벌써부터 행복..,0개
28,예진sday,아니짖ㄴ짜외ㅣㄹ이러케이뻐여ㅜㅜㅠㅡㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,0개
29,도패정,머리색 진짜 찰떡ㅠㅠㅠ,0개
30,미슛가루야,"우와ㅠㅠㅠ 너어어어무 예뻐요!!!!
글구 요번 헤어스타일 완전 취저예요😭😭😭",0개
31,도리,너무 예쁘다 ㅠㅓㅠㅠㅠ뉴뉴뉴ㅠ,0개
32,김민진,이번 메이크업 너무 좋아용 ㅠㅠㅠ 평소에 잘 하고 다닐 수 있는 색조합이라 유용해요♥️ 써니님 미모는 계속 오르네유 화장도 진짜 어떻게 저러케 슥슥 잘하시는거죠ㅠㅠ 다음 메이크업 영상도 기대할게용 ♥️,0개
33,정서현,언니제가사랑해요ㅜㅠㅜ고3인데 학교에서 언니영상봅니다...,0개
34,LY,"What contact lenses are you wearing? Such a pretty look. Also love your hair, did you get the color done in a salon?",1개
35,주디주스,주근깨 그려도 귀엽겠당,3개
36,름달,오늘 더빙 완전 초창기 느낌이에요ㅋㅋㅋㅋ넘 귀여워요 엉엉,0개
37,CHARMINGKIM,완전 제 스타일 메이크업이네요ㅠㅠㅠㅠ 감사합니다ㅠㅠ 특히 립이 너무너무너무너무 예쁘네요ㅠ,0개
38,uillmue,31초 생얼 진짜 개심쿵이예요... 너무 귀엽다,0개
39,닝뾰,언니 진짜 노무 예뽀여ㅠㅠ 여신여신😍😍,0개
40,neko,역대급 예뻐여ㅠㅠㅠㅠㅠ,0개
41,ChaeyeonHwang,꺅 너무 예뻐욥ㅜㅜ❤️,0개
42,채널알럽미,써니님 늘 컬러팝쓰시는데 한국에없어서 슬퍼요,3개
43,OliviaYang,"도구 없어도.. 손이 금손이자나요🧡🧡🧡
메이크업은 항상 존예지만 오늘따라 목소리 꿀마냥 넘나 달콤한것☺️🍯✨",2개
44,뜨뜽뜨뜽,후어어어엉기다료짜나요ㅜㅜ너무이뻐요진짜로진짜로립바를때엥?했는데보니까너무너무이뻐서역시갓써니언니ㅜㅠㅜㅜㅜㅜ,0개
45,JiminSung,와  아이들 수진인 줄 알았어요!너무 이쁘시네요ㅜㅜ,0개
46,찬빈,짱이에요ㅜㅜㅜㅜ😭🧡,0개
47,안뇽하세여,컬러팝 벌스데이 트리트 섀도우는 이제 단종 됐나봐요ㅠㅠ 사고 싶은데 못찾겠따리..,0개
48,바사샷,오늘 너무 예쁘다..  언니!!이렇게 쌍콤한 메컵두 마니마니 해죠용,0개
49,김은아,6:44 너무 예뻐서 흠칫,0개
50,사과배귤,와 진짜 개이뻐요 써니언니랑 넘 찰떡쓰😺👍다음에 핑크 빈티지 메컵두 해주세요♥,0개
51,김수민,헐 ㅜㅜ가장 이뻐용 체고 ❤️,0개
52,z2zz,진짜 예쁘고 화장 잘 하신다 .. 예뻐용 💗🌸💝,0개
53,햄찌가조하,이 영상으로 써니님 처음 접하게 됐는데... 완전 반했습니다. 웬만하면 유튜브에 댓글 안 남기는데 정말 너무너무너무 좋아서 혹시 보시면 좋겠다 싶어서 댓 남겨요~ 뉴욕 사시는 분이었군요 ㅎㅎ 어쩐지 한국어 발음이 좀 센다 싶었어요. 그런데도... 넘나 친철한 영상🤩 진짜 메이크업도 잘하시고 그냥 호감형이시네요... 꼭 더 많이 흥하셨으면 좋겠어요❣️,0개
54,강하영,노아우웅 저 요즘 오렌지에 빠져있어요ㅜㅠ너무 예뻐요🧡,0개
55,유영주,이런 연한듯 연하지않은한 메이크업 잘어울려요~~ 넘이쁘업니다,0개
56,gaheeh,언니 그냥 넘 예뻐요💘💘 넘 색갈 이쁜거아냐 ㅜㅜㅜ,0개
57,별꽃제이,여름엔 오렌지! 오늘 메이크업 써니랑 너무 잘 어울리네요~,0개
